map name       source         band [mu]      glon           glat           ra             dec            distance ["]   
23.655-0.143   2              70             23.6568        -0.1273        278.7149       -8.3058        1.02           
23.655-0.143   2              160            23.6566        -0.1275        278.7150       -8.3061        0.00           
23.655-0.143   2              250            23.6558        -0.1271        278.7142       -8.3066        3.22           
23.655-0.143   2              350            23.6553        -0.1269        278.7138       -8.3070        5.15           
23.873-0.357   1              70             23.8608        -0.3648        279.0228       -8.2340        3.88           
23.873-0.357   1              160            23.8618        -0.3644        279.0229       -8.2329        0.00           
23.873-0.357   1              250            23.8618        -0.3642        279.0227       -8.2328        0.72           
23.873-0.357   1              350            23.8604        -0.3641        279.0220       -8.2340        5.15           
23.943+0.159   1              70             23.8988        0.0647         278.6553       -8.0026        2.10           
23.943+0.159   1              160            23.8993        0.0644         278.6558       -8.0023        0.00           
23.943+0.159   1              250            23.8989        0.0644         278.6556       -8.0026        1.44           
23.943+0.159   1              350            23.8991        0.0640         278.6561       -8.0027        1.61           
23.943+0.159   2              70             23.9009        0.0760         278.6462       -7.9955        3.10           
23.943+0.159   2              160            23.9014        0.0767         278.6458       -7.9948        0.00           
23.943+0.159   2              250            23.9014        0.0777         278.6449       -7.9943        3.60           
23.943+0.159   2              350            23.9021        0.0787         278.6443       -7.9932        7.63           
23.98+0.149    1              70             23.9651        0.1389         278.6196       -7.9096        3.98           
23.98+0.149    1              160            23.9662        0.1388         278.6202       -7.9086        0.00           
23.98+0.149    1              250            23.9663        0.1377         278.6213       -7.9091        3.98           
23.98+0.149    1              350            23.9665        0.1377         278.6214       -7.9089        4.10           
23.98+0.149    2              70             24.0251        0.1967         278.5958       -7.8297        2.16           
23.98+0.149    2              160            24.0251        0.1973         278.5952       -7.8294        0.00           
23.98+0.149    2              250            24.0256        0.1978         278.5950       -7.8287        2.55           
23.98+0.149    2              350            24.0260        0.1984         278.5947       -7.8281        5.12           
24.118-0.175   1              70             24.1134        -0.1741        278.9691       -7.9220        1.48           
24.118-0.175   1              160            24.1135        -0.1745        278.9695       -7.9221        0.00           
24.118-0.175   1              250            24.1142        -0.1745        278.9698       -7.9215        2.52           
24.118-0.175   1              350            24.1147        -0.1735        278.9692       -7.9206        5.62           
24.157+0.077   1              70             24.1836        0.1203         278.7379       -7.7242        0.36           
24.157+0.077   1              160            24.1835        0.1203         278.7378       -7.7243        0.00           
24.157+0.077   1              250            24.1835        0.1205         278.7377       -7.7242        0.72           
24.157+0.077   1              350            24.1837        0.1211         278.7372       -7.7237        2.97           
24.183-0.027   1              70             24.2090        -0.0423        278.8954       -7.7765        4.51           
24.183-0.027   1              160            24.2084        -0.0412        278.8941       -7.7765        0.00           
24.183-0.027   1              250            24.2086        -0.0410        278.8940       -7.7762        1.02           
24.183-0.027   1              350            24.2089        -0.0412        278.8943       -7.7761        1.80           
24.321-0.16    1              70             24.3123        -0.1535        279.0430       -7.7359        2.55           
24.321-0.16    1              160            24.3128        -0.1540        279.0437       -7.7357        0.00           
24.321-0.16    1              250            24.3137        -0.1539        279.0440       -7.7348        3.26           
24.321-0.16    1              350            24.3155        -0.1535        279.0445       -7.7331        9.89           
24.355+0.254   1              70             24.3689        0.2736         278.6867       -7.4891        3.96           
24.355+0.254   1              160            24.3678        0.2736         278.6862       -7.4901        0.00           
24.355+0.254   1              250            24.3668        0.2736         278.6857       -7.4910        3.60           
24.355+0.254   1              350            24.3653        0.2739         278.6847       -7.4922        9.06           
24.36+0.068    1              70             24.3287        0.1445         278.7836       -7.5842        2.04           
24.36+0.068    1              160            24.3291        0.1449         278.7834       -7.5837        0.00           
24.36+0.068    1              250            24.3286        0.1445         278.7836       -7.5843        2.31           
24.36+0.068    1              350            24.3293        0.1451         278.7834       -7.5834        1.02           
24.373-0.157   1              70             24.3530        -0.1425        279.0520       -7.6947        1.08           
24.373-0.157   1              160            24.3530        -0.1422        279.0517       -7.6946        0.00           
24.373-0.157   1              250            24.3536        -0.1415        279.0514       -7.6937        3.32           
24.373-0.157   1              350            24.3545        -0.1411        279.0514       -7.6927        6.70           
24.381-0.21    1              70             24.3745        -0.1582        279.0760       -7.6828        1.80           
24.381-0.21    1              160            24.3745        -0.1577        279.0756       -7.6826        0.00           
24.381-0.21    1              250            24.3746        -0.1577        279.0756       -7.6825        0.36           
24.381-0.21    1              350            24.3746        -0.1576        279.0756       -7.6825        0.51           
24.417+0.1     1              70             24.4083        0.0735         278.8842       -7.5463        7.97           
24.417+0.1     1              160            24.4104        0.0742         278.8845       -7.5441        0.00           
24.417+0.1     1              250            24.4112        0.0739         278.8851       -7.5435        3.08           
24.417+0.1     1              350            24.4110        0.0736         278.8853       -7.5438        3.05           
24.417+0.1     2              70             24.4185        0.1001         278.8651       -7.5250        1.80           
24.417+0.1     2              160            24.4185        0.1006         278.8646       -7.5247        0.00           
24.417+0.1     2              250            24.4180        0.1008         278.8642       -7.5251        1.94           
24.417+0.1     2              350            24.4178        0.1015         278.8635       -7.5249        4.10           
24.417+0.1     3              70             24.4271        0.1226         278.8489       -7.5070        1.30           
24.417+0.1     3              160            24.4274        0.1228         278.8489       -7.5066        0.00           
24.417+0.1     3              250            24.4274        0.1227         278.8490       -7.5067        0.36           
24.417+0.1     3              350            24.4276        0.1231         278.8487       -7.5063        1.30           
24.425+0.038   1              70             24.4283        0.0328         278.9299       -7.5472        1.84           
24.425+0.038   1              160            24.4282        0.0333         278.9294       -7.5471        0.00           
24.425+0.038   1              250            24.4280        0.0340         278.9287       -7.5469        2.62           
24.425+0.038   1              350            24.4277        0.0347         278.9279       -7.5469        5.35           
24.426-0.28    1              70             24.4272        -0.2529        279.1854       -7.6796        9.29           
24.426-0.28    1              160            24.4251        -0.2514        279.1830       -7.6807        0.00           
24.426-0.28    1              250            24.4252        -0.2509        279.1826       -7.6804        1.84           
24.426-0.28    1              350            24.4256        -0.2501        279.1821       -7.6797        5.01           
24.426-0.28    2              70             24.4548        -0.2878        279.2294       -7.6711        6.92           
24.426-0.28    2              160            24.4531        -0.2887        279.2294       -7.6730        0.00           
24.426-0.28    2              250            24.4529        -0.2892        279.2298       -7.6734        1.94           
24.426-0.28    2              350            24.4528        -0.2873        279.2281       -7.6726        5.15           
24.426-0.28    3              70             24.4423        -0.2687        279.2065       -7.6734        9.67           
24.426-0.28    3              160            24.4442        -0.2706        279.2091       -7.6726        0.00           
24.426-0.28    3              250            24.4428        -0.2700        279.2079       -7.6736        5.48           
24.426-0.28    3              350            24.4417        -0.2704        279.2078       -7.6747        9.03           
24.462+0.219   1              70             24.4251        0.2430         278.7402       -7.4533        1.30           
24.462+0.219   1              160            24.4253        0.2433         278.7400       -7.4530        0.00           
24.462+0.219   1              250            24.4245        0.2425         278.7404       -7.4541        4.07           
24.462+0.219   1              350            24.4229        0.2420         278.7401       -7.4557        9.83           
24.462+0.219   2              70             24.4619        0.1980         278.7976       -7.4414        2.60           
24.462+0.219   2              160            24.4613        0.1984         278.7969       -7.4417        0.00           
24.462+0.219   2              250            24.4615        0.1980         278.7974       -7.4417        1.61           
24.462+0.219   2              350            24.4617        0.1980         278.7975       -7.4415        2.04           
24.462+0.219   3              70             24.4392        0.2510         278.7396       -7.4371        9.66           
24.462+0.219   3              160            24.4380        0.2534         278.7369       -7.4371        0.00           
24.462+0.219   3              250            24.4378        0.2533         278.7369       -7.4373        0.80           
24.462+0.219   3              350            24.4380        0.2538         278.7365       -7.4369        1.44           
24.471+0.083   1              70             24.4591        0.0894         278.8935       -7.4938        2.90           
24.471+0.083   1              160            24.4584        0.0898         278.8928       -7.4943        0.00           
24.471+0.083   1              250            24.4584        0.0902         278.8925       -7.4941        1.44           
24.471+0.083   1              350            24.4584        0.0911         278.8917       -7.4937        4.68           
24.475-0.518   1              70             24.4809        -0.5179        279.4478       -7.7536        1.02           
24.475-0.518   1              160            24.4811        -0.5177        279.4477       -7.7533        0.00           
24.475-0.518   1              250            24.4811        -0.5172        279.4473       -7.7531        1.80           
24.475-0.518   1              350            24.4803        -0.5169        279.4466       -7.7536        4.07           
24.478+0.46    1              70             24.3678        0.4810         278.5005       -7.3945        4.21           
24.478+0.46    1              160            24.3689        0.4814         278.5007       -7.3934        0.00           
24.478+0.46    1              250            24.3708        0.4808         278.5021       -7.3920        7.17           
24.478+0.46    1              350            24.3711        0.4805         278.5025       -7.3918        8.56           
24.478+0.46    2              70             24.4525        0.4883         278.5334       -7.3160        1.02           
24.478+0.46    2              160            24.4523        0.4885         278.5331       -7.3161        0.00           
24.478+0.46    2              250            24.4519        0.4880         278.5334       -7.3167        2.31           
24.478+0.46    2              350            24.4519        0.4881         278.5333       -7.3166        2.04           
24.478+0.46    3              70             24.4670        0.4699         278.5566       -7.3116        6.52           
24.478+0.46    3              160            24.4688        0.4697         278.5576       -7.3101        0.00           
24.478+0.46    3              250            24.4685        0.4690         278.5581       -7.3107        2.74           
24.478+0.46    3              350            24.4694        0.4682         278.5592       -7.3103        5.82           
24.478+0.46    4              70             24.4734        0.4868         278.5444       -7.2981        3.76           
24.478+0.46    4              160            24.4744        0.4871         278.5446       -7.2971        0.00           
24.478+0.46    4              250            24.4745        0.4871         278.5447       -7.2970        0.36           
24.478+0.46    4              350            24.4751        0.4895         278.5428       -7.2954        9.00           
24.485-0.22    1              70             24.4424        -0.2275        279.1696       -7.6544        1.94           
24.485-0.22    1              160            24.4429        -0.2273        279.1697       -7.6538        0.00           
24.485-0.22    1              250            24.4428        -0.2272        279.1696       -7.6539        0.51           
24.485-0.22    1              350            24.4427        -0.2270        279.1693       -7.6539        1.30           
24.485-0.22    2              70             24.5067        -0.2216        279.1942       -7.5946        2.55           
24.485-0.22    2              160            24.5072        -0.2211        279.1939       -7.5939        0.00           
24.485-0.22    2              250            24.5073        -0.2198        279.1928       -7.5932        4.69           
24.485-0.22    2              350            24.5072        -0.2189        279.1920       -7.5929        7.92           
24.489-0.689   1              70             24.4888        -0.6915        279.6071       -7.8262        1.44           
24.489-0.689   1              160            24.4888        -0.6911        279.6068       -7.8260        0.00           
24.489-0.689   1              250            24.4888        -0.6907        279.6064       -7.8258        1.44           
24.489-0.689   1              350            24.4890        -0.6906        279.6064       -7.8256        1.94           
24.491+0.339   1              70             24.5286        0.3368         278.7043       -7.3183        0.72           
24.491+0.339   1              160            24.5286        0.3370         278.7041       -7.3182        0.00           
24.491+0.339   1              250            24.5283        0.3373         278.7037       -7.3183        1.53           
24.491+0.339   1              350            24.5284        0.3380         278.7031       -7.3179        3.67           
24.519-0.22    1              70             24.5170        -0.2296        279.2061       -7.5891        7.79           
24.519-0.22    1              160            24.5188        -0.2284        279.2059       -7.5869        0.00           
24.519-0.22    1              250            24.5185        -0.2280        279.2054       -7.5870        1.80           
24.519-0.22    1              350            24.5195        -0.2278        279.2057       -7.5860        3.32           
24.523-0.561   1              70             24.5199        -0.5643        279.5075       -7.7402        1.61           
24.523-0.561   1              160            24.5203        -0.5641        279.5075       -7.7398        0.00           
24.523-0.561   1              250            24.5204        -0.5637        279.5072       -7.7395        1.48           
24.523-0.561   1              350            24.5208        -0.5637        279.5073       -7.7391        2.31           
24.526-0.071   1              70             24.5188        -0.1105        279.1002       -7.5328        0.36           
24.526-0.071   1              160            24.5187        -0.1105        279.1002       -7.5328        0.00           
24.526-0.071   1              250            24.5184        -0.1098        279.0994       -7.5328        2.74           
24.526-0.071   1              350            24.5183        -0.1095        279.0991       -7.5327        3.88           
24.526-0.071   2              70             24.4920        -0.0382        279.0230       -7.5233        4.90           
24.526-0.071   2              160            24.4933        -0.0378        279.0233       -7.5220        0.00           
24.526-0.071   2              250            24.4932        -0.0377        279.0232       -7.5220        0.51           
24.526-0.071   2              350            24.4930        -0.0376        279.0230       -7.5222        1.30           
24.526-0.071   3              70             24.5552        -0.0409        279.0548       -7.4684        1.30           
24.526-0.071   3              160            24.5555        -0.0407        279.0547       -7.4681        0.00           
24.526-0.071   3              250            24.5552        -0.0407        279.0546       -7.4683        1.08           
24.526-0.071   3              350            24.5556        -0.0406        279.0547       -7.4679        0.51           
24.528-0.136   1              70             24.5243        -0.1395        279.1288       -7.5412        2.52           
24.528-0.136   1              160            24.5250        -0.1395        279.1291       -7.5406        0.00           
24.528-0.136   1              250            24.5253        -0.1390        279.1288       -7.5401        2.10           
24.528-0.136   1              350            24.5260        -0.1390        279.1291       -7.5395        4.02           
24.528-0.136   2              70             24.5503        -0.1307        279.1329       -7.5141        1.61           
24.528-0.136   2              160            24.5499        -0.1309        279.1329       -7.5145        0.00           
24.528-0.136   2              250            24.5491        -0.1306        279.1323       -7.5151        3.08           
24.528-0.136   2              350            24.5482        -0.1308        279.1321       -7.5160        6.13           
24.532-0.179   1              70             24.5319        -0.1824        279.1707       -7.5542        1.14           
24.532-0.179   1              160            24.5322        -0.1825        279.1710       -7.5539        0.00           
24.532-0.179   1              250            24.5330        -0.1817        279.1706       -7.5529        4.07           
24.532-0.179   1              350            24.5339        -0.1810        279.1704       -7.5518        8.16           
24.543-0.354   1              70             24.5373        -0.3600        279.3324       -7.6310        6.83           
24.543-0.354   1              160            24.5367        -0.3582        279.3305       -7.6307        0.00           
24.543-0.354   1              250            24.5363        -0.3571        279.3293       -7.6305        4.21           
24.543-0.354   1              350            24.5363        -0.3571        279.3293       -7.6305        4.21           
24.545+0.267   1              70             24.5412        0.3123         278.7321       -7.3184        2.04           
24.545+0.267   1              160            24.5416        0.3127         278.7319       -7.3178        0.00           
24.545+0.267   1              250            24.5416        0.3126         278.7320       -7.3179        0.36           
24.545+0.267   1              350            24.5421        0.3130         278.7318       -7.3172        2.10           
24.547-0.736   1              70             24.5461        -0.7353        279.6729       -7.7954        0.36           
24.547-0.736   1              160            24.5460        -0.7353        279.6729       -7.7954        0.00           
24.547-0.736   1              250            24.5454        -0.7350        279.6724       -7.7958        2.41           
24.547-0.736   1              350            24.5457        -0.7345        279.6720       -7.7953        3.08           
24.547-0.736   2              70             24.5633        -0.7456        279.6901       -7.7848        2.16           
24.547-0.736   2              160            24.5639        -0.7456        279.6904       -7.7843        0.00           
24.547-0.736   2              250            24.5634        -0.7453        279.6899       -7.7846        2.10           
24.547-0.736   2              350            24.5640        -0.7453        279.6902       -7.7840        1.14           
24.562+0.452   1              70             24.5680        0.4710         278.6025       -7.2215        5.80           
24.562+0.452   1              160            24.5664        0.4712         278.6016       -7.2228        0.00           
24.562+0.452   1              250            24.5657        0.4718         278.6007       -7.2231        3.32           
24.562+0.452   1              350            24.5655        0.4722         278.6003       -7.2231        4.84           
24.566+0.343   1              70             24.5642        0.3384         278.7194       -7.2859        1.61           
24.566+0.343   1              160            24.5640        0.3388         278.7189       -7.2859        0.00           
24.566+0.343   1              250            24.5634        0.3396         278.7179       -7.2861        3.60           
24.566+0.343   1              350            24.5632        0.3404         278.7171       -7.2859        6.44           
24.573-0.075   1              70             24.5759        -0.0741        279.0941       -7.4653        1.02           
24.573-0.075   1              160            24.5761        -0.0739        279.0940       -7.4650        0.00           
24.573-0.075   1              250            24.5755        -0.0740        279.0938       -7.4656        2.19           
24.573-0.075   1              350            24.5756        -0.0736        279.0935       -7.4654        2.10           
24.576-0.262   1              70             24.5456        -0.2445        279.2327       -7.5705        1.48           
24.576-0.262   1              160            24.5452        -0.2446        279.2326       -7.5709        0.00           
24.576-0.262   1              250            24.5444        -0.2445        279.2322       -7.5716        2.90           
24.576-0.262   1              350            24.5449        -0.2446        279.2325       -7.5712        1.08           
24.576-0.262   2              70             24.6010        -0.2674        279.2789       -7.5318        0.80           
24.576-0.262   2              160            24.6012        -0.2673        279.2789       -7.5316        0.00           
24.576-0.262   2              250            24.6011        -0.2664        279.2781       -7.5313        3.26           
24.576-0.262   2              350            24.6019        -0.2660        279.2781       -7.5304        5.32           
24.618-0.323   1              70             24.6105        -0.3292        279.3387       -7.5518        2.31           
24.618-0.323   1              160            24.6109        -0.3287        279.3384       -7.5512        0.00           
24.618-0.323   1              250            24.6102        -0.3281        279.3376       -7.5516        3.32           
24.618-0.323   1              350            24.6101        -0.3278        279.3372       -7.5515        4.33           
24.618-0.323   2              70             24.6341        -0.3233        279.3443       -7.5281        2.62           
24.618-0.323   2              160            24.6348        -0.3231        279.3445       -7.5274        0.00           
24.618-0.323   2              250            24.6346        -0.3228        279.3441       -7.5274        1.30           
24.618-0.323   2              350            24.6351        -0.3228        279.3443       -7.5270        1.53           
24.627+0.407   1              70             24.5996        0.4292         278.6546       -7.2127        2.10           
24.627+0.407   1              160            24.5999        0.4297         278.6543       -7.2122        0.00           
24.627+0.407   1              250            24.5995        0.4297         278.6541       -7.2125        1.44           
24.627+0.407   1              350            24.6002        0.4284         278.6556       -7.2125        4.80           
24.627+0.407   2              70             24.6101        0.4221         278.6658       -7.2066        8.79           
24.627+0.407   2              160            24.6115        0.4241         278.6646       -7.2045        0.00           
24.627+0.407   2              250            24.6124        0.4237         278.6654       -7.2039        3.55           
24.627+0.407   2              350            24.6133        0.4241         278.6655       -7.2029        6.48           
24.63+0.151    1              70             24.5854        0.1198         278.9249       -7.3677        2.97           
24.63+0.151    1              160            24.5856        0.1206         278.9243       -7.3672        0.00           
24.63+0.151    1              250            24.5855        0.1209         278.9239       -7.3671        1.14           
24.63+0.151    1              350            24.5861        0.1216         278.9236       -7.3663        4.02           
24.63+0.151    2              70             24.6332        0.1536         278.9168       -7.3097        0.36           
24.63+0.151    2              160            24.6331        0.1536         278.9167       -7.3098        0.00           
24.63+0.151    2              250            24.6334        0.1536         278.9169       -7.3095        1.08           
24.63+0.151    2              350            24.6338        0.1534         278.9173       -7.3093        2.62           
24.63+0.151    3              70             24.6314        0.1731         278.8985       -7.3023        1.48           
24.63+0.151    3              160            24.6318        0.1730         278.8988       -7.3020        0.00           
24.63+0.151    3              250            24.6317        0.1732         278.8986       -7.3020        0.80           
24.63+0.151    3              350            24.6322        0.1737         278.8983       -7.3014        2.90           
24.655-0.161   1              70             24.6755        -0.1500        279.2083       -7.4117        1.84           
24.655-0.161   1              160            24.6750        -0.1499        279.2079       -7.4121        0.00           
24.655-0.161   1              250            24.6742        -0.1502        279.2078       -7.4130        3.08           
24.655-0.161   1              350            24.6746        -0.1503        279.2081       -7.4127        2.04           
24.764-0.12    1              70             24.7570        -0.0995        279.2008       -7.3162        1.30           
24.764-0.12    1              160            24.7568        -0.0992        279.2004       -7.3162        0.00           
24.764-0.12    1              250            24.7550        -0.0983        279.1988       -7.3174        7.24           
24.764-0.12    1              350            24.7554        -0.0981        279.1988       -7.3169        6.41           
24.782+0.113   1              70             24.7549        0.0933         279.0272       -7.2294        1.80           
24.782+0.113   1              160            24.7552        0.0929         279.0277       -7.2293        0.00           
24.782+0.113   1              250            24.7556        0.0921         279.0286       -7.2293        3.22           
24.782+0.113   1              350            24.7565        0.0915         279.0296       -7.2288        6.88           
24.782+0.113   2              70             24.7297        0.1536         278.9615       -7.2240        0.51           
24.782+0.113   2              160            24.7296        0.1537         278.9614       -7.2241        0.00           
24.782+0.113   2              250            24.7294        0.1537         278.9613       -7.2243        0.72           
24.782+0.113   2              350            24.7293        0.1541         278.9609       -7.2242        1.80           
24.782+0.113   3              70             24.8501        0.0877         279.0763       -7.1474        1.94           
24.782+0.113   3              160            24.8506        0.0875         279.0767       -7.1471        0.00           
24.782+0.113   3              250            24.8509        0.0868         279.0775       -7.1471        2.74           
24.782+0.113   3              350            24.8513        0.0868         279.0777       -7.1468        3.56           
24.789+0.633   1              70             24.8050        0.6449         278.5570       -6.9310        5.19           
24.789+0.633   1              160            24.8062        0.6441         278.5583       -6.9303        0.00           
24.789+0.633   1              250            24.8071        0.6438         278.5589       -6.9297        3.42           
24.789+0.633   1              350            24.8084        0.6445         278.5589       -6.9282        8.05           
24.804+0.142   1              70             24.8188        0.1309         279.0232       -7.1554        2.74           
24.804+0.142   1              160            24.8191        0.1316         279.0227       -7.1548        0.00           
24.804+0.142   1              250            24.8200        0.1328         279.0220       -7.1534        5.40           
24.804+0.142   1              350            24.8205        0.1335         279.0216       -7.1527        8.50           
24.815-0.039   1              70             24.8436        -0.0259        279.1750       -7.2054        4.51           
24.815-0.039   1              160            24.8442        -0.0248        279.1743       -7.2044        0.00           
24.815-0.039   1              250            24.8440        -0.0239        279.1734       -7.2041        3.32           
24.815-0.039   1              350            24.8448        -0.0236        279.1735       -7.2033        4.83           
24.964-0.173   1              70             24.8299        -0.1113        279.2451       -7.2568        0.80           
24.964-0.173   1              160            24.8301        -0.1114        279.2453       -7.2567        0.00           
24.964-0.173   1              250            24.8305        -0.1104        279.2446       -7.2559        3.88           
24.964-0.173   1              350            24.8311        -0.1101        279.2446       -7.2552        5.90           
24.964-0.173   2              70             24.8482        -0.1009        279.2443       -7.2358        2.31           
24.964-0.173   2              160            24.8487        -0.1005        279.2442       -7.2352        0.00           
24.964-0.173   2              250            24.8490        -0.1004        279.2442       -7.2349        1.14           
24.964-0.173   2              350            24.8491        -0.1001        279.2440       -7.2346        2.04           
24.964-0.173   3              70             24.9246        -0.1593        279.3319       -7.1948        1.30           
24.964-0.173   3              160            24.9248        -0.1590        279.3318       -7.1944        0.00           
24.964-0.173   3              250            24.9242        -0.1586        279.3311       -7.1948        2.60           
24.964-0.173   3              350            24.9240        -0.1581        279.3306       -7.1947        4.33           
24.964-0.173   4              70             24.9142        -0.1297        279.3006       -7.1904        1.61           
24.964-0.173   4              160            24.9146        -0.1295        279.3006       -7.1899        0.00           
24.964-0.173   4              250            24.9147        -0.1285        279.2998       -7.1894        3.62           
24.964-0.173   4              350            24.9152        -0.1281        279.2997       -7.1888        5.48           
24.964-0.173   5              70             24.9799        -0.1618        279.3598       -7.1468        3.05           
24.964-0.173   5              160            24.9805        -0.1624        279.3606       -7.1465        0.00           
24.964-0.173   5              250            24.9798        -0.1621        279.3600       -7.1470        2.74           
24.964-0.173   5              350            24.9786        -0.1615        279.3589       -7.1478        7.57           
25.01-0.645    1              70             25.0089        -0.6378        279.7995       -7.3394        1.02           
25.01-0.645    1              160            25.0091        -0.6376        279.7995       -7.3391        0.00           
25.01-0.645    1              250            25.0089        -0.6370        279.7988       -7.3390        2.28           
25.01-0.645    1              350            25.0092        -0.6367        279.7987       -7.3386        3.26           
25.078+0.04    1              70             25.0774        0.0390         279.2252       -6.9679        5.69           
25.078+0.04    1              160            25.0779        0.0405         279.2241       -6.9668        0.00           
25.078+0.04    1              250            25.0778        0.0422         279.2225       -6.9661        6.13           
25.078+0.04    1              350            25.0777        0.0421         279.2225       -6.9662        5.80           
25.166-0.306   1              70             25.1518        -0.2873        279.5517       -7.0517        3.60           
25.166-0.306   1              160            25.1524        -0.2881        279.5526       -7.0515        0.00           
25.166-0.306   1              250            25.1531        -0.2879        279.5528       -7.0508        2.62           
25.166-0.306   1              350            25.1541        -0.2888        279.5541       -7.0503        6.62           
25.166-0.306   2              70             25.1553        -0.2735        279.5409       -7.0422        2.60           
25.166-0.306   2              160            25.1557        -0.2729        279.5406       -7.0416        0.00           
25.166-0.306   2              250            25.1551        -0.2729        279.5403       -7.0421        2.16           
25.166-0.306   2              350            25.1548        -0.2733        279.5405       -7.0426        3.55           
25.166+0.753   1              70             25.1552        0.7579         278.6184       -6.5682        1.94           
25.166+0.753   1              160            25.1554        0.7584         278.6181       -6.5677        0.00           
25.166+0.753   1              250            25.1542        0.7588         278.6172       -6.5686        4.55           
25.166+0.753   1              350            25.1538        0.7595         278.6163       -6.5687        6.99           
25.177+0.149   1              70             25.1815        0.1372         279.1855       -6.8304        2.81           
25.177+0.149   1              160            25.1820        0.1378         279.1852       -6.8296        0.00           
25.177+0.149   1              250            25.1813        0.1390         279.1838       -6.8297        5.00           
25.177+0.149   1              350            25.1811        0.1402         279.1826       -6.8293        9.23           
25.272-0.434   1              70             25.2654        -0.4387        279.7397       -7.0202        9.79           
25.272-0.434   1              160            25.2638        -0.4409        279.7409       -7.0226        0.00           
25.272-0.434   1              250            25.2631        -0.4408        279.7405       -7.0232        2.55           
25.272-0.434   1              350            25.2646        -0.4389        279.7395       -7.0210        7.75           
25.272-0.434   2              70             25.2706        -0.4337        279.7376       -7.0133        0.80           
25.272-0.434   2              160            25.2704        -0.4336        279.7374       -7.0134        0.00           
25.272-0.434   2              250            25.2702        -0.4337        279.7374       -7.0136        0.80           
25.272-0.434   2              350            25.2698        -0.4338        279.7374       -7.0140        2.28           
25.316+0.542   1              70             25.3061        0.5299         278.8921       -6.5391        1.08           
25.316+0.542   1              160            25.3061        0.5302         278.8918       -6.5390        0.00           
25.316+0.542   1              250            25.3060        0.5302         278.8918       -6.5391        0.36           
25.316+0.542   1              350            25.3062        0.5306         278.8915       -6.5387        1.48           
25.324+0.265   1              70             25.3112        0.2735         279.1236       -6.6525        9.03           
25.324+0.265   1              160            25.3110        0.2710         279.1258       -6.6539        0.00           
25.324+0.265   1              250            25.3123        0.2694         279.1278       -6.6534        7.42           
25.324+0.265   1              350            25.3135        0.2698         279.1280       -6.6522        9.98           
25.324+0.265   2              70             25.3309        0.2488         279.1548       -6.6464        9.69           
25.324+0.265   2              160            25.3283        0.2495         279.1530       -6.6484        0.00           
25.324+0.265   2              250            25.3278        0.2487         279.1535       -6.6492        3.40           
25.324+0.265   2              350            25.3286        0.2485         279.1540       -6.6486        3.76           
25.329+0.348   1              70             25.3072        0.3136         279.0859       -6.6376        2.90           
25.329+0.348   1              160            25.3079        0.3140         279.0859       -6.6368        0.00           
25.329+0.348   1              250            25.3085        0.3140         279.0862       -6.6363        2.16           
25.329+0.348   1              350            25.3092        0.3142         279.0863       -6.6356        4.73           
25.344-0.063   1              70             25.3269        -0.0396        279.4109       -6.7824        1.80           
25.344-0.063   1              160            25.3273        -0.0399        279.4114       -6.7822        0.00           
25.344-0.063   1              250            25.3276        -0.0401        279.4117       -6.7820        1.30           
25.344-0.063   1              350            25.3282        -0.0402        279.4121       -6.7815        3.42           
25.344-0.063   2              70             25.3443        -0.0633        279.4402       -6.7778        3.71           
25.344-0.063   2              160            25.3452        -0.0628        279.4401       -6.7768        0.00           
25.344-0.063   2              250            25.3452        -0.0623        279.4397       -6.7766        1.80           
25.344-0.063   2              350            25.3463        -0.0621        279.4400       -6.7755        4.69           
25.354+0.263   1              70             25.3558        0.2625         279.1541       -6.6180        3.08           
25.354+0.263   1              160            25.3555        0.2633         279.1533       -6.6179        0.00           
25.354+0.263   1              250            25.3555        0.2639         279.1527       -6.6176        2.16           
25.354+0.263   1              350            25.3557        0.2646         279.1522       -6.6171        4.74           
25.367-0.048   1              70             25.3661        -0.0475        279.4361       -6.7512        2.10           
25.367-0.048   1              160            25.3666        -0.0472        279.4361       -6.7506        0.00           
25.367-0.048   1              250            25.3665        -0.0474        279.4362       -6.7508        0.80           
25.367-0.048   1              350            25.3667        -0.0477        279.4366       -6.7508        1.84           
25.394-0.361   1              70             25.3826        -0.3768        279.7384       -6.8876        2.55           
25.394-0.361   1              160            25.3831        -0.3773        279.7391       -6.8874        0.00           
25.394-0.361   1              250            25.3827        -0.3775        279.7391       -6.8879        1.61           
25.394-0.361   1              350            25.3823        -0.3773        279.7387       -6.8881        2.88           
25.394-0.361   2              70             25.3903        -0.3662        279.7325       -6.8759        1.30           
25.394-0.361   2              160            25.3905        -0.3659        279.7323       -6.8756        0.00           
25.394-0.361   2              250            25.3920        -0.3651        279.7323       -6.8739        6.12           
25.394-0.361   2              350            25.3929        -0.3646        279.7323       -6.8729        9.83           
25.394-0.361   3              70             25.3841        -0.3478        279.7132       -6.8730        0.36           
25.394-0.361   3              160            25.3842        -0.3478        279.7132       -6.8729        0.00           
25.394-0.361   3              250            25.3839        -0.3476        279.7129       -6.8731        1.30           
25.394-0.361   3              350            25.3836        -0.3472        279.7124       -6.8732        3.05           
25.409-0.315   1              70             25.4090        -0.3152        279.6955       -6.8359        2.60           
25.409-0.315   1              160            25.4096        -0.3148        279.6954       -6.8352        0.00           
