map name       source         band [mu]      glon           glat           ra             dec            distance ["]   
327.018-0.10   1              350            326.9941       -0.0996        237.3659       -54.4337       4.90           
327.018-0.10   2              250            327.0137       -0.0943        237.3866       -54.4173       0.00           
327.018-0.10   2              350            327.0148       -0.0944        237.3882       -54.4167       3.98           
327.018-0.10   3              250            327.0154       -0.0775        237.3708       -54.4031       0.00           
327.018-0.10   3              350            327.0158       -0.0770        237.3708       -54.4025       2.31           
327.021-0.16   1              250            327.0033       -0.1752        237.4595       -54.4870       0.00           
327.021-0.16   1              350            327.0034       -0.1753        237.4597       -54.4870       0.51           
327.021-0.16   2              250            327.0196       -0.1607        237.4658       -54.4655       0.00           
327.021-0.16   2              350            327.0208       -0.1608        237.4675       -54.4648       4.33           
327.021-0.16   3              250            327.0382       -0.1733        237.5043       -54.4637       0.00           
327.021-0.16   3              350            327.0385       -0.1729        237.5043       -54.4632       1.80           
327.049-0.30   1              250            327.0434       -0.2911        237.6384       -54.5523       0.00           
327.049-0.30   1              350            327.0437       -0.2907        237.6383       -54.5518       1.80           
327.069-0.28   1              250            327.0688       -0.2884        237.6696       -54.5342       0.00           
327.069-0.28   1              350            327.0695       -0.2888        237.6709       -54.5341       2.90           
327.074-0.01   1              250            327.0763       -0.0137        237.3842       -54.3153       0.00           
327.074-0.01   1              350            327.0771       -0.0139        237.3855       -54.3149       2.97           
327.105-0.19   1              250            327.0889       -0.1609        237.5590       -54.4223       0.00           
327.105-0.19   1              350            327.0883       -0.1612        237.5585       -54.4229       2.41           
327.105-0.19   2              250            327.1271       -0.1894        237.6409       -54.4206       0.00           
327.105-0.19   2              350            327.1282       -0.1882        237.6410       -54.4189       5.86           
327.127-0.61   1              250            327.0958       -0.6258        238.0730       -54.7794       0.00           
327.127-0.61   1              350            327.0965       -0.6257        238.0738       -54.7789       2.55           
327.143-0.33   1              250            327.1444       -0.3338        237.8201       -54.5221       0.00           
327.143-0.33   1              350            327.1451       -0.3319        237.8189       -54.5202       7.29           
327.146-0.68   1              250            327.1330       -0.7106        238.2160       -54.8216       0.00           
327.146-0.68   1              350            327.1332       -0.7096        238.2152       -54.8207       3.67           
327.167-0.3    1              250            327.1666       -0.2993        237.8124       -54.4813       0.00           
327.167-0.3    1              350            327.1670       -0.2995        237.8132       -54.4812       1.61           
327.207+0.25   1              250            327.1859       0.2511         237.2486       -54.0399       0.00           
327.207+0.25   1              350            327.1867       0.2488         237.2521       -54.0412       8.77           
327.207+0.25   2              250            327.2370       0.2421         237.3262       -54.0151       0.00           
327.207+0.25   2              350            327.2392       0.2415         237.3298       -54.0142       8.21           
327.207+0.25   3              250            327.2221       0.2742         237.2723       -53.9993       0.00           
327.207+0.25   3              350            327.2232       0.2736         237.2744       -53.9990       4.51           
327.238+0.24   1              250            327.2360       0.2327         237.3348       -54.0230       0.00           
327.238+0.24   1              350            327.2362       0.2333         237.3345       -54.0225       2.28           
327.251-0.13   1              250            327.2355       -0.1289        237.7206       -54.3054       0.00           
327.251-0.13   1              350            327.2368       -0.1286        237.7220       -54.3044       4.80           
327.252-0.09   1              250            327.2623       -0.1104        237.7364       -54.2742       0.00           
327.252-0.09   1              350            327.2628       -0.1115        237.7383       -54.2748       4.35           
327.277-0.38   1              250            327.1877       -0.3334        237.8776       -54.4945       0.00           
327.277-0.38   1              350            327.1887       -0.3332        237.8787       -54.4937       3.67           
327.338-0.75   1              250            327.3297       -0.8082        238.5870       -54.7720       0.00           
327.338-0.75   1              350            327.3314       -0.8073        238.5883       -54.7702       6.92           
327.377-0.54   1              250            327.2434       -0.5398        238.1767       -54.6195       0.00           
327.377-0.54   1              350            327.2430       -0.5396        238.1760       -54.6196       1.61           
327.377-0.54   2              250            327.2069       -0.5097        238.0950       -54.6192       0.00           
327.377-0.54   2              350            327.2077       -0.5087        238.0950       -54.6180       4.61           
327.377-0.54   3              250            327.2247       -0.5145        238.1241       -54.6117       0.00           
327.377-0.54   3              350            327.2258       -0.5144        238.1255       -54.6109       3.98           
327.377-0.54   4              250            327.3274       -0.5411        238.2904       -54.5673       0.00           
327.377-0.54   4              350            327.3302       -0.5409        238.2939       -54.5653       10.11          
327.377-0.54   5              250            327.3439       -0.5476        238.3195       -54.5618       0.00           
327.377-0.54   5              350            327.3437       -0.5482        238.3199       -54.5624       2.28           
327.397+0.43   1              250            327.4159       0.4554         237.3379       -53.7368       0.00           
327.397+0.43   1              350            327.4163       0.4562         237.3375       -53.7359       3.22           
327.402-0.41   1              250            327.4043       -0.4165        238.2568       -54.4222       0.00           
327.402-0.41   1              350            327.4044       -0.4161        238.2565       -54.4218       1.48           
327.486-0.69   1              250            327.4440       -0.6943        238.6138       -54.6114       0.00           
327.486-0.69   1              350            327.4410       -0.6947        238.6102       -54.6136       10.89          
327.512-0.72   1              250            327.4850       -0.6971        238.6714       -54.5874       0.00           
327.512-0.72   1              350            327.4853       -0.6963        238.6709       -54.5866       3.08           
327.544-0.80   1              250            327.5367       -0.7725        238.8232       -54.6123       0.00           
327.544-0.80   1              350            327.5369       -0.7719        238.8228       -54.6118       2.28           
327.597-0.65   1              250            327.6156       -0.6422        238.7840       -54.4617       0.00           
327.597-0.65   1              350            327.6157       -0.6413        238.7832       -54.4610       3.26           
327.604-0.63   1              250            327.6068       -0.6609        238.7930       -54.4817       0.00           
327.604-0.63   1              350            327.6082       -0.6610        238.7949       -54.4809       5.05           
327.648-0.33   1              250            327.6518       -0.3414        238.5028       -54.2070       0.00           
327.648-0.33   1              350            327.6527       -0.3412        238.5037       -54.2062       3.32           
327.667-0.82   1              250            327.6501       -0.8242        239.0306       -54.5793       0.00           
327.667-0.82   1              350            327.6499       -0.8246        239.0308       -54.5798       1.61           
327.667-0.82   2              250            327.6573       -0.7442        238.9516       -54.5134       0.00           
327.667-0.82   2              350            327.6574       -0.7439        238.9514       -54.5131       1.14           
327.676-0.56   1              250            327.6745       -0.5604        238.7720       -54.3612       0.00           
327.676-0.56   1              350            327.6755       -0.5647        238.7780       -54.3638       15.89          
327.736-0.36   1              250            327.7166       -0.3419        238.5887       -54.1661       0.00           
327.736-0.36   1              350            327.7162       -0.3420        238.5883       -54.1664       1.48           
327.736-0.36   2              250            327.8108       -0.2884        238.6543       -54.0648       0.00           
327.736-0.36   2              350            327.8113       -0.2877        238.6542       -54.0640       3.10           
327.742-0.66   1              250            327.7468       -0.6975        239.0182       -54.4201       0.00           
327.742-0.66   1              350            327.7464       -0.6989        239.0192       -54.4215       5.24           
327.765-0.49   1              250            327.7575       -0.5211        238.8383       -54.2779       0.00           
327.765-0.49   1              350            327.7573       -0.5198        238.8366       -54.2770       4.74           
327.765-0.49   2              250            327.7547       -0.4933        238.8041       -54.2583       0.00           
327.765-0.49   2              350            327.7548       -0.4927        238.8036       -54.2578       2.19           
327.777-0.00   1              250            327.7783       -0.0109        238.3116       -53.8714       0.00           
327.777-0.00   1              350            327.7792       -0.0115        238.3134       -53.8713       3.89           
327.779-0.60   1              250            327.7915       -0.5860        238.9542       -54.3059       0.00           
327.779-0.60   1              350            327.7912       -0.5870        238.9549       -54.3069       3.76           
327.787-0.49   1              250            327.7664       -0.4896        238.8155       -54.2480       0.00           
327.787-0.49   1              350            327.7651       -0.4906        238.8149       -54.2496       5.90           
327.803-0.75   1              250            327.7568       -0.7645        239.1054       -54.4650       0.00           
327.803-0.75   1              350            327.7576       -0.7649        239.1069       -54.4648       3.22           
327.816-0.45   1              250            327.8142       -0.4495        238.8344       -54.1866       0.00           
327.816-0.45   1              350            327.8153       -0.4488        238.8351       -54.1853       4.69           
327.816-0.69   1              250            327.8169       -0.7223        239.1378       -54.3941       0.00           
327.816-0.69   1              350            327.8183       -0.7231        239.1406       -54.3938       5.80           
327.835-0.61   1              250            327.8544       -0.6366        239.0926       -54.3043       0.00           
327.835-0.61   1              350            327.8550       -0.6353        239.0919       -54.3030       5.15           
327.835-0.61   2              250            327.8214       -0.5924        239.0006       -54.2917       0.00           
327.835-0.61   2              350            327.8219       -0.5924        239.0012       -54.2913       1.80           
327.835-0.61   3              250            327.8461       -0.5913        239.0318       -54.2750       0.00           
327.835-0.61   3              350            327.8463       -0.5902        239.0309       -54.2740       4.02           
327.835-0.61   4              250            327.8587       -0.5816        239.0377       -54.2594       0.00           
327.835-0.61   4              350            327.8600       -0.5805        239.0382       -54.2578       6.13           
327.835-0.61   5              250            327.8696       -0.5618        239.0302       -54.2373       0.00           
327.835-0.61   5              350            327.8705       -0.5622        239.0318       -54.2370       3.55           
327.894+0.45   1              250            327.8940       0.4339         237.9880       -53.4537       0.00           
327.894+0.45   1              350            327.8957       0.4339         237.9902       -53.4526       6.12           
327.894+0.45   2              250            327.8841       0.4494         237.9587       -53.4479       0.00           
327.894+0.45   2              350            327.8836       0.4486         237.9589       -53.4488       3.40           
327.914-0.61   1              250            327.8884       -0.6248        239.1242       -54.2734       0.00           
327.914-0.61   1              350            327.8884       -0.6247        239.1241       -54.2734       0.36           
327.936+0.51   1              250            327.9375       0.5116         237.9624       -53.3659       0.00           
327.936+0.51   1              350            327.9384       0.5124         237.9628       -53.3648       4.33           
327.943-0.03   1              250            327.8819       -0.0291        238.4668       -53.8196       0.00           
327.943-0.03   1              350            327.8809       -0.0301        238.4666       -53.8210       5.09           
327.943-0.03   2              250            327.8837       -0.0051        238.4433       -53.8000       0.00           
327.943-0.03   2              350            327.8846       -0.0026        238.4418       -53.7975       9.57           
327.943-0.03   3              250            327.8829       0.0093         238.4268       -53.7894       0.00           
327.943-0.03   3              350            327.8848       0.0073         238.4314       -53.7897       9.93           
327.953-0.10   1              250            327.9373       -0.1327        238.6510       -53.8642       0.00           
327.953-0.10   1              350            327.9380       -0.1329        238.6522       -53.8639       2.62           
327.988-0.71   1              250            327.9780       -0.7417        239.3706       -54.3051       0.00           
327.988-0.71   1              350            327.9789       -0.7407        239.3707       -54.3038       4.84           
327.988-0.71   2              250            327.9116       -0.6580        239.1912       -54.2839       0.00           
327.988-0.71   2              350            327.9119       -0.6559        239.1893       -54.2821       7.64           
328.004+0.52   1              250            328.0013       0.5275         238.0285       -53.3134       0.00           
328.004+0.52   1              350            328.0023       0.5275         238.0298       -53.3127       3.60           
328.004-0.50   1              250            327.9875       -0.5250        239.1442       -54.1333       0.00           
328.004-0.50   1              350            327.9878       -0.5247        239.1442       -54.1329       1.53           
328.004-0.50   2              250            328.0017       -0.5210        239.1583       -54.1211       0.00           
328.004-0.50   2              350            328.0014       -0.5201        239.1569       -54.1206       3.42           
328.004-0.50   3              250            328.0112       -0.4964        239.1437       -54.0961       0.00           
328.004-0.50   3              350            328.0109       -0.4961        239.1430       -54.0961       1.53           
328.004-0.50   4              250            328.0533       -0.5037        239.2067       -54.0746       0.00           
328.004-0.50   4              350            328.0541       -0.5033        239.2073       -54.0738       3.22           
328.017-0.10   1              250            328.0526       -0.0615        238.7243       -53.7358       0.00           
328.017-0.10   1              350            328.0531       -0.0622        238.7257       -53.7360       3.10           
328.036+0.39   1              250            328.0204       0.3820         238.2075       -53.4140       0.00           
328.036+0.39   1              350            328.0195       0.3827         238.2056       -53.4140       4.10           
328.05-0.538   1              250            327.9266       -0.6056        239.1531       -54.2342       0.00           
328.05-0.538   1              350            327.9260       -0.6059        239.1526       -54.2348       2.41           
328.05-0.538   2              250            328.1924       -0.4934        239.3763       -53.9771       0.00           
328.05-0.538   2              350            328.1942       -0.4941        239.3794       -53.9764       6.95           
328.086-0.10   1              250            328.0733       -0.1286        238.8238       -53.7742       0.00           
328.086-0.10   1              350            328.0732       -0.1283        238.8234       -53.7740       1.14           
328.086-0.10   2              250            328.0498       -0.0991        238.7613       -53.7665       0.00           
328.086-0.10   2              350            328.0495       -0.1007        238.7627       -53.7679       5.86           
328.086-0.10   3              250            328.0884       -0.1283        238.8431       -53.7643       0.00           
328.086-0.10   3              350            328.0894       -0.1286        238.8447       -53.7639       3.76           
328.086-0.10   4              250            328.0935       -0.1132        238.8334       -53.7494       0.00           
328.086-0.10   4              350            328.0930       -0.1124        238.8319       -53.7491       3.40           
328.086-0.10   5              250            328.0816       -0.0938        238.7970       -53.7421       0.00           
328.086-0.10   5              350            328.0818       -0.0936        238.7970       -53.7418       1.02           
328.088-0.32   1              250            328.0924       -0.3342        239.0721       -53.9197       0.00           
328.088-0.32   1              350            328.0931       -0.3338        239.0726       -53.9189       2.90           
328.103-0.44   1              250            328.1035       -0.4455        239.2082       -53.9978       0.00           
328.103-0.44   1              350            328.1035       -0.4457        239.2085       -53.9979       0.72           
328.167+0.02   1              250            328.1521       -0.0084        238.7962       -53.6314       0.00           
328.167+0.02   1              350            328.1519       -0.0093        238.7970       -53.6322       3.32           
328.167+0.02   2              250            328.1663       0.0174         238.7868       -53.6025       0.00           
328.167+0.02   2              350            328.1681       0.0189         238.7876       -53.6002       8.44           
328.167+0.02   3              250            328.2286       0.0288         238.8552       -53.5538       0.00           
328.167+0.02   3              350            328.2298       0.0284         238.8572       -53.5534       4.55           
328.196-0.67   1              250            328.1803       -0.6253        239.5058       -54.0855       0.00           
328.196-0.67   1              350            328.1808       -0.6246        239.5057       -54.0847       3.10           
328.196-0.67   2              250            328.2134       -0.6446        239.5701       -54.0788       0.00           
328.196-0.67   2              350            328.2129       -0.6461        239.5711       -54.0803       5.69           
328.196-0.67   3              250            328.2224       -0.6234        239.5584       -54.0568       0.00           
328.196-0.67   3              350            328.2221       -0.6227        239.5572       -54.0565       2.74           
328.199-0.58   1              250            328.2059       -0.5543        239.4608       -54.0148       0.00           
328.199-0.58   1              350            328.2074       -0.5535        239.4619       -54.0132       6.12           
328.214-0.35   1              250            328.2125       -0.3867        239.2855       -53.8826       0.00           
328.214-0.35   1              350            328.2119       -0.3874        239.2855       -53.8835       3.32           
328.232-0.36   1              250            328.2163       -0.3496        239.2498       -53.8518       0.00           
328.232-0.36   1              350            328.2167       -0.3497        239.2505       -53.8516       1.48           
328.245+0.24   1              250            328.2511       0.2397         238.6579       -53.3773       0.00           
328.245+0.24   1              350            328.2509       0.2408         238.6564       -53.3765       4.02           
328.255-0.41   1              250            328.2269       -0.3593        239.2742       -53.8524       0.00           
328.255-0.41   1              350            328.2280       -0.3598        239.2761       -53.8520       4.35           
328.255-0.41   2              250            328.3147       -0.4002        239.4326       -53.8269       0.00           
328.255-0.41   2              350            328.3144       -0.3992        239.4311       -53.8263       3.76           
328.258-0.25   1              250            328.2604       -0.2684        239.2184       -53.7613       0.00           
328.258-0.25   1              350            328.2615       -0.2676        239.2189       -53.7599       4.90           
328.274+0.59   1              250            328.2756       0.5988         238.3078       -53.0846       0.00           
328.274+0.59   1              350            328.2759       0.5997         238.3072       -53.0837       3.42           
328.307+0.40   1              250            328.1778       0.3577         238.4373       -53.3330       0.00           
328.307+0.40   1              350            328.1770       0.3569         238.4371       -53.3341       4.07           
328.307+0.40   2              250            328.2904       0.4061         238.5311       -53.2240       0.00           
328.307+0.40   2              350            328.2899       0.4069         238.5296       -53.2237       3.40           
328.307+0.40   3              250            328.3662       0.4419         238.5905       -53.1481       0.00           
328.307+0.40   3              350            328.3666       0.4422         238.5907       -53.1476       1.80           
328.387-0.56   1              250            328.3845       -0.5159        239.6497       -53.8699       0.00           
328.387-0.56   1              350            328.3842       -0.5168        239.6503       -53.8708       3.42           
328.514+0.27   1              250            328.5097       0.2745         238.9531       -53.1851       0.00           
328.514+0.27   1              350            328.5114       0.2745         238.9553       -53.1840       6.12           
328.592-0.54   1              250            328.2782       -0.5672        239.5688       -53.9779       0.00           
328.592-0.54   1              350            328.2773       -0.5671        239.5675       -53.9784       3.26           
328.592-0.54   2              250            328.3288       -0.5618        239.6283       -53.9409       0.00           
328.592-0.54   2              350            328.3281       -0.5626        239.6283       -53.9420       3.83           
328.592-0.54   3              250            328.2980       -0.5238        239.5466       -53.9320       0.00           
328.592-0.54   3              350            328.2981       -0.5231        239.5460       -53.9314       2.55           
328.592-0.54   4              250            328.3252       -0.5424        239.6023       -53.9285       0.00           
328.592-0.54   4              350            328.3263       -0.5417        239.6029       -53.9273       4.69           
328.592-0.54   5              250            328.3117       -0.5271        239.5680       -53.9256       0.00           
328.592-0.54   5              350            328.3121       -0.5267        239.5681       -53.9250       2.04           
328.592-0.54   6              250            328.6231       -0.4925        239.9308       -53.6970       0.00           
328.592-0.54   6              350            328.6242       -0.4919        239.9315       -53.6958       4.51           
328.592-0.54   7              250            328.6057       -0.4722        239.8862       -53.6929       0.00           
328.592-0.54   7              350            328.6064       -0.4716        239.8864       -53.6920       3.32           
328.592-0.54   8              250            328.5769       -0.4387        239.8124       -53.6862       0.00           
328.592-0.54   8              350            328.5773       -0.4382        239.8124       -53.6856       2.31           
328.665+0.50   1              250            328.6655       0.5044         238.9069       -52.9088       0.00           
328.665+0.50   1              350            328.6665       0.5050         238.9075       -52.9077       4.20           
328.726-0.67   1              250            328.7317       -0.6711        240.2670       -53.7612       0.00           
328.726-0.67   1              350            328.7314       -0.6711        240.2666       -53.7614       1.08           
328.728+0.39   1              250            328.7178       0.3890         239.0963       -52.9637       0.00           
328.728+0.39   1              350            328.7169       0.3897         239.0944       -52.9638       4.10           
328.834+0.45   1              250            328.8365       0.4583         239.1731       -52.8343       0.00           
328.834+0.45   1              350            328.8367       0.4596         239.1720       -52.8332       4.74           
328.834+0.75   1              250            328.8342       0.7581         238.8525       -52.6059       0.00           
328.834+0.75   1              350            328.8344       0.7581         238.8527       -52.6058       0.72           
328.854+0.75   1              250            328.8549       0.7526         238.8844       -52.5969       0.00           
328.854+0.75   1              350            328.8556       0.7525         238.8854       -52.5965       2.55           
328.951+0.81   1              250            328.9517       0.8157         238.9401       -52.4864       0.00           
328.951+0.81   1              350            328.9504       0.8115         238.9429       -52.4905       15.83          
328.992+0.78   1              250            328.9874       0.7941         239.0079       -52.4801       0.00           
328.992+0.78   1              350            328.9897       0.7904         239.0146       -52.4814       15.68          
329.048-0.13   1              250            329.0482       -0.1524        240.0989       -53.1619       0.00           
329.048-0.13   1              350            329.0484       -0.1530        240.0998       -53.1622       2.28           
329.054+0.96   1              250            329.0584       0.9655         238.9170       -52.3030       0.00           
329.054+0.96   1              350            329.0585       0.9670         238.9155       -52.3018       5.41           
329.204-0.58   1              250            329.2053       -0.5879        240.7755       -53.3870       0.00           
329.204-0.58   1              350            329.2068       -0.5879        240.7773       -53.3860       5.40           
329.227+0.48   1              250            329.2474       0.4883         239.6585       -52.5459       0.00           
329.227+0.48   1              350            329.2464       0.4877         239.6578       -52.5470       4.20           
329.276-0.25   1              250            329.2517       -0.2683        240.4818       -53.1160       0.00           
329.276-0.25   1              350            329.2514       -0.2677        240.4807       -53.1158       2.41           
329.276-0.25   2              250            329.2416       -0.2563        240.4559       -53.1136       0.00           
329.276-0.25   2              350            329.2416       -0.2564        240.4561       -53.1137       0.36           
329.374-0.28   1              250            329.3876       -0.2997        240.6865       -53.0502       0.00           
329.374-0.28   1              350            329.3866       -0.2994        240.6849       -53.0506       3.76           
329.401-0.29   1              250            329.4020       -0.2975        240.7020       -53.0390       0.00           
329.401-0.29   1              350            329.4026       -0.2976        240.7029       -53.0387       2.19           
329.403-0.73   1              250            329.4084       -0.6822        241.1350       -53.3231       0.00           
329.403-0.73   1              350            329.4085       -0.6820        241.1349       -53.3229       0.80           
329.423-0.18   1              250            329.4040       -0.1729        240.5681       -52.9440       0.00           
329.423-0.18   1              350            329.4030       -0.1725        240.5664       -52.9443       3.88           
329.453-0.16   1              250            329.4246       -0.1851        240.6072       -52.9396       0.00           
329.453-0.16   1              350            329.4242       -0.1874        240.6092       -52.9416       8.40           
329.463+0.51   1              250            329.4450       0.4826         239.9111       -52.4218       0.00           
329.463+0.51   1              350            329.4469       0.4837         239.9123       -52.4197       7.90           
329.472+0.15   1              250            329.4262       0.1514         240.2435       -52.6848       0.00           
329.472+0.15   1              350            329.4261       0.1524         240.2423       -52.6841       3.62           
329.472+0.87   1              250            329.4170       0.8829         239.4516       -52.1354       0.00           
329.472+0.87   1              350            329.4169       0.8833         239.4511       -52.1352       1.48           
329.472+0.87   2              250            329.4593       0.8559         239.5326       -52.1286       0.00           
329.472+0.87   2              350            329.4594       0.8556         239.5330       -52.1288       1.14           
329.486+0.20   1              250            329.4624       0.2024         240.2335       -52.6226       0.00           
329.486+0.20   1              350            329.4620       0.2030         240.2324       -52.6224       2.60           
329.638+0.83   1              250            329.6721       0.8465         239.8058       -51.9977       0.00           
329.638+0.83   1              350            329.6726       0.8472         239.8057       -51.9968       3.10           
329.639-0.44   1              250            329.3084       -0.5775        240.8935       -53.3110       0.00           
329.639-0.44   1              350            329.3089       -0.5776        240.8943       -53.3108       1.84           
329.639-0.44   2              250            329.5927       -0.5593        241.2285       -53.1088       0.00           
329.639-0.44   2              350            329.5927       -0.5594        241.2286       -53.1089       0.36           
329.639-0.44   3              250            329.5862       -0.5375        241.1963       -53.0968       0.00           
329.639-0.44   3              350            329.5860       -0.5374        241.1959       -53.0969       0.80           
329.639-0.44   4              250            329.6993       -0.6240        241.4327       -53.0860       0.00           
329.639-0.44   4              350            329.6993       -0.6238        241.4324       -53.0859       0.72           
329.639-0.44   5              250            329.6021       -0.5021        241.1769       -53.0598       0.00           
329.639-0.44   5              350            329.6018       -0.5021        241.1765       -53.0600       1.08           
329.639-0.44   6              250            329.6680       -0.4601        241.2123       -52.9846       0.00           
329.639-0.44   6              350            329.6682       -0.4598        241.2122       -52.9843       1.30           
329.639-0.44   7              250            329.6451       -0.4325        241.1534       -52.9792       0.00           
329.639-0.44   7              350            329.6452       -0.4324        241.1534       -52.9791       0.51           
329.648+0.95   1              250            329.6490       0.9558         239.6621       -51.9296       0.00           
329.648+0.95   1              350            329.6487       0.9561         239.6614       -51.9296       1.53           
329.648+0.95   2              250            329.6491       0.9854         239.6311       -51.9070       0.00           
329.648+0.95   2              350            329.6494       0.9855         239.6314       -51.9067       1.14           
329.648+0.95   3              250            329.6553       0.9977         239.6258       -51.8936       0.00           
329.648+0.95   3              350            329.6554       0.9980         239.6256       -51.8933       1.14           
329.684+0.87   1              250            329.6835       0.8739         239.7910       -51.9695       0.00           
329.684+0.87   1              350            329.6846       0.8743         239.7919       -51.9684       4.21           
329.711-0.33   1              250            329.6958       -0.3378        241.1119       -52.8748       0.00           
329.711-0.33   1              350            329.6963       -0.3386        241.1134       -52.8750       3.40           
329.717+0.78   1              250            329.7180       0.7845         239.9280       -52.0149       0.00           
329.717+0.78   1              350            329.7179       0.7846         239.9278       -52.0149       0.51           
329.875+0.12   1              250            329.8766       0.1217         240.8333       -52.4108       0.00           
329.875+0.12   1              350            329.8766       0.1219         240.8331       -52.4106       0.72           
329.985+0.92   1              250            329.9975       0.9230         240.1245       -51.7275       0.00           
329.985+0.92   1              350            329.9975       0.9237         240.1238       -51.7270       2.52           
33.034-0.147   1              250            33.0241        -0.1781        283.0600       0.0008         0.00           
33.034-0.147   1              350            33.0224        -0.1789        283.0600       -0.0011        6.76           
33.212+0.013   1              250            33.2021        0.0193         282.9655       0.2493         0.00           
33.212+0.013   1              350            33.2022        0.0193         282.9655       0.2493         0.36           
33.212+0.013   2              250            33.2108        -0.0024        282.9888       0.2471         0.00           
33.212+0.013   2              350            33.2124        -0.0016        282.9888       0.2489         6.44           
33.238+0.27    1              250            33.2346        0.2733         282.7543       0.3940         0.00           
33.238+0.27    1              350            33.2368        0.2736         282.7550       0.3961         7.99           
33.238+0.27    2              250            33.2570        0.2754         282.7626       0.4149         0.00           
33.238+0.27    2              350            33.2576        0.2754         282.7629       0.4154         2.16           
33.246-0.021   1              250            33.2427        -0.0455        283.0417       0.2558         0.00           
33.246-0.021   1              350            33.2417        -0.0466        283.0422       0.2544         5.35           
33.325-0.191   1              250            33.3238        -0.1922        283.2092       0.2611         0.00           
33.325-0.191   1              350            33.3233        -0.1908        283.2078       0.2613         5.35           
33.363-0.007   1              250            33.3444        -0.0024        283.0497       0.3660         0.00           
33.363-0.007   1              350            33.3445        -0.0023        283.0497       0.3661         0.51           
33.363-0.007   2              250            33.3662        -0.0070        283.0637       0.3833         0.00           
33.363-0.007   2              350            33.3671        -0.0069        283.0641       0.3842         3.26           
33.568+0.027   1              250            33.5668        0.0278         283.1242       0.5777         0.00           
33.568+0.027   1              350            33.5666        0.0280         283.1240       0.5776         1.02           
33.589-0.035   1              250            33.5915        -0.0363        283.1926       0.5705         0.00           
33.589-0.035   1              350            33.5924        -0.0360        283.1927       0.5714         3.42           
33.622-0.032   1              250            33.6696        -0.0267        283.2196       0.6443         0.00           
33.622-0.032   1              350            33.6702        -0.0272        283.2203       0.6446         2.81           
33.622-0.032   2              250            33.7122        -0.0104        283.2245       0.6897         0.00           
33.622-0.032   2              350            33.7121        -0.0104        283.2245       0.6896         0.36           
33.819-0.226   1              250            33.8412        -0.2209        283.4707       0.7085         0.00           
33.819-0.226   1              350            33.8431        -0.2198        283.4706       0.7107         7.90           
33.988-0.297   1              250            33.9773        -0.2787        283.5842       0.8033         0.00           
33.988-0.297   1              350            33.9776        -0.2780        283.5838       0.8038         2.74           
330.08-0.101   1              250            330.0803       -0.1013        241.3259       -52.4424       0.00           
330.08-0.101   1              350            330.0798       -0.1024        241.3265       -52.4436       4.35           
330.18-0.019   1              250            330.1809       -0.0171        241.3569       -52.3126       0.00           
330.18-0.019   1              350            330.1815       -0.0165        241.3570       -52.3118       3.05           
330.24+0.694   1              250            330.2528       0.6603         240.7140       -51.7579       0.00           
330.24+0.694   1              350            330.2528       0.6611         240.7132       -51.7573       2.88           
330.24+0.694   2              250            330.2825       0.6858         240.7229       -51.7192       0.00           
330.24+0.694   2              350            330.2826       0.6870         240.7217       -51.7182       4.33           
330.286-0.07   1              250            330.2855       -0.0752        241.5477       -52.2860       0.00           
330.286-0.07   1              350            330.2856       -0.0742        241.5467       -52.2852       3.62           
330.342+0.51   1              250            330.3362       0.5427         240.9408       -51.7910       0.00           
330.342+0.51   1              350            330.3355       0.5431         240.9395       -51.7912       2.90           
330.347-0.02   1              250            330.3362       -0.0304        241.5603       -52.2188       0.00           
330.347-0.02   1              350            330.3368       -0.0312        241.5619       -52.2190       3.60           
330.39+0.482   1              250            330.3918       0.4830         241.0721       -51.7989       0.00           
330.39+0.482   1              350            330.3907       0.4845         241.0692       -51.7985       6.70           
330.434-0.03   1              250            330.4374       -0.0290        241.6814       -52.1501       0.00           
330.434-0.03   1              350            330.4362       -0.0278        241.6787       -52.1500       6.11           
330.461-0.51   1              250            330.4424       -0.5262        242.2348       -52.5146       0.00           
330.461-0.51   1              350            330.4418       -0.5260        242.2339       -52.5148       2.28           
330.461-0.51   2              250            330.4621       -0.5173        242.2488       -52.4947       0.00           
330.461-0.51   2              350            330.4628       -0.5177        242.2501       -52.4945       2.90           
330.461-0.51   3              250            330.4530       -0.5046        242.2237       -52.4915       0.00           
330.461-0.51   3              350            330.4529       -0.5044        242.2234       -52.4914       0.80           
330.461-0.51   4              250            330.4886       -0.5083        242.2709       -52.4702       0.00           
330.461-0.51   4              350            330.4885       -0.5080        242.2704       -52.4700       1.14           
330.505+0.16   1              250            330.5057       0.1682         241.5494       -51.9578       0.00           
330.505+0.16   1              350            330.5059       0.1685         241.5493       -51.9575       1.30           
330.54-0.423   1              250            330.5464       -0.4258        242.2493       -52.3703       0.00           
330.54-0.423   1              350            330.5467       -0.4250        242.2488       -52.3695       3.08           
330.615-0.27   1              250            330.6160       -0.2746        242.1664       -52.2118       0.00           
330.615-0.27   1              350            330.6170       -0.2736        242.1665       -52.2104       5.09           
330.683-0.17   1              250            330.7091       -0.1861        242.1810       -52.0836       0.00           
330.683-0.17   1              350            330.7087       -0.1856        242.1799       -52.0835       2.31           
330.694-0.41   1              250            330.6864       -0.3388        242.3218       -52.2116       0.00           
330.694-0.41   1              350            330.6867       -0.3385        242.3219       -52.2111       1.53           
