-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
   36.899-0.41      2        36.8955        -0.4034       285.0285         3.3426
   36.899-0.41      3        36.9143        -0.4184       285.0506         3.3525
  36.901-0.131      1        36.8978        -0.1476       284.8017         3.4616
  36.907-0.488      1        36.8908        -0.4902       285.1037         3.2987
  36.907-0.488      2        36.9033        -0.4814       285.1016         3.3139
  36.907-0.488      3        36.9099        -0.4923       285.1143         3.3147
  36.907-0.488      4        36.9105        -0.4717       285.0963         3.3247
  36.907-0.488      5        36.9269        -0.4842       285.1149         3.3336
  36.956+0.915      1        36.9457         0.9364       283.8571         3.9991
  36.956+0.915      2        36.9592         0.9246       283.8738         4.0057
  36.956+0.915      3        36.9755         0.9031       283.9004         4.0104
  36.956+0.915      4        36.9592         0.9431       283.8573         4.0141
  36.956+0.915      5        36.9621         0.9426       283.8591         4.0165
  37.029-0.424      1        37.0277        -0.4299       285.1127         3.4480
  37.029-0.424      2        37.0434        -0.4237       285.1144         3.4649
  37.163+0.083      1        37.1741         0.0990       284.7084         3.8200
   37.164+0.07      1        37.1683         0.0703       284.7313         3.8017
  37.213-0.024      1        37.2143        -0.0165       284.8298         3.8030
  37.264+0.006      1        37.2589        -0.0467       284.8771         3.8288
  37.264+0.006      2        37.2619        -0.0515       284.8828         3.8294
  37.264+0.006      3        37.2323         0.0135       284.8113         3.8327
  37.264+0.006      4        37.2703        -0.0388       284.8753         3.8425
  37.264+0.006      5        37.2773        -0.0387       284.8784         3.8489
  37.264+0.006      6        37.2805        -0.0369       284.8782         3.8525
  37.264+0.006      7        37.2868        -0.0365       284.8808         3.8583
  37.264+0.006      8        37.2889        -0.0393       284.8842         3.8589
  37.264+0.006      9        37.2939        -0.0331       284.8811         3.8662
  37.264+0.006     10        37.2578         0.0416       284.7978         3.8682
  37.264+0.006     11        37.3059        -0.0230       284.8776         3.8815
  37.264+0.006     12        37.3020        -0.0058       284.8604         3.8859
  37.264+0.006     13        37.2705         0.0571       284.7898         3.8866
  37.264+0.006     14        37.2988         0.0024       284.8517         3.8868
  37.269+0.081      1        37.2663         0.0820       284.7658         3.8943
  37.269+0.081      2        37.2754         0.0750       284.7761         3.8991
  37.269+0.081      3        37.2699         0.0900       284.7603         3.9011
   37.32-0.222      1        37.3353        -0.2398       285.0842         3.8086
   37.32-0.222      2        37.3349        -0.2271       285.0728         3.8140
   37.35-0.255      1        37.3474        -0.2206       285.0726         3.8280
   37.35-0.255      2        37.3502        -0.2253       285.0781         3.8284
   37.35-0.255      3        37.3557        -0.2317       285.0864         3.8303
   37.35-0.255      4        37.3697        -0.2473       285.1067         3.8356
   37.35-0.255      5        37.3649        -0.2355       285.0940         3.8368
   37.35-0.255      6        37.3753        -0.2472       285.1092         3.8407
   37.35-0.255      7        37.3745        -0.2407       285.1030         3.8430
   37.35-0.255      8        37.3667        -0.2246       285.0851         3.8433
   37.35-0.255      9        37.3740        -0.2378       285.1002         3.8438
   37.35-0.255     10        37.3707        -0.2298       285.0916         3.8446
   37.35-0.255     11        37.3691        -0.2213       285.0833         3.8471
   37.35-0.255     12        37.3797        -0.2306       285.0964         3.8523
  37.416-0.727      1        37.3514        -0.7001       285.5018         3.6122
  37.416-0.727      2        37.3929        -0.7691       285.5823         3.6175
  37.416-0.727      3        37.3703        -0.7230       285.5309         3.6186
  37.416-0.727      4        37.3587        -0.7009       285.5058         3.6184
  37.416-0.727      5        37.3855        -0.7478       285.5599         3.6207
  37.416-0.727      6        37.3862        -0.7377       285.5512         3.6260
  37.416-0.727      7        37.3983        -0.7499       285.5676         3.6312
  37.416-0.727      8        37.3777        -0.7060       285.5191         3.6329
  37.416-0.727      9        37.3908        -0.7188       285.5365         3.6387
  37.416-0.727     10        37.3760        -0.6898       285.5039         3.6389
  37.416-0.727     11        37.4017        -0.7321       285.5534         3.6423
  37.416-0.727     12        37.4058        -0.7377       285.5603         3.6434
  37.416-0.727     13        37.4093        -0.7405       285.5643         3.6452
  37.416-0.727     14        37.4187        -0.7385       285.5669         3.6545
  37.416-0.727     15        37.4198        -0.7328       285.5623         3.6581
  37.416-0.727     16        37.4168        -0.7221       285.5514         3.6604
  37.416-0.727     17        37.4243        -0.7275       285.5597         3.6645
  37.416-0.727     18        37.4363        -0.7413       285.5774         3.6689
  37.416-0.727     19        37.4287        -0.6999       285.5371         3.6811
  37.416-0.727     20        37.4444        -0.7141       285.5569         3.6885
  37.416-0.727     21        37.4341        -0.6886       285.5295         3.6910
  37.438+0.141      1        37.4210         0.1227       284.8003         4.0505
  37.438+0.141      2        37.4513         0.1096       284.8259         4.0714
  37.438+0.141      3        37.4432         0.1426       284.7928         4.0793
  37.438+0.141      4        37.4424         0.1459       284.7895         4.0801
  37.487-0.811      1        37.4543        -0.8122       285.6489         3.6525
  37.487-0.811      2        37.4536        -0.8074       285.6443         3.6540
  37.487-0.811      3        37.4720        -0.8237       285.6672         3.6629
  37.487-0.811      4        37.4578        -0.7995       285.6392         3.6614
  37.487-0.811      5        37.4818        -0.8412       285.6873         3.6636
  37.487-0.811      6        37.4710        -0.8154       285.6593         3.6658
  37.487-0.811      7        37.4759        -0.8236       285.6689         3.6664
  37.487-0.811      8        37.4650        -0.8007       285.6435         3.6672
  37.487-0.811      9        37.4828        -0.8339       285.6812         3.6678
  37.487-0.811     10        37.4915        -0.8363       285.6874         3.6745
  37.487-0.811     11        37.4855        -0.8246       285.6742         3.6744
  37.487-0.811     12        37.4873        -0.8169       285.6682         3.6796
  37.487-0.811     13        37.4950        -0.8261       285.6799         3.6822
  37.487-0.811     14        37.4872        -0.8059       285.6584         3.6846
  37.487-0.811     15        37.4945        -0.8192       285.6736         3.6849
  37.487-0.811     16        37.4905        -0.8062       285.6602         3.6873
  37.487-0.811     17        37.5058        -0.8273       285.6860         3.6913
  37.487-0.811     18        37.4980        -0.8045       285.6621         3.6948
  37.487-0.811     19        37.4915        -0.7912       285.6472         3.6951
  37.487-0.811     20        37.5015        -0.8051       285.6642         3.6976
  37.487-0.811     21        37.4917        -0.7821       285.6392         3.6995
  37.492+0.152      1        37.4928         0.1516       284.8075         4.1276
   37.542+0.49      1        37.5376         0.4869       284.5289         4.3205
   37.542+0.49      2        37.5511         0.4890       284.5333         4.3335
   37.542+0.49      3        37.5493         0.4920       284.5297         4.3333
  37.545+0.048      1        37.5446         0.0521       284.9199         4.1281
   37.558+0.15      1        37.5579         0.1504       284.8384         4.1849
  37.558+0.186      1        37.5540         0.2008       284.7917         4.2044
  37.562-0.137      1        37.4689        -0.1043       285.0247         3.9893
  37.562-0.137      2        37.4793        -0.1049       285.0299         3.9983
  37.562-0.137      3        37.4592        -0.0609       284.9815         4.0005
  37.562-0.137      4        37.5461        -0.1207       285.0747         4.0505
  37.562-0.137      5        37.5460        -0.1120       285.0669         4.0543
  37.562-0.137      6        37.5500        -0.1185       285.0745         4.0549
  37.562-0.137      7        37.5509        -0.1071       285.0647         4.0609
  37.562-0.137      8        37.6019        -0.1254       285.1045         4.0980
  37.642+0.103      1        37.6497         0.0994       284.9259         4.2432
  37.642+0.103      2        37.6581         0.1258       284.9062         4.2627
  37.664-0.501      1        37.6560        -0.4950       285.4587         3.9769
  37.664-0.501      2        37.6592        -0.5001       285.4648         3.9775
  37.664-0.501      3        37.6649        -0.5088       285.4752         3.9785
  37.664-0.501      4        37.6653        -0.5056       285.4725         3.9803
  37.668+0.165      1        37.6441         0.1233       284.9020         4.2492
  37.668+0.165      2        37.6399         0.1401       284.8851         4.2531
  37.668+0.165      3        37.6578         0.1310       284.9014         4.2649
  37.668+0.165      4        37.6538         0.1384       284.8930         4.2647
  37.668+0.165      5        37.6495         0.1462       284.8841         4.2645
  37.668+0.165      6        37.6412         0.1715       284.8577         4.2686
  37.668+0.165      7        37.6358         0.1835       284.8446         4.2693
  37.668+0.165      8        37.6342         0.1904       284.8377         4.2710
  37.668+0.165      9        37.6658         0.1355       284.9011         4.2740
  37.668+0.165     10        37.6641         0.1431       284.8935         4.2760
  37.668+0.165     11        37.6707         0.1393       284.9000         4.2801
  37.668+0.165     12        37.6731         0.1431       284.8977         4.2840
  37.668+0.165     13        37.6694         0.1512       284.8888         4.2844
  37.668+0.165     14        37.6762         0.1562       284.8874         4.2928
  37.668+0.165     15        37.6800         0.1529       284.8921         4.2947
  37.668+0.165     16        37.6868         0.1412       284.9056         4.2953
  37.668+0.165     17        37.6933         0.1492       284.9015         4.3048
  37.668+0.165     18        37.7031         0.1592       284.8971         4.3180
  37.668+0.165     19        37.7059         0.1796       284.8802         4.3298
  37.668+0.165     20        37.7097         0.1742       284.8867         4.3307
  37.675-0.089      1        37.6760        -0.0895       285.1064         4.1802
  37.682-0.495      1        37.6734        -0.5086       285.4788         3.9861
  37.692-0.832      1        37.7130        -0.8343       285.7873         3.8722
  37.692-0.832      2        37.7181        -0.8396       285.7944         3.8744
  37.692-0.832      3        37.7137        -0.8243       285.7787         3.8775
  37.692-0.832      4        37.7288        -0.8297       285.7904         3.8884
  37.697+0.135      1        37.6877         0.1394       284.9077         4.2953
  37.697+0.135      2        37.6894         0.1367       284.9109         4.2955
  37.723+0.013      1        37.7092         0.0180       285.0258         4.2589
  37.723+0.013      2        37.7170         0.0100       285.0365         4.2622
  37.723-0.212      1        37.7620        -0.2186       285.2610         4.1976
  37.748-0.846      1        37.7435        -0.8582       285.8225         3.8884
  37.748-0.846      2        37.7504        -0.8475       285.8162         3.8995
  37.748-0.846      3        37.7486        -0.8384       285.8072         3.9020
  37.749+0.939      1        37.7587         0.9380       284.2276         4.7232
  37.754+0.194      1        37.7530         0.1967       284.8865         4.3796
  37.754+0.194      2        37.7576         0.1967       284.8886         4.3837
  37.767-0.236      1        37.7622        -0.2188       285.2613         4.1978
   37.78-0.265      1        37.7581        -0.2724       285.3071         4.1696
   37.78-0.265      2        37.7466        -0.2420       285.2748         4.1733
   37.78-0.265      3        37.7641        -0.2636       285.3021         4.1789
   37.78-0.265      4        37.7652        -0.2577       285.2973         4.1827
   37.78-0.265      5        37.7558        -0.2305       285.2687         4.1867
   37.78-0.265      6        37.7673        -0.2468       285.2885         4.1895
   37.78-0.265      7        37.7734        -0.2533       285.2972         4.1920
   37.78-0.265      8        37.7592        -0.2276       285.2677         4.1911
   37.78-0.265      9        37.7722        -0.2371       285.2821         4.1983
   37.78-0.265     10        37.7794        -0.2305       285.2796         4.2078
   37.78-0.265     11        37.7820        -0.2222       285.2733         4.2138
   37.78-0.265     12        37.7879        -0.2286       285.2818         4.2161
   37.78-0.265     13        37.7879        -0.2142       285.2690         4.2227
   37.841-0.09      1        37.8253        -0.1084       285.1918         4.3043
   37.841-0.09      2        37.8302        -0.1041       285.1902         4.3107
   37.841-0.09      3        37.8670        -0.0969       285.2007         4.3467
  37.846-0.392      1        37.8734        -0.3992       285.4731         4.2141
  37.884-0.149      1        37.8721        -0.1413       285.2425         4.3310
  37.921-0.832      1        37.9204        -0.8324       285.8808         4.0575
  38.043+0.081      1        38.0122         0.0611       285.1264         4.5481
  38.043+0.081      2        38.0178         0.0666       285.1239         4.5556
  38.043+0.081      3        38.0225         0.0599       285.1321         4.5568
  38.043+0.081      4        38.0146         0.0837       285.1072         4.5606
  38.043+0.081      5        38.0458         0.0670       285.1365         4.5807
  38.054+0.698      1        38.0270         0.7010       284.5620         4.8537
  38.054+0.698      2        38.0334         0.6945       284.5707         4.8564
  38.054+0.698      3        38.0412         0.6865       284.5815         4.8597
  38.054+0.698      4        38.0364         0.6992       284.5679         4.8612
  38.054+0.698      5        38.0401         0.6941       284.5742         4.8622
  38.054+0.698      6        38.0334         0.7195       284.5484         4.8678
  38.054+0.698      7        38.0589         0.6871       284.5890         4.8757
  38.054+0.698      8        38.0430         0.7196       284.5527         4.8764
  38.054+0.698      9        38.0686         0.6797       284.6001         4.8809
  38.054+0.698     10        38.0609         0.7094       284.5700         4.8876
  38.054+0.698     11        38.0760         0.6812       284.6021         4.8882
  38.054+0.698     12        38.0659         0.7062       284.5752         4.8906
  38.054+0.698     13        38.0609         0.7212       284.5595         4.8931
  38.054+0.698     14        38.0678         0.7200       284.5638         4.8987
  38.072+0.222      1        38.0712         0.2239       285.0082         4.6750
  38.174-0.196      1        38.1838        -0.2015       285.4393         4.5806
    38.21+0.84      1        38.1662         0.7849       284.5509         5.0159
    38.21+0.84      2        38.1440         0.8320       284.4986         5.0176
    38.21+0.84      3        38.1469         0.8356       284.4967         5.0218
    38.21+0.84      4        38.1565         0.8394       284.4978         5.0320
    38.21+0.84      5        38.1672         0.8207       284.5194         5.0331
    38.21+0.84      6        38.1697         0.8375       284.5055         5.0429
    38.21+0.84      7        38.1773         0.8279       284.5175         5.0454
    38.21+0.84      8        38.1734         0.8374       284.5073         5.0462
    38.21+0.84      9        38.1903         0.8260       284.5252         5.0560
    38.21+0.84     10        38.2058         0.8030       284.5528         5.0594
    38.21+0.84     11        38.1971         0.8258       284.5285         5.0620
    38.21+0.84     12        38.2109         0.8174       284.5423         5.0704
    38.21+0.84     13        38.2064         0.8331       284.5262         5.0736
    38.21+0.84     14        38.2268         0.8211       284.5463         5.0862
    38.21+0.84     15        38.2234         0.8299       284.5369         5.0873
    38.21+0.84     16        38.2300         0.8208       284.5480         5.0890
    38.21+0.84     17        38.2228         0.8354       284.5318         5.0893
    38.21+0.84     18        38.2368         0.8200       284.5519         5.0947
    38.21+0.84     19        38.2400         0.8195       284.5538         5.0973
    38.21+0.84     20        38.2177         0.8660       284.5021         5.0987
    38.21+0.84     21        38.2144         0.8685       284.4982         5.0969
    38.21+0.84     22        38.2423         0.8275       284.5477         5.1030
    38.21+0.84     23        38.2347         0.8532       284.5212         5.1079
    38.21+0.84     24        38.2336         0.8626       284.5123         5.1112
    38.21+0.84     25        38.2413         0.8480       284.5290         5.1114
    38.21+0.84     26        38.2374         0.8569       284.5192         5.1121
  38.244+0.723      1        38.2316         0.7186       284.6401         5.0437
  38.244+0.723      2        38.2305         0.7345       284.6253         5.0500
  38.244+0.723      3        38.2370         0.7247       284.6371         5.0513
  38.244+0.723      4        38.2445         0.7217       284.6433         5.0566
  38.244+0.723      5        38.2409         0.7318       284.6326         5.0580
  38.335-0.758      1        38.3371        -0.7622       286.0098         4.4600
  38.335-0.758      2        38.3426        -0.7602       286.0105         4.4657
  38.341-0.802      1        38.3147        -0.8513       286.0788         4.3992
  38.341-0.802      2        38.3008        -0.8245       286.0486         4.3991
  38.341-0.802      3        38.2973        -0.8171       286.0404         4.3994
  38.341-0.802      4        38.2929        -0.8005       286.0235         4.4031
  38.341-0.802      5        38.3158        -0.8396       286.0689         4.4055
  38.341-0.802      6        38.3130        -0.8271       286.0565         4.4088
  38.341-0.802      7        38.3303        -0.8583       286.0923         4.4099
  38.341-0.802      8        38.3257        -0.8442       286.0776         4.4123
  38.341-0.802      9        38.3240        -0.8376       286.0709         4.4137
  38.341-0.802     10        38.3293        -0.8352       286.0712         4.4196
  38.341-0.802     11        38.3327        -0.8392       286.0764         4.4207
  38.341-0.802     12        38.3260        -0.8284       286.0637         4.4197
  38.341-0.802     13        38.3237        -0.8206       286.0557         4.4213
  38.341-0.802     14        38.3117        -0.7963       286.0284         4.4218
  38.341-0.802     15        38.3372        -0.8396       286.0788         4.4245
  38.341-0.802     16        38.3252        -0.8040       286.0415         4.4303
  38.341-0.802     17        38.3386        -0.8274       286.0685         4.4314
  38.341-0.802     18        38.3523        -0.8510       286.0959         4.4327
  38.341-0.802     19        38.3225        -0.7832       286.0218         4.4374
  38.341-0.802     20        38.3557        -0.8492       286.0958         4.4365
  38.341-0.802     21        38.3414        -0.8206       286.0638         4.4371
  38.341-0.802     22        38.3478        -0.8286       286.0739         4.4390
  38.341-0.802     23        38.3218        -0.7770       286.0159         4.4396
  38.341-0.802     24        38.3620        -0.8459       286.0958         4.4437
  38.341-0.802     25        38.3322        -0.7886       286.0310         4.4435
  38.341-0.802     26        38.3298        -0.7819       286.0240         4.4445
  38.341-0.802     27        38.3405        -0.8014       286.0462         4.4450
  38.341-0.802     28        38.3452        -0.8059       286.0524         4.4471
  38.341-0.802     29        38.3478        -0.8074       286.0549         4.4488
  38.341-0.802     30        38.3594        -0.8256       286.0765         4.4507
  38.341-0.802     31        38.3352        -0.7786       286.0235         4.4508
  38.341-0.802     32        38.3486        -0.8027       286.0512         4.4516
  38.341-0.802     33        38.3456        -0.7880       286.0366         4.4557
  38.341-0.802     34        38.3710        -0.8314       286.0870         4.4583
  38.341-0.802     35        38.3736        -0.8273       286.0845         4.4625
  38.341-0.802     36        38.3536        -0.7850       286.0376         4.4641
  38.341-0.802     37        38.3651        -0.8046       286.0604         4.4654
  38.341-0.802     38        38.3584        -0.7900       286.0443         4.4661
  38.341-0.802     39        38.3537        -0.7779       286.0314         4.4675
  38.341-0.802     40        38.3616        -0.7820       286.0386         4.4726
  38.341-0.802     41        38.3915        -0.8341       286.0988         4.4753
  38.341-0.802     42        38.3921        -0.8306       286.0960         4.4775
  38.341-0.802     43        38.3817        -0.8072       286.0704         4.4789
  38.341-0.802     44        38.3685        -0.7839       286.0436         4.4779
  38.341-0.802     45        38.3665        -0.7755       286.0351         4.4800
   38.341-0.87      1        38.3412        -0.8878       286.1236         4.4060
  38.345-0.945      1        38.3545        -0.9519       286.1868         4.3885
  38.355-0.933      1        38.3547        -0.9588       286.1930         4.3855
   38.356-0.96      1        38.3545        -0.9519       286.1868         4.3885
   38.356-0.96      2        38.3769        -0.9637       286.2076         4.4029
  38.358-0.921      1        38.3548        -0.9298       286.1672         4.3988
  38.362-0.903      1        38.3577        -0.8965       286.1389         4.4167
  38.363-0.919      1        38.3557        -0.9326       286.1701         4.3984
  38.363-0.919      2        38.3521        -0.9250       286.1617         4.3987
  38.363-0.919      3        38.3506        -0.9161       286.1531         4.4013
  38.363-0.919      4        38.3664        -0.9327       286.1752         4.4078
  38.363-0.919      5        38.3591        -0.9180       286.1587         4.4081
  38.363-0.919      6        38.3689        -0.9265       286.1709         4.4129
  38.376-0.029      1        38.3489        -0.0069       285.3415         4.8164
  38.376-0.029      2        38.3771        -0.0124       285.3594         4.8389
  38.376-0.029      3        38.3808        -0.0165       285.3647         4.8404
  38.383-0.148      1        38.3377        -0.1329       285.4488         4.7487
  38.383-0.148      2        38.3710        -0.1973       285.5215         4.7489
  38.383-0.148      3        38.3779        -0.1996       285.5268         4.7539
  38.383-0.148      4        38.3511        -0.1476       285.4681         4.7539
  38.383-0.148      5        38.3630        -0.1673       285.4911         4.7555
  38.383-0.148      6        38.3490        -0.1358       285.4566         4.7575
  38.383-0.148      7        38.3627        -0.1614       285.4857         4.7579
  38.383-0.148      8        38.3582        -0.1458       285.4697         4.7611
  38.383-0.148      9        38.3635        -0.1481       285.4742         4.7647
  38.383-0.148     10        38.3562        -0.1348       285.4590         4.7644
  38.383-0.148     11        38.3657        -0.1427       285.4704         4.7692
  38.383-0.148     12        38.3920        -0.1964       285.5304         4.7680
  38.383-0.148     13        38.3735        -0.1607       285.4901         4.7679
  38.383-0.148     14        38.3695        -0.1451       285.4744         4.7715
  38.383-0.148     15        38.3602        -0.1289       285.4555         4.7706
  38.383-0.148     16        38.3686        -0.1338       285.4638         4.7758
  38.383-0.148     17        38.3628        -0.1201       285.4489         4.7769
  38.383-0.148     18        38.3682        -0.1294       285.4597         4.7775
  38.383-0.148     19        38.3797        -0.1494       285.4828         4.7786
  38.383-0.148     20        38.3831        -0.1483       285.4834         4.7821
  38.383-0.148     21        38.3875        -0.1463       285.4836         4.7869
  38.383-0.148     22        38.3788        -0.1266       285.4620         4.7882
  38.383-0.148     23        38.3908        -0.1382       285.4780         4.7936
  38.403-0.104      1        38.3978        -0.1036       285.4503         4.8156
  38.403-0.104      2        38.4116        -0.0981       285.4517         4.8304
  38.403-0.104      3        38.4218        -0.0886       285.4479         4.8439
  38.459+0.093      1        38.4593         0.0912       285.3047         4.9595
  38.557-0.027      1        38.5566        -0.0278       285.4556         4.9915
  38.564-0.011      1        38.5725        -0.0214       285.4572         5.0086
  38.564-0.011      2        38.5728        -0.0155       285.4520         5.0116
  38.566-0.037      1        38.5539        -0.0342       285.4601         4.9862
  38.566-0.037      2        38.5613        -0.0483       285.4760         4.9863
  38.566-0.037      3        38.5597        -0.0375       285.4657         4.9898
  38.566-0.037      4        38.5746        -0.0350       285.4703         5.0042
  38.673+0.966      1        38.6726         0.9665       284.6208         5.5492
  38.684+0.451      1        38.6941         0.4525       285.0899         5.3335
  38.684+0.451      2        38.6916         0.4711       285.0721         5.3398
  38.686-0.224      1        38.6809        -0.2341       285.6969         5.0076
  38.686-0.224      2        38.6920        -0.2289       285.6973         5.0197
  38.686-0.224      3        38.6920        -0.2233       285.6923         5.0224
  38.686-0.224      4        38.6915        -0.2187       285.6880         5.0240
  38.737+0.057      1        38.7325         0.0598       285.4583         5.1880
  38.737+0.057      2        38.7403         0.0451       285.4750         5.1882
  38.737+0.057      3        38.7537         0.0646       285.4637         5.2090
  38.753+0.796      1        38.7468         0.7810       284.8206         5.5305
  38.763+0.787      1        38.7603         0.7799       284.8278         5.5420
  38.769+0.824      1        38.7494         0.8399       284.7692         5.5597
  38.769+0.824      2        38.7526         0.8396       284.7709         5.5624
  38.769+0.824      3        38.7696         0.8355       284.7824         5.5757
  38.769+0.824      4        38.7762         0.8251       284.7947         5.5768
  38.769+0.824      5        38.7727         0.8320       284.7869         5.5768
  38.769+0.824      6        38.7740         0.8348       284.7851         5.5792
  38.769+0.824      7        38.7799         0.8248       284.7967         5.5800
  38.769+0.824      8        38.7678         0.8512       284.7675         5.5813
  38.769+0.824      9        38.7800         0.8340       284.7885         5.5843
  38.769+0.824     10        38.7717         0.8507       284.7698         5.5845
  38.769+0.824     11        38.7890         0.8194       284.8057         5.5855
  38.772+0.157      1        38.7574         0.1486       285.3904         5.2508
  38.772+0.157      2        38.7729         0.1556       285.3913         5.2678
  38.772+0.157      3        38.7813         0.1563       285.3945         5.2755
  38.772+0.157      4        38.7979         0.1567       285.4018         5.2905
   38.78+0.792      1        38.7748         0.7895       284.8259         5.5593
   38.78+0.792      2        38.7861         0.7943       284.8267         5.5716
   38.78+0.792      3        38.7891         0.7946       284.8279         5.5744
   38.78+0.792      4        38.7962         0.7896       284.8356         5.5784
   38.78+0.792      5        38.7873         0.8072       284.8158         5.5785
  38.801-0.423      1        38.8010        -0.4228       285.9205         5.0278
  38.801-0.423      2        38.8031        -0.4186       285.9177         5.0316
  38.825+0.789      1        38.7717         0.7849       284.8286         5.5545
  38.825+0.789      2        38.7883         0.7566       284.8615         5.5563
  38.825+0.789      3        38.7849         0.7689       284.8489         5.5589
  38.825+0.789      4        38.7748         0.7895       284.8259         5.5593
  38.825+0.789      5        38.7757         0.7965       284.8201         5.5633
  38.825+0.789      6        38.7918         0.7682       284.8527         5.5647
  38.825+0.789      7        38.7797         0.7935       284.8245         5.5655
  38.825+0.789      8        38.7953         0.7662       284.8561         5.5669
  38.825+0.789      9        38.7861         0.7943       284.8267         5.5716
  38.825+0.789     10        38.7929         0.7896       284.8341         5.5754
  38.825+0.789     11        38.7891         0.7946       284.8279         5.5744
  38.825+0.789     12        38.8053         0.7660       284.8609         5.5757
  38.825+0.789     13        38.8080         0.7650       284.8630         5.5777
  38.825+0.789     14        38.7962         0.7896       284.8356         5.5784
  38.825+0.789     15        38.7957         0.7938       284.8316         5.5798
  38.825+0.789     16        38.8116         0.7659       284.8639         5.5812
  38.825+0.789     17        38.7999         0.7905       284.8365         5.5820
  38.825+0.789     18        38.8025         0.7931       284.8354         5.5856
  38.825+0.789     19        38.8105         0.7797       284.8510         5.5865
  38.825+0.789     20        38.8061         0.7899       284.8399         5.5873
  38.825+0.789     21        38.8202         0.7663       284.8675         5.5891
  38.825+0.789     22        38.8080         0.7963       284.8350         5.5919
  38.825+0.789     23        38.8075         0.7993       284.8321         5.5928
  38.825+0.789     24        38.8072         0.8055       284.8264         5.5954
  38.825+0.789     25        38.8061         0.8113       284.8207         5.5971
  38.825+0.789     26        38.8252         0.7776       284.8596         5.5987
  38.825+0.789     27        38.8231         0.7820       284.8548         5.5988
  38.825+0.789     28        38.8223         0.7901       284.8471         5.6018
  38.825+0.789     29        38.8291         0.7856       284.8543         5.6058
  38.825+0.789     30        38.8257         0.7904       284.8485         5.6049
  38.825+0.789     31        38.8154         0.8164       284.8204         5.6077
  38.825+0.789     32        38.8186         0.8158       284.8225         5.6103
  38.825+0.789     33        38.8199         0.8198       284.8195         5.6133
  38.825+0.789     34        38.8218         0.8153       284.8244         5.6129
  38.825+0.789     35        38.8250         0.8151       284.8260         5.6156
  38.825+0.789     36        38.8339         0.8017       284.8422         5.6175
  38.825+0.789     37        38.8420         0.7874       284.8586         5.6181
  38.825+0.789     38        38.8282         0.8145       284.8280         5.6182
  38.825+0.789     39        38.8372         0.8011       284.8442         5.6201
  38.825+0.789     40        38.8336         0.8080       284.8363         5.6201
  38.825+0.789     41        38.8315         0.8143       284.8297         5.6211
  38.825+0.789     42        38.8490         0.7867       284.8624         5.6240
  38.825+0.789     43        38.8382         0.8071       284.8393         5.6237
  38.825+0.789     44        38.8350         0.8135       284.8321         5.6238
  38.825+0.789     45        38.8322         0.8177       284.8271         5.6232
  38.825+0.789     46        38.8382         0.8135       284.8335         5.6266
  38.825+0.789     47        38.8357         0.8175       284.8288         5.6262
  38.825+0.789     48        38.8326         0.8273       284.8187         5.6280
  38.825+0.789     49        38.8515         0.7929       284.8581         5.6291
  38.825+0.789     50        38.8410         0.8132       284.8351         5.6290
  38.825+0.789     51        38.8394         0.8169       284.8310         5.6293
  38.825+0.789     52        38.8376         0.8197       284.8278         5.6290
  38.825+0.789     53        38.8374         0.8294       284.8190         5.6332
  38.825+0.789     54        38.8447         0.8124       284.8375         5.6319
  38.825+0.789     55        38.8388         0.8233       284.8250         5.6316
  38.825+0.789     56        38.8440         0.8186       284.8317         5.6341
  38.825+0.789     57        38.8457         0.8160       284.8347         5.6344
  38.825+0.789     58        38.8430         0.8258       284.8248         5.6366
  38.825+0.789     59        38.8479         0.8130       284.8384         5.6351
  38.825+0.789     60        38.8621         0.7903       284.8653         5.6373
  38.825+0.789     61        38.8511         0.8118       284.8410         5.6374
  38.825+0.789     62        38.8420         0.8309       284.8197         5.6380
  38.827-0.472      1        38.8215        -0.4705       285.9725         5.0241
  38.827-0.472      2        38.8339        -0.4728       285.9802         5.0341
  38.827-0.472      3        38.8302        -0.4579       285.9652         5.0377
  38.827-0.472      4        38.8392        -0.4586       285.9700         5.0453
  38.827-0.472      5        38.8426        -0.4555       285.9687         5.0498
  38.833-0.562      1        38.8325        -0.5656       286.0623         4.9904
  38.834-0.457      1        38.8296        -0.4671       285.9731         5.0329
  38.837-0.578      1        38.8323        -0.5658       286.0624         4.9900
  38.837-0.578      2        38.8399        -0.5542       286.0556         5.0022
   38.84-0.457      1        38.8392        -0.4586       285.9700         5.0453
   38.84-0.457      2        38.8426        -0.4555       285.9687         5.0498
   38.842-0.55      1        38.8399        -0.5542       286.0556         5.0022
  38.847-0.143      1        38.8319        -0.1456       285.6873         5.1823
  38.847-0.143      2        38.8441        -0.1360       285.6843         5.1975
  38.849-0.556      1        38.8412        -0.5711       286.0713         4.9955
   38.85-0.427      1        38.8392        -0.4586       285.9700         5.0453
   38.85-0.427      2        38.8426        -0.4555       285.9687         5.0498
   38.85-0.427      3        38.8478        -0.4287       285.9473         5.0667
   38.85-0.427      4        38.8618        -0.4237       285.9492         5.0814
   38.85-0.427      5        38.8791        -0.4382       285.9701         5.0902
   38.85-0.427      6        38.8972        -0.4607       285.9986         5.0959
   38.85-0.427      7        38.8979        -0.4509       285.9902         5.1010
   38.85-0.427      8        38.9057        -0.4618       286.0034         5.1029
   38.85-0.427      9        38.9110        -0.4551       285.9999         5.1108
