-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  29.959-0.054     15        30.0209        -0.0473       281.5734        -2.6121
  29.962-0.789      1        29.8667        -0.7931       282.1674        -3.0896
  29.962-0.789      2        29.8886        -0.7803       282.1660        -3.0642
  29.962-0.789      3        29.8839        -0.7645       282.1497        -3.0613
  29.962-0.789      4        29.9104        -0.8049       282.1979        -3.0561
  29.962-0.789      5        29.9274        -0.8038       282.2046        -3.0404
  29.962-0.789      6        29.9528        -0.8344       282.2436        -3.0318
  29.962-0.789      7        29.9221        -0.7704       282.1724        -3.0299
  29.962-0.789      8        29.9478        -0.8155       282.2244        -3.0276
  29.962-0.789      9        29.9409        -0.7884       282.1971        -3.0214
  29.962-0.789     10        29.9515        -0.7839       282.1979        -3.0099
  29.962-0.789     11        29.9623        -0.7901       282.2084        -3.0031
  29.962-0.789     12        29.9742        -0.7694       282.1953        -2.9830
  29.962-0.789     13        30.0041        -0.8027       282.2387        -2.9716
  30.008+0.113      1        30.0127         0.0954       281.4424        -2.5543
  30.008-0.121      1        29.9982        -0.1420       281.6473        -2.6755
  30.008-0.121      2        30.0067        -0.1198       281.6314        -2.6579
  30.062+0.108      1        30.0127         0.0954       281.4425        -2.5543
  30.062+0.108      2        30.0239         0.1071       281.4372        -2.5389
  30.062+0.108      3        30.0400         0.0892       281.4605        -2.5328
  30.062+0.108      4        30.0298         0.1184       281.4298        -2.5286
  30.062+0.108      5        30.0566         0.1004       281.4581        -2.5130
  30.062+0.108      6        30.0729         0.0947       281.4707        -2.5010
  30.131-0.644      1        30.1343        -0.6475       282.1598        -2.7850
  30.143-0.069      1        30.0779        -0.0622       281.6127        -2.5682
  30.143-0.069      2        30.1093        -0.0693       281.6333        -2.5436
  30.143-0.069      3        30.1427        -0.0665       281.6461        -2.5125
  30.172-0.157      1        30.1184        -0.1874       281.7426        -2.5893
  30.172-0.157      2        30.1591        -0.1113       281.6935        -2.5184
  30.172-0.157      3        30.1764        -0.1288       281.7170        -2.5110
  30.172-0.157      4        30.1995        -0.1683       281.7627        -2.5084
  30.172-0.157      5        30.2157        -0.1868       281.7866        -2.5025
  30.172-0.157      6        30.2094        -0.1716       281.7701        -2.5011
  30.172-0.157      7        30.2049        -0.1555       281.7538        -2.4978
  30.172-0.157      8        30.1981        -0.1437       281.7401        -2.4984
  30.172-0.157      9        30.2259        -0.1792       281.7845        -2.4899
  30.172-0.157     10        30.2001        -0.1194       281.7194        -2.4856
  30.172-0.157     11        30.2079        -0.1310       281.7333        -2.4840
  30.172-0.157     12        30.1949        -0.0947       281.6950        -2.4789
  30.172-0.157     13        30.2341        -0.1535       281.7653        -2.4709
   30.196-0.12      1        30.2001        -0.1194       281.7194        -2.4856
   30.21-0.113      1        30.2001        -0.1194       281.7194        -2.4856
   30.21-0.113      2        30.2079        -0.1310       281.7333        -2.4840
  30.215-0.191      1        30.2157        -0.1868       281.7866        -2.5025
  30.215-0.191      2        30.2258        -0.1793       281.7845        -2.4901
  30.229-0.227      1        30.2297        -0.2237       281.8258        -2.5069
  30.275-0.231      1        30.2680        -0.2468       281.8639        -2.4833
  30.283+0.058      1        30.2839         0.0594       281.5985        -2.3294
  30.283+0.058      2        30.2960         0.0554       281.6075        -2.3204
  30.283+0.058      3        30.2840         0.0827       281.5777        -2.3187
  30.289-0.199      1        30.3004        -0.2032       281.8399        -2.4346
  30.303-0.285      1        30.2997        -0.2893       281.9162        -2.4745
  30.303-0.285      2        30.3013        -0.2801       281.9087        -2.4688
  30.308-0.245      1        30.2746        -0.2311       281.8529        -2.4702
  30.308-0.245      2        30.3104        -0.2466       281.8831        -2.4455
  30.308-0.245      3        30.3387        -0.2502       281.8992        -2.4219
   30.313+0.11      1        30.3318         0.1169       281.5691        -2.2605
  30.314-0.137      1        30.3165        -0.1562       281.8054        -2.3988
  30.314-0.137      2        30.3161        -0.1379       281.7889        -2.3908
  30.349-0.273      1        30.3517        -0.2716       281.9242        -2.4201
   30.35+0.393      1        30.3487         0.3925       281.3315        -2.1197
  30.355+0.107      1        30.3644         0.1075       281.5924        -2.2359
  30.357-0.837      1        30.3504        -0.8356       282.4261        -2.6785
  30.357-0.837      2        30.3616        -0.8215       282.4186        -2.6621
  30.391+0.122      1        30.3905         0.1233       281.5902        -2.2054
    30.43-0.38      1        30.4386        -0.3812       282.0615        -2.3928
    30.43-0.38      2        30.4269        -0.3580       282.0355        -2.3926
    30.43-0.38      3        30.4365        -0.3699       282.0505        -2.3894
    30.43-0.38      4        30.4469        -0.3565       282.0433        -2.3741
    30.438-0.1      1        30.4081        -0.1024       281.7993        -2.2927
    30.438-0.1      2        30.4229        -0.1055       281.8088        -2.2810
    30.438-0.1      3        30.4324        -0.1164       281.8228        -2.2775
    30.438-0.1      4        30.4401        -0.0988       281.8107        -2.2627
  30.449+0.426      1        30.4331         0.4075       281.3567        -2.0377
  30.454-0.135      1        30.4547        -0.1348       281.8494        -2.2660
  30.455-0.382      1        30.4386        -0.3812       282.0615        -2.3928
  30.455-0.382      2        30.4365        -0.3699       282.0505        -2.3894
  30.455-0.382      3        30.4469        -0.3565       282.0433        -2.3741
  30.455-0.382      4        30.4886        -0.4036       282.1043        -2.3585
  30.492+0.958      1        30.4791         0.9500       280.8947        -1.7491
  30.492+0.958      2        30.4931         0.9564       280.8955        -1.7337
  30.492+0.958      3        30.5020         0.9494       280.9058        -1.7290
  30.492+0.958      4        30.4961         0.9728       280.8822        -1.7236
  30.492+0.958      5        30.5057         0.9610       280.8971        -1.7204
  30.492+0.958      6        30.5047         0.9782       280.8813        -1.7135
  30.492+0.958      7        30.5164         0.9685       280.8954        -1.7075
  30.492+0.958      8        30.5321         0.9603       280.9098        -1.6973
   30.494-0.39      1        30.4887        -0.4037       282.1044        -2.3584
  30.499-0.223      1        30.4990        -0.2245       281.9495        -2.2675
   30.518-0.29      1        30.5035        -0.3292       282.0448        -2.3113
   30.518-0.29      2        30.4924        -0.2993       282.0131        -2.3075
   30.518-0.29      3        30.5092        -0.3014       282.0226        -2.2935
   30.518-0.29      4        30.5016        -0.2646       281.9864        -2.2836
   30.518-0.29      5        30.5079        -0.2534       281.9793        -2.2728
   30.518-0.29      6        30.5319        -0.2593       281.9955        -2.2542
   30.518-0.29      7        30.5383        -0.2419       281.9829        -2.2406
  30.566+0.047      1        30.5648         0.0431       281.7412        -2.0869
  30.567-0.051      1        30.5596        -0.0901       281.8575        -2.1523
  30.578-0.252      1        30.5791        -0.2524       282.0109        -2.2090
  30.578-0.252      2        30.5831        -0.2110       281.9758        -2.1866
  30.601-0.683      1        30.5537        -0.6711       282.3723        -2.4226
  30.601-0.683      2        30.5005        -0.5569       282.2462        -2.4179
  30.601-0.683      3        30.5234        -0.5827       282.2797        -2.4092
  30.601-0.683      4        30.5264        -0.5583       282.2593        -2.3954
  30.601-0.683      5        30.6367        -0.7336       282.4658        -2.3772
  30.601-0.683      6        30.6119        -0.6853       282.4114        -2.3773
  30.601-0.683      7        30.5442        -0.5351       282.2467        -2.3690
  30.601-0.683      8        30.5703        -0.5591       282.2801        -2.3567
  30.601-0.683      9        30.6334        -0.6778       282.4146        -2.3547
  30.601-0.683     10        30.6626        -0.7276       282.4722        -2.3514
  30.601-0.683     11        30.6938        -0.7350       282.4931        -2.3270
  30.615+0.237      1        30.6194         0.2106       281.6170        -1.9619
  30.615+0.237      2        30.6151         0.2375       281.5911        -1.9535
  30.615+0.237      3        30.6610         0.2299       281.6188        -1.9161
  30.615+0.237      4        30.6383         0.2737       281.5695        -1.9163
  30.615+0.237      5        30.6535         0.2479       281.5994        -1.9145
   30.62-0.351      1        30.6209        -0.3525       282.1192        -2.2174
  30.623+0.552      1        30.6249         0.5464       281.3206        -1.8037
  30.635-0.738      1        30.6367        -0.7336       282.4658        -2.3772
  30.663-0.121      1        30.6432        -0.1170       281.9196        -2.0902
  30.663-0.121      2        30.6527        -0.1213       281.9278        -2.0837
  30.663-0.121      3        30.6644        -0.1424       281.9519        -2.0829
  30.664-0.423      1        30.6654        -0.4157       282.1958        -2.2067
  30.692-0.147      1        30.6943        -0.1481       281.9706        -2.0589
  30.701+0.121      1        30.7058         0.1029       281.7524        -1.9341
  30.748+0.105      1        30.7058         0.1029       281.7524        -1.9341
  30.748+0.105      2        30.7146         0.1119       281.7484        -1.9222
  30.748+0.105      3        30.7347         0.1131       281.7565        -1.9038
  30.748+0.105      4        30.7556         0.1119       281.7671        -1.8857
  30.748+0.105      5        30.7738         0.0795       281.8042        -1.8843
  30.762-0.015      1        30.7035        -0.0671       281.9027        -2.0138
  30.762-0.015      2        30.6924        -0.0407       281.8741        -2.0116
  30.762-0.015      3        30.7190        -0.0822       281.9232        -2.0069
  30.762-0.015      4        30.7433        -0.0607       281.9152        -1.9755
  30.762-0.015      5        30.7413        -0.0470       281.9021        -1.9710
  30.762-0.015      6        30.7538        -0.0501       281.9105        -1.9613
  30.762-0.015      7        30.7684        -0.0454       281.9130        -1.9461
  30.762-0.015      8        30.7640        -0.0297       281.8970        -1.9429
  30.762-0.015      9        30.7864        -0.0209       281.8994        -1.9189
  30.762-0.015     10        30.8092        -0.0318       281.9195        -1.9036
  30.762-0.015     11        30.8153        -0.0240       281.9154        -1.8946
   30.77-0.805      1        30.7710        -0.8042       282.5900        -2.2898
   30.77-0.805      2        30.7635        -0.7807       282.5656        -2.2858
  30.784+0.206      1        30.7581         0.2054       281.6851        -1.8408
  30.784+0.206      2        30.7627         0.2196       281.6744        -1.8303
  30.784+0.206      3        30.7882         0.2043       281.6997        -1.8146
  30.784+0.206      4        30.7813         0.2309       281.6728        -1.8086
  30.784+0.206      5        30.8121         0.1894       281.7239        -1.8001
  30.784+0.206      6        30.8148         0.2143       281.7030        -1.7863
  30.784+0.206      7        30.7843         0.2754       281.6346        -1.7856
  30.788+0.007      1        30.7776        -0.0235       281.8977        -1.9280
  30.807-0.031      1        30.4644         0.0335       281.7039        -2.1806
  30.807-0.031      2        30.5359         0.0216       281.7472        -2.1225
  30.807-0.031      3        30.6525        -0.2030       282.0004        -2.1212
  30.807-0.031      4        30.6868        -0.2615       282.0682        -2.1173
  30.807-0.031      5        30.5895        -0.0426       281.8288        -2.1041
  30.807-0.031      6        30.6831        -0.0738       281.8994        -2.0349
  30.807-0.031      7        30.7743        -0.2151       282.0668        -2.0183
  30.807-0.031      8        30.6954        -0.0587       281.8915        -2.0172
  30.807-0.031      9        30.7035        -0.0671       281.9027        -2.0138
  30.807-0.031     10        30.6924        -0.0407       281.8741        -2.0116
  30.807-0.031     11        30.6887        -0.0295       281.8625        -2.0098
  30.807-0.031     12        30.7190        -0.0822       281.9232        -2.0069
  30.807-0.031     13        30.7336        -0.0781       281.9263        -1.9920
  30.807-0.031     14        30.6043         0.1765       281.6405        -1.9909
  30.807-0.031     15        30.7433        -0.0607       281.9152        -1.9755
  30.807-0.031     16        30.7191        -0.0124       281.8611        -1.9750
  30.807-0.031     17        30.7413        -0.0470       281.9021        -1.9710
  30.807-0.031     18        30.7726        -0.0870       281.9519        -1.9614
  30.807-0.031     19        30.7538        -0.0501       281.9105        -1.9613
  30.807-0.031     20        30.7340        -0.0054       281.8617        -1.9585
  30.807-0.031     21        30.8239        -0.1550       282.0359        -1.9467
  30.807-0.031     22        30.7684        -0.0454       281.9130        -1.9461
  30.807-0.031     23        30.7458        -0.0014       281.8635        -1.9461
  30.807-0.031     24        30.7640        -0.0297       281.8970        -1.9429
  30.807-0.031     25        30.7845        -0.0527       281.9269        -1.9352
  30.807-0.031     26        30.7935        -0.0394       281.9192        -1.9210
  30.807-0.031     27        30.7864        -0.0209       281.8994        -1.9189
  30.807-0.031     28        30.8196        -0.0811       281.9682        -1.9168
  30.807-0.031     29        30.8092        -0.0318       281.9195        -1.9036
  30.807-0.031     30        30.8006        -0.0212       281.9062        -1.9065
  30.807-0.031     31        30.8192        -0.0556       281.9453        -1.9056
  30.807-0.031     32        30.7975        -0.0102       281.8949        -1.9042
  30.807-0.031     33        30.8327        -0.0651       281.9599        -1.8979
  30.807-0.031     34        30.8544        -0.1092       282.0091        -1.8987
  30.807-0.031     35        30.8153        -0.0240       281.9154        -1.8946
  30.807-0.031     36        30.8484        -0.0817       281.9819        -1.8915
  30.807-0.031     37        30.8761        -0.0945       282.0059        -1.8727
  30.807-0.031     38        30.8420        -0.0192       281.9233        -1.8687
  30.807-0.031     39        30.8645        -0.0392       281.9513        -1.8578
  30.807-0.031     40        30.7581         0.2054       281.6851        -1.8408
  30.807-0.031     41        30.7882         0.2043       281.6997        -1.8146
  30.807-0.031     42        30.9731        -0.1414       282.0920        -1.8078
  30.807-0.031     43        30.8780         0.0591       281.8699        -1.8009
  30.807-0.031     44        30.8670         0.1144       281.8158        -1.7855
  30.807-0.031     45        30.9979        -0.0763       282.0452        -1.7560
  30.807-0.031     46        30.8199         0.2740       281.6522        -1.7545
  30.807-0.031     47        30.8945         0.1390       281.8064        -1.7498
  30.807-0.031     48        30.9209         0.0908       281.8613        -1.7483
  30.807-0.031     49        30.8986         0.1625       281.7873        -1.7354
  30.807-0.031     50        30.9600         0.0864       281.8831        -1.7155
   30.811-0.11      1        30.8196        -0.0811       281.9682        -1.9168
   30.811-0.11      2        30.8193        -0.0559       281.9456        -1.9056
   30.811-0.11      3        30.8327        -0.0651       281.9599        -1.8979
   30.811-0.11      4        30.8484        -0.0817       281.9819        -1.8915
   30.811-0.11      5        30.8758        -0.0947       282.0059        -1.8730
  30.827+0.052      1        30.8237         0.0598       281.8446        -1.8489
  30.846+0.181      1        30.8747         0.1695       281.7702        -1.7535
  30.871-0.122      1        30.8544        -0.1092       282.0091        -1.8987
  30.871-0.122      2        30.8687        -0.1202       282.0254        -1.8910
  30.871-0.122      3        30.8761        -0.0945       282.0059        -1.8727
  30.882+0.067      1        30.8623         0.0382       281.8814        -1.8244
  30.882+0.067      2        30.8780         0.0591       281.8699        -1.8009
  30.885+0.152      1        30.8736         0.1204       281.8134        -1.7769
  30.895+0.134      1        30.8361         0.1675       281.7543        -1.7887
  30.895+0.134      2        30.8670         0.1144       281.8158        -1.7855
  30.895+0.134      3        30.8560         0.1463       281.7823        -1.7807
  30.895+0.134      4        30.8465         0.1772       281.7505        -1.7750
  30.895+0.134      5        30.8747         0.1695       281.7702        -1.7535
  30.895+0.134      6        30.8841         0.1550       281.7874        -1.7517
  30.895+0.134      7        30.8945         0.1390       281.8064        -1.7498
  30.895+0.134      8        30.9209         0.0908       281.8613        -1.7483
  30.895+0.134      9        30.9051         0.1487       281.8026        -1.7359
  30.895+0.134     10        30.8986         0.1625       281.7873        -1.7354
  30.899-0.034      1        30.8757        -0.0209       281.9402        -1.8395
  30.899-0.034      2        30.8743         0.0127       281.9096        -1.8254
  30.899-0.034      3        30.9021        -0.0342       281.9640        -1.8220
   30.912+0.72      1        30.9177         0.6881       281.3282        -1.4785
   30.912+0.72      2        30.9138         0.7200       281.2980        -1.4674
   30.912+0.72      3        30.9220         0.7309       281.2921        -1.4552
    30.92+0.09      1        30.9209         0.0908       281.8613        -1.7483
  30.942-0.802      1        30.9391        -0.8013       282.6640        -2.1389
  30.942-0.802      2        30.9451        -0.7746       282.6430        -2.1214
  30.942-0.802      3        30.9649        -0.8043       282.6785        -2.1173
  30.971-0.143      1        30.9731        -0.1414       282.0920        -1.8078
  30.995-0.763      1        30.9968        -0.7612       282.6546        -2.0692
  31.007+0.778      1        31.0161         0.7784       281.2928        -1.3498
  31.019-0.089      1        30.9979        -0.0763       282.0452        -1.7560
  31.019-0.089      2        31.0247        -0.1121       282.0894        -1.7485
  31.023-0.111      1        31.0247        -0.1121       282.0894        -1.7485
  31.029+0.785      1        31.0161         0.7784       281.2928        -1.3498
  31.029+0.785      2        31.0310         0.7859       281.2928        -1.3331
  31.039+0.241      1        30.9963         0.2364       281.7662        -1.6147
  31.039+0.241      2        31.0257         0.2639       281.7551        -1.5760
  31.039+0.241      3        31.0454         0.2483       281.7780        -1.5656
  31.039+0.241      4        31.0653         0.2217       281.8107        -1.5600
  31.039+0.241      5        31.0460         0.2602       281.7677        -1.5597
  31.039+0.241      6        31.0727         0.2450       281.7934        -1.5429
  31.039+0.241      7        31.0445         0.3113       281.7214        -1.5377
  31.039+0.241      8        31.0879         0.2326       281.8114        -1.5350
  31.039+0.241      9        31.0648         0.3305       281.7137        -1.5109
  31.039+0.241     10        31.1032         0.2643       281.7901        -1.5069
  31.082+0.039      1        31.0924         0.0389       281.9859        -1.6193
  31.096+0.221      1        31.0728         0.2447       281.7937        -1.5429
  31.164+0.277      1        31.1512         0.2671       281.8095        -1.4630
  31.164+0.277      2        31.1654         0.2787       281.8057        -1.4450
  31.843-0.128      1        31.8422        -0.1294       282.4777        -1.0288
  31.858-0.387      1        31.8506        -0.4099       282.7312        -1.1492
  31.886-0.895      1        31.8594        -0.8943       283.1665        -1.3623
  31.887+0.144      1        31.8798         0.1497       282.2464        -0.8681
  31.887+0.144      2        31.8978         0.1310       282.2713        -0.8606
  31.887+0.144      3        31.8906         0.1455       282.2551        -0.8604
  31.887+0.144      4        31.9131         0.1608       282.2518        -0.8334
   31.906-0.51      1        31.8968        -0.5236       282.8535        -1.1600
   31.906-0.51      2        31.8936        -0.5065       282.8369        -1.1551
   31.906-0.51      3        31.9067        -0.5114       282.8471        -1.1456
   31.906-0.51      4        31.9223        -0.5107       282.8537        -1.1314
  31.926-0.937      1        31.8827        -0.9369       283.2150        -1.3609
  31.926-0.937      2        31.9261        -0.9784       283.2717        -1.3413
  31.926-0.937      3        31.9331        -0.9309       283.2327        -1.3133
  31.926-0.937      4        31.9516        -0.9544       283.2620        -1.3076
  31.926-0.937      5        31.9430        -0.9075       283.2163        -1.2939
  31.946+0.076      1        31.9301         0.0565       282.3523        -0.8658
  31.946+0.076      2        31.9240         0.0832       282.3258        -0.8591
  31.946+0.076      3        31.9361         0.0917       282.3238        -0.8445
  31.946+0.076      4        31.9466         0.0763       282.3422        -0.8421
  31.946+0.076      5        31.9708         0.0593       282.3684        -0.8283
  31.946+0.076      6        31.9842         0.0644       282.3700        -0.8141
  31.946+0.076      7        32.0062         0.0362       282.4051        -0.8074
  31.946+0.076      8        31.9968         0.0686       282.3720        -0.8009
  31.993-0.168      1        31.9634        -0.2046       282.5999        -0.9553
  31.993-0.168      2        32.0038        -0.1816       282.5979        -0.9088
  31.993-0.168      3        31.9860        -0.1346       282.5479        -0.9032
  31.993-0.168      4        32.0273        -0.1703       282.5985        -0.8827
  31.995-0.475      1        31.9932        -0.4617       282.8424        -1.0460
   31.995-0.88      1        31.9925        -0.8977       283.2301        -1.2454
   31.995-0.88      2        32.0216        -0.8856       283.2327        -1.2139
   32.006-0.51      1        31.9937        -0.5072       282.8831        -1.0662
   32.006-0.51      2        32.0058        -0.5102       282.8912        -1.0569
   32.006-0.51      3        31.9832        -0.4687       282.8441        -1.0580
   32.006-0.51      4        31.9932        -0.4862       282.8641        -1.0572
   32.006-0.51      5        31.9932        -0.4618       282.8424        -1.0460
  32.007+0.058      1        32.0198         0.0647       282.3860        -0.7822
  32.007+0.058      2        32.0457         0.0591       282.4028        -0.7617
  32.036-0.331      1        31.9885        -0.3048       282.7005        -0.9786
  32.036-0.331      2        32.0127        -0.3221       282.7270        -0.9650
  32.036-0.331      3        32.0227        -0.3203       282.7299        -0.9552
  32.036-0.331      4        32.0348        -0.3285       282.7428        -0.9483
  32.036-0.331      5        32.0515        -0.3459       282.7659        -0.9412
  32.036-0.331      6        32.0635        -0.3240       282.7518        -0.9206
  32.073+0.119      1        32.0736         0.1213       282.3601        -0.7086
  32.107-0.378      1        32.1060        -0.3793       282.8205        -0.9080
  32.107-0.378      2        32.1327        -0.3725       282.8266        -0.8812
   32.14+0.174      1        32.1440         0.1718       282.3473        -0.6229
  32.147+0.142      1        32.0124         0.0581       282.3885        -0.7918
  32.147+0.142      2        32.0198         0.0647       282.3860        -0.7822
  32.147+0.142      3        32.0457         0.0591       282.4028        -0.7617
  32.147+0.142      4        32.1185         0.0906       282.4079        -0.6827
  32.147+0.142      5        32.1524         0.1203       282.3970        -0.6390
  32.147+0.142      6        32.1511         0.1342       282.3840        -0.6337
   32.17+0.135      1        32.1632         0.1048       282.4157        -0.6363
  32.309-0.885      1        32.2916        -0.9064       283.3743        -0.9831
  32.309-0.885      2        32.3038        -0.9252       283.3966        -0.9808
  32.309-0.885      3        32.2991        -0.8710       283.3462        -0.9604
  32.309-0.885      4        32.3371        -0.9162       283.4038        -0.9471
  32.309-0.885      5        32.3111        -0.8450       283.3285        -0.9377
  32.309-0.885      6        32.3208        -0.8473       283.3350        -0.9302
  32.309-0.885      7        32.3385        -0.8454       283.3413        -0.9135
   32.326+0.08      1        32.3257         0.0737       282.5175        -0.5059
   32.326+0.08      2        32.3375         0.1011       282.4985        -0.4829
   32.326+0.08      3        32.3594         0.0848       282.5229        -0.4708
   32.326+0.08      4        32.3715         0.0818       282.5312        -0.4614
  32.568+0.342      1        32.5683         0.3430       282.3884        -0.1672
  32.584+0.294      1        32.5852         0.2960       282.4380        -0.1736
  32.602-0.103      1        32.5821        -0.0782       282.7696        -0.3470
  32.602-0.103      2        32.6250        -0.1025       282.8108        -0.3199
  32.635-0.255      1        32.6026        -0.2543       282.9356        -0.4090
  32.635-0.255      2        32.6200        -0.2392       282.9301        -0.3867
  32.635-0.255      3        32.6225        -0.2610       282.9507        -0.3944
  32.635-0.255      4        32.6051        -0.2243       282.9101        -0.3932
  32.635-0.255      5        32.6367        -0.2560       282.9527        -0.3795
  32.635-0.255      6        32.6641        -0.2461       282.9564        -0.3506
  32.644-0.781      1        32.6363        -0.8235       283.4577        -0.6386
  32.659-0.146      1        32.6579        -0.1476       282.8659        -0.3112
    32.718-0.3      1        32.6930        -0.2991       283.0168        -0.3490
    32.718-0.3      2        32.7029        -0.2919       283.0148        -0.3370
    32.718-0.3      3        32.7195        -0.2998       283.0295        -0.3258
  32.795+0.064      1        32.7951         0.0611       282.7427        -0.0939
  32.795+0.064      2        32.8017         0.0669       282.7406        -0.0854
  32.819-0.352      1        32.7961        -0.4047       283.1578        -0.3054
   32.844+0.36      1        32.8446         0.3142       282.5400         0.0656
  32.873+0.338      1        32.8765         0.3376       282.5338         0.1046
  32.925+0.007      1        32.9269         0.0083       282.8498        -0.0007
  33.091-0.008      1        33.0890        -0.0146       282.9440         0.1331
  33.107-0.065      1        33.0938        -0.0734       282.9986         0.1106
  33.107-0.065      2        33.1338        -0.0918       283.0332         0.1378
  33.122-0.016      1        33.1355        -0.0212       282.9712         0.1715
  33.173-0.027      1        33.2059        -0.0094       282.9928         0.2395
  33.173-0.027      2        33.2303        -0.0180       283.0115         0.2573
  33.173-0.027      3        33.2382        -0.0212       283.0180         0.2630
  33.185-0.082      1        33.1342        -0.0922       283.0338         0.1380
  33.185-0.082      2        33.2299        -0.0181       283.0115         0.2569
  33.212+0.013      1        33.2022         0.0193       282.9655         0.2494
   33.238+0.27      1        33.2368         0.2736       282.7550         0.3961
   33.238+0.27      2        33.2576         0.2754       282.7629         0.4154
   33.238+0.27      3        33.2492         0.2895       282.7466         0.4144
  33.264+0.066      1        33.2662         0.0674       282.9519         0.3282
  33.325-0.191      1        33.3233        -0.1908       283.2077         0.2614
  33.332-0.531      1        33.3354        -0.5307       283.5158         0.1171
   33.338+0.16      1        33.3374         0.1644       282.8981         0.4358
  33.363-0.007      1        33.3445        -0.0023       283.0496         0.3661
  33.363-0.007      2        33.3402         0.0121       283.0349         0.3689
  33.363-0.007      3        33.3671        -0.0069       283.0641         0.3841
  33.363-0.007      4        33.3931         0.0108       283.0601         0.4154
  33.363-0.007      5        33.4052        -0.0025       283.0775         0.4201
  33.363-0.007      6        33.4177        -0.0022       283.0829         0.4313
  33.387+0.164      1        33.3895         0.1677       282.9189         0.4837
   33.42+0.126      1        33.4211         0.1265       282.9700         0.4930
  33.452-0.051      1        33.4544        -0.0803       283.1692         0.4284
  33.452-0.051      2        33.4272        -0.0137       283.0975         0.4346
  33.452-0.051      3        33.4687        -0.0536       283.1520         0.4533
  33.452-0.051      4        33.5188        -0.0556       283.1766         0.4970
  33.452-0.051      5        33.5151        -0.0452       283.1657         0.4984
  33.452-0.051      6        33.4962        -0.0127       283.1281         0.4964
  33.452-0.051      7        33.5189        -0.0211       283.1459         0.5128
   33.453-0.08      1        33.4542        -0.0803       283.1691         0.4282
  33.568+0.027      1        33.5488         0.0185       283.1243         0.5575
  33.568+0.027      2        33.5666         0.0280       283.1240         0.5776
  33.589-0.035      1        33.5924        -0.0360       283.1926         0.5714
  33.622-0.032      1        33.6386        -0.0350       283.2128         0.6130
  33.622-0.032      2        33.6337        -0.0207       283.1979         0.6151
  33.622-0.032      3        33.6514        -0.0252       283.2100         0.6288
  33.622-0.032      4        33.6231         0.0327       283.1456         0.6301
  33.622-0.032      5        33.6568        -0.0174       283.2055         0.6372
  33.622-0.032      6        33.6835        -0.0181       283.2183         0.6607
  33.622-0.032      7        33.7192        -0.0268       283.2424         0.6884
  33.622-0.032      8        33.7121        -0.0104       283.2245         0.6896
  33.622-0.032      9        33.7404        -0.0192       283.2453         0.7108
  33.622-0.032     10        33.7460        -0.0063       283.2363         0.7216
  33.622-0.032     11        33.7433         0.0078       283.2225         0.7257
  33.743-0.009      1        33.7192        -0.0268       283.2424         0.6884
  33.743-0.009      2        33.7404        -0.0192       283.2453         0.7108
  33.743-0.009      3        33.7460        -0.0063       283.2363         0.7216
  33.819-0.217      1        33.7941        -0.2021       283.4325         0.6751
  33.819-0.217      2        33.8195        -0.2131       283.4539         0.6927
  33.819-0.226      1        33.8195        -0.2132       283.4540         0.6927
  33.903+0.117      1        33.8972         0.0970       283.2134         0.9033
  33.976-0.277      1        33.9777        -0.2775       283.5834         0.8041
  33.988-0.297      1        33.9776        -0.2780       283.5838         0.8039
  33.988-0.297      2        34.0085        -0.2955       283.6134         0.8234
  34.004-0.294      1        34.0087        -0.2955       283.6135         0.8236
  34.004-0.294      2        34.0142        -0.2828       283.6047         0.8342
  34.004-0.294      3        34.0376        -0.3026       283.6330         0.8460
  34.056-0.331      1        34.0390        -0.3038       283.6347         0.8468
  34.056-0.331      2        34.0629        -0.3229       283.6626         0.8592
  34.131+0.075      1        34.1192         0.0703       283.3384         1.0887
  34.131+0.075      2        34.1335         0.0764       283.3394         1.1042
  34.131+0.075      3        34.1440         0.0855       283.3361         1.1177
  34.131+0.075      4        34.1452         0.0941       283.3290         1.1227
  34.131+0.075      5        34.1690         0.0897       283.3438         1.1419
  34.172+0.477      1        34.1337         0.4702       282.9890         1.2840
  34.172+0.477      2        34.1692         0.4766       282.9994         1.3185
  34.202-0.159      1        34.2044        -0.1584       283.5807         1.0602
  34.228+0.106      1        34.2426         0.1078       283.3613         1.2156
  34.247+0.156      1        34.0901         0.0113       283.3776         1.0359
  34.247+0.156      2        34.0972         0.0177       283.3751         1.0452
  34.247+0.156      3        34.2181         0.1122       283.3461         1.1958
  34.247+0.156      4        34.2267         0.1224       283.3410         1.2082
  34.247+0.156      5        34.2425         0.1076       283.3613         1.2155
  34.247+0.156      6        34.2302         0.1349       283.3314         1.2170
  34.247+0.156      7        34.2298         0.1465       283.3210         1.2219
  34.247+0.156      8        34.2443         0.1320       283.3404         1.2282
  34.247+0.156      9        34.2597         0.1091       283.3679         1.2314
  34.247+0.156     10        34.2514         0.2042       283.2794         1.2674
  34.247+0.156     11        34.2847         0.1840       283.3126         1.2879
  34.258+0.109      1        34.2181         0.1113       283.3469         1.1954
  34.258+0.109      2        34.2425         0.1076       283.3613         1.2155
  34.258+0.109      3        34.2597         0.1091       283.3679         1.2314
  34.258+0.109      4        34.2796         0.0896       283.3944         1.2403
  34.258+0.109      5        34.2817         0.1010       283.3851         1.2473
