-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  33.743-0.009      2        33.7402        -0.0199       283.2458         0.7103
  33.743-0.009      3        33.7460        -0.0069       283.2368         0.7213
  33.819-0.226      1        33.8196        -0.2125       283.4534         0.6931
  33.819-0.226      2        33.8444        -0.2395       283.4887         0.7028
  33.819-0.226      3        33.8412        -0.2209       283.4707         0.7085
  33.903+0.117      1        33.9102         0.1292       283.1906         0.9295
  33.988-0.297      1        33.9773        -0.2787       283.5843         0.8033
  33.988-0.297      2        34.0089        -0.2946       283.6128         0.8241
  34.004-0.294      1        34.0090        -0.2943       283.6126         0.8244
  34.004-0.294      2        34.0142        -0.2831       283.6050         0.8341
  34.004-0.294      3        34.0378        -0.3015       283.6321         0.8467
  34.056-0.331      1        34.0382        -0.3018       283.6326         0.8469
  34.056-0.331      2        34.0640        -0.3224       283.6627         0.8605
  34.056-0.331      3        34.0511        -0.2977       283.6348         0.8603
  34.056-0.331      4        34.0659        -0.3039       283.6471         0.8706
  34.131+0.075      1        34.1245         0.0528       283.3563         1.0855
  34.131+0.075      2        34.1178         0.0706       283.3375         1.0876
  34.131+0.075      3        34.1335         0.0762       283.3396         1.1041
  34.131+0.075      4        34.1429         0.0852       283.3359         1.1166
  34.131+0.075      5        34.1468         0.0950       283.3289         1.1245
  34.131+0.075      6        34.1479         0.1112       283.3151         1.1329
  34.131+0.075      7        34.1695         0.0893       283.3444         1.1422
  34.131+0.075      8        34.1615         0.1028       283.3287         1.1411
  34.131+0.075      9        34.1564         0.1111       283.3190         1.1404
  34.149+0.062      1        34.1443         0.0605       283.3585         1.1066
   34.164+0.22      1        34.1636         0.2207       283.2247         1.1969
  34.172+0.477      1        34.1335         0.4702       282.9889         1.2838
  34.172+0.477      2        34.1519         0.4802       282.9884         1.3047
  34.172+0.477      3        34.1697         0.4766       282.9997         1.3189
  34.202-0.159      1        34.2042        -0.1591       283.5813         1.0597
  34.228+0.106      1        34.2266         0.1220       283.3413         1.2079
  34.228+0.106      2        34.2423         0.1076       283.3613         1.2152
  34.247+0.156      1        34.1036        -0.0261       283.4170         1.0309
  34.247+0.156      2        34.0888         0.0112       283.3771         1.0347
  34.247+0.156      3        34.0965         0.0177       283.3748         1.0445
  34.247+0.156      4        34.2187         0.1140       283.3449         1.1972
  34.247+0.156      5        34.2266         0.1225       283.3408         1.2081
  34.247+0.156      6        34.2417         0.1084       283.3603         1.2151
  34.247+0.156      7        34.2296         0.1345       283.3316         1.2162
  34.247+0.156      8        34.2222         0.1666       283.2996         1.2243
  34.247+0.156      9        34.2432         0.1329       283.3392         1.2277
  34.247+0.156     10        34.2354         0.1456       283.3243         1.2264
  34.247+0.156     11        34.2586         0.1095       283.3671         1.2307
  34.247+0.156     12        34.2458         0.1585       283.3176         1.2416
  34.247+0.156     13        34.2538         0.1482       283.3304         1.2441
  34.247+0.156     14        34.2635         0.1350       283.3465         1.2466
  34.247+0.156     15        34.2424         0.1773       283.2993         1.2472
  34.247+0.156     16        34.2730         0.1403       283.3462         1.2575
  34.247+0.156     17        34.2600         0.1822       283.3030         1.2650
  34.247+0.156     18        34.2510         0.2041       283.2794         1.2671
  34.247+0.156     19        34.2838         0.1839       283.3123         1.2870
  34.248+0.117      1        34.2445         0.1045       283.3651         1.2158
  34.258+0.109      1        34.2139         0.1049       283.3507         1.1888
  34.258+0.109      2        34.2183         0.1115       283.3469         1.1957
  34.258+0.109      3        34.2467         0.0927       283.3765         1.2124
  34.258+0.109      4        34.2423         0.1076       283.3613         1.2152
  34.258+0.109      5        34.2591         0.1093       283.3674         1.2310
  34.258+0.109      6        34.2788         0.0894       283.3941         1.2395
  34.258+0.109      7        34.2810         0.1012       283.3846         1.2468
  34.258+0.109      8        34.2638         0.1358       283.3460         1.2473
  34.268+0.119      1        34.2444         0.1329       283.3397         1.2286
  34.268+0.119      2        34.2591         0.1093       283.3674         1.2310
  34.347-0.723      1        34.3429        -0.7027       284.1284         0.9352
  34.347-0.723      2        34.3398        -0.6948       284.1199         0.9360
   34.37+0.203      1        34.2838         0.1839       283.3123         1.2870
   34.37+0.203      2        34.3968         0.2232       283.3289         1.4055
   34.37+0.203      3        34.4026         0.2276       283.3276         1.4127
   34.37+0.203      4        34.4118         0.2350       283.3252         1.4242
   34.37+0.203      5        34.4610         0.2487       283.3355         1.4743
  34.373-0.662      1        34.3641        -0.6742       284.1127         0.9670
  34.373-0.662      2        34.3730        -0.6638       284.1075         0.9797
  34.462-0.985      1        34.4636        -0.9854       284.4351         0.9136
   34.48+0.565      1        34.4657         0.5736       283.0483         1.6266
   34.48+0.565      2        34.4928         0.5572       283.0753         1.6432
  34.539+0.536      1        34.5164         0.5509       283.0917         1.6613
  34.539+0.536      2        34.5228         0.5473       283.0978         1.6653
  34.539+0.536      3        34.5458         0.5343       283.1199         1.6800
  34.573+0.491      1        34.5741         0.4912       283.1712         1.6855
  34.678-0.615      1        34.6622        -0.6625       284.2384         1.2375
  34.685-0.729      1        34.6564        -0.7349       284.3002         1.1994
  34.685-0.729      2        34.6856        -0.7285       284.3078         1.2283
  34.685-0.729      3        34.7038        -0.7351       284.3219         1.2415
  34.685-0.729      4        34.7176        -0.7608       284.3511         1.2421
  34.685-0.729      5        34.7392        -0.7793       284.3775         1.2528
  34.705+0.003      1        34.6978         0.0046       283.6608         1.5736
  34.707-0.841      1        34.7069        -0.8410       284.4176         1.1959
   34.709-0.67      1        34.7049        -0.6675       284.2622         1.2733
   34.709-0.67      2        34.7001        -0.6580       284.2517         1.2734
   34.709-0.67      3        34.7180        -0.6763       284.2761         1.2810
   34.709-0.67      4        34.7140        -0.6459       284.2472         1.2913
   34.709-0.67      5        34.7371        -0.6469       284.2587         1.3114
   34.709-0.67      6        34.7308        -0.6327       284.2431         1.3123
   34.709-0.67      7        34.7514        -0.6507       284.2686         1.3224
   34.709-0.67      8        34.7649        -0.6698       284.2918         1.3256
   34.709-0.67      9        34.7599        -0.6568       284.2779         1.3271
  34.715-0.016      1        34.7131        -0.0315       283.6999         1.5708
  34.725-0.546      1        34.7098        -0.5838       284.1900         1.3159
   34.73-0.631      1        34.7180        -0.6763       284.2761         1.2810
   34.73-0.631      2        34.7308        -0.6327       284.2431         1.3123
   34.73-0.631      3        34.7125        -0.5947       284.2010         1.3133
  34.731+0.547      1        34.7300         0.5492       283.1906         1.8507
  34.733-0.567      1        34.7337        -0.5672       284.1862         1.3447
   34.737-0.78      1        34.7450        -0.8110       284.4083         1.2435
   34.737-0.78      2        34.7392        -0.7793       284.3775         1.2528
   34.737-0.78      3        34.7458        -0.7669       284.3694         1.2643
   34.737-0.78      4        34.7542        -0.7728       284.3785         1.2691
   34.737-0.78      5        34.7777        -0.8065       284.4192         1.2747
  34.739-0.118      1        34.7415        -0.1333       283.8035         1.5496
  34.739-0.118      2        34.7393        -0.1186       283.7894         1.5544
  34.739-0.118      3        34.7512        -0.0926       283.7717         1.5768
  34.745+0.533      1        34.7461         0.5326       283.2127         1.8574
  34.749+0.542      1        34.7439         0.5256       283.2180         1.8523
  34.757-0.689      1        34.7586        -0.6877       284.3048         1.3119
  34.766+0.361      1        34.7665         0.3608       283.3750         1.7973
  34.766-0.657      1        34.7607        -0.6794       284.2984         1.3175
  34.776-0.805      1        34.7778        -0.8064       284.4192         1.2747
  34.781-0.767      1        34.7787        -0.7719       284.3889         1.2913
  34.781-0.767      2        34.7814        -0.7673       284.3861         1.2958
  34.784-0.557      1        34.7466        -0.5456       284.1728         1.3661
  34.784-0.557      2        34.7698        -0.5644       284.2002         1.3781
  34.784-0.557      3        34.7649        -0.5518       284.1867         1.3795
  34.784-0.557      4        34.7649        -0.5200       284.1584         1.3940
    34.8+0.347      1        34.8002         0.3478       283.4019         1.8213
    34.8+0.347      2        34.8210         0.3510       283.4086         1.8412
   34.842+0.32      1        34.8210         0.3510       283.4086         1.8413
  34.844+0.429      1        34.8342         0.4266       283.3473         1.8875
  34.844+0.429      2        34.8440         0.4294       283.3493         1.8975
   34.85+0.396      1        34.8506         0.3975       283.3807         1.8888
  34.856+0.417      1        34.8614         0.4158       283.3693         1.9068
   34.904-0.43      1        34.9004        -0.4248       284.1355         1.5580
   34.92+0.134      1        34.8861         0.1325       283.6328         1.7995
   34.92+0.134      2        34.9197         0.1349       283.6461         1.8306
   34.92+0.134      3        34.9348         0.1366       283.6514         1.8447
   34.92+0.134      4        34.9316         0.1707       283.6196         1.8575
   34.92+0.134      5        34.9369         0.1639       283.6280         1.8591
   34.93+0.338      1        34.9293         0.3408       283.4671         1.9330
   34.93+0.338      2        34.9494         0.3458       283.4718         1.9532
  34.931+0.386      1        34.9437         0.3896       283.4302         1.9680
  34.951+0.347      1        34.9494         0.3458       283.4718         1.9532
  34.986+0.316      1        34.9858         0.3386       283.4949         1.9823
  35.002+0.355      1        35.0079         0.3427       283.5013         2.0038
  35.002+0.355      2        35.0249         0.3502       283.5024         2.0224
  35.012+0.376      1        35.0249         0.3502       283.5024         2.0224
  35.023-0.916      1        35.0237        -0.9168       284.6297         1.4432
  35.036-0.204      1        35.0366        -0.2053       284.0023         1.7794
  35.041+0.318      1        35.0437         0.3240       283.5343         2.0272
  35.041-0.471      1        35.0406        -0.4728       284.2423         1.6609
  35.041-0.471      2        35.0521        -0.4824       284.2561         1.6667
  35.057-0.537      1        35.0242        -0.5357       284.2907         1.6175
  35.057-0.537      2        35.0293        -0.5044       284.2652         1.6364
  35.057-0.537      3        35.0281        -0.4815       284.2443         1.6458
  35.057-0.537      4        35.0485        -0.5112       284.2800         1.6503
  35.057-0.537      5        35.0534        -0.5173       284.2877         1.6519
  35.057-0.537      6        35.0459        -0.4908       284.2607         1.6573
  35.057-0.537      7        35.0406        -0.4728       284.2423         1.6609
  35.057-0.537      8        35.0565        -0.4918       284.2665         1.6663
  35.057-0.537      9        35.0521        -0.4824       284.2561         1.6667
  35.057-0.537     10        35.0462        -0.4490       284.2236         1.6767
  35.063-0.726      1        35.1321        -0.7442       284.5256         1.6183
   35.083-0.74      1        35.0961        -0.7649       284.5276         1.5769
   35.083-0.74      2        35.0909        -0.7428       284.5055         1.5823
   35.083-0.74      3        35.1096        -0.7496       284.5201         1.5959
  35.089-0.767      1        35.0937        -0.7845       284.5440         1.5658
  35.089-0.767      2        35.0975        -0.7789       284.5407         1.5717
  35.089-0.767      3        35.0967        -0.7648       284.5277         1.5775
  35.089-0.767      4        35.0912        -0.7431       284.5060         1.5825
   35.096-0.75      1        35.0967        -0.7648       284.5277         1.5775
  35.098+0.000      1        35.0990         0.0010       283.8472         1.9291
   35.099-0.76      1        35.0994        -0.7848       284.5468         1.5708
  35.115-0.667      1        35.1160        -0.6666       284.4492         1.6395
  35.121-0.007      1        35.1092        -0.0184       283.8690         1.9293
  35.121-0.007      2        35.0990         0.0010       283.8472         1.9291
  35.121-0.007      3        35.1200         0.0046       283.8535         1.9494
  35.121-0.007      4        35.1287        -0.0077       283.8685         1.9515
  35.121-0.007      5        35.1367        -0.0117       283.8757         1.9568
  35.121-0.007      6        35.1384         0.0203       283.8479         1.9729
   35.122-0.73      1        35.1148        -0.7526       284.5252         1.5991
  35.125+0.334      1        35.1456         0.3619       283.5471         2.1351
   35.133-0.75      1        35.1261        -0.7674       284.5435         1.6024
   35.136-0.74      1        35.1320        -0.7569       284.5368         1.6124
  35.141-0.846      1        35.1564        -0.8238       284.6076         1.6036
  35.141-0.846      2        35.1694        -0.8262       284.6156         1.6141
  35.141-0.846      3        35.1661        -0.8124       284.6018         1.6174
  35.142-0.407      1        35.1328        -0.4041       284.2232         1.7743
  35.142-0.407      2        35.1414        -0.4069       284.2296         1.7807
  35.163-0.823      1        35.1564        -0.8238       284.6076         1.6036
  35.163-0.823      2        35.1694        -0.8262       284.6156         1.6142
  35.163-0.823      3        35.1674        -0.8118       284.6019         1.6189
  35.163-0.823      4        35.1832        -0.8250       284.6209         1.6270
  35.191-0.758      1        35.0869        -0.8192       284.5717         1.5439
  35.191-0.758      2        35.0975        -0.7789       284.5407         1.5717
  35.191-0.758      3        35.0967        -0.7648       284.5277         1.5775
  35.191-0.758      4        35.1249        -0.7658       284.5415         1.6022
  35.191-0.758      5        35.1564        -0.8238       284.6076         1.6036
  35.191-0.758      6        35.1331        -0.7657       284.5452         1.6095
  35.191-0.758      7        35.1321        -0.7442       284.5256         1.6183
  35.191-0.758      8        35.1447        -0.7555       284.5414         1.6244
  35.191-0.758      9        35.1605        -0.7459       284.5401         1.6428
  35.191-0.758     10        35.1518        -0.7185       284.5117         1.6477
  35.191-0.758     11        35.1741        -0.7543       284.5538         1.6511
  35.191-0.758     12        35.1771        -0.7416       284.5439         1.6596
  35.191-0.758     13        35.1963        -0.7437       284.5545         1.6757
  35.191-0.758     14        35.2054        -0.7564       284.5700         1.6780
  35.191-0.758     15        35.2200        -0.7659       284.5851         1.6867
  35.191-0.758     16        35.2000        -0.7246       284.5392         1.6877
  35.191-0.758     17        35.2094        -0.7416       284.5586         1.6883
  35.223-0.171      1        35.2216        -0.1715       284.0567         1.9595
  35.223-0.171      2        35.2215        -0.1621       284.0482         1.9636
   35.25-0.803      1        35.2389        -0.8143       284.6368         1.6813
   35.25-0.803      2        35.2524        -0.8146       284.6432         1.6932
   35.25-0.803      3        35.2497        -0.8031       284.6317         1.6961
  35.262-0.781      1        35.2704        -0.7696       284.6114         1.7297
  35.269-0.645      1        35.2700        -0.6436       284.4991         1.7870
  35.286-0.539      1        35.2803        -0.5326       284.4050         1.8469
  35.293-0.948      1        35.3015        -0.9568       284.7922         1.6719
  35.296-0.907      1        35.2972        -0.8976       284.7375         1.6952
  35.319-0.772      1        35.3204        -0.7699       284.6345         1.7741
  35.355-0.108      1        35.3564        -0.1098       284.0633         2.1075
   35.37+0.839      1        35.3368         0.8242       283.2225         2.5160
   35.37+0.839      2        35.3558         0.8316       283.2245         2.5363
   35.37+0.839      3        35.3470         0.8567       283.1982         2.5400
   35.385+0.02      1        35.3745         0.0016       283.9723         2.1744
   35.385+0.02      2        35.3861         0.0207       283.9607         2.1935
   35.385+0.02      3        35.3982         0.0252       283.9622         2.2063
  35.407-0.871      1        35.4137        -0.8498       284.7482         1.8207
  35.425-0.365      1        35.4352        -0.3727       284.3334         2.0576
  35.429+0.138      1        35.4664         0.1398       283.8913         2.3193
  35.434-0.835      1        35.4273        -0.8352       284.7414         1.8394
  35.442-0.008      1        35.4435        -0.0085       284.0129         2.2312
  35.443+0.017      1        35.4435        -0.0085       284.0129         2.2312
  35.455+0.234      1        35.4573         0.2334       283.8038         2.3539
  35.458+0.065      1        35.4533         0.0617       283.9548         2.2720
  35.481+0.131      1        35.4664         0.1398       283.8913         2.3193
  35.487-0.354      1        35.4865        -0.3657       284.3506         2.1065
  35.492-0.059      1        35.4949        -0.0765       284.0970         2.2460
  35.492-0.059      2        35.4806        -0.0451       284.0624         2.2476
  35.492-0.059      3        35.4960        -0.0543       284.0776         2.2571
  35.492-0.059      4        35.4955        -0.0411       284.0656         2.2627
  35.495-0.041      1        35.4955        -0.0410       284.0656         2.2627
   35.51-0.062      1        35.5002        -0.0980       284.1184         2.2408
  35.521+0.131      1        35.5218         0.1302       283.9251         2.3642
  35.523-0.421      1        35.5239        -0.4215       284.4173         2.1143
  35.527-0.269      1        35.4177        -0.2840       284.2464         2.0825
  35.527-0.269      2        35.4154        -0.2727       284.2353         2.0856
  35.527-0.269      3        35.4529        -0.2946       284.2719         2.1090
  35.527-0.269      4        35.4804        -0.2983       284.2878         2.1318
  35.527-0.269      5        35.4879        -0.2939       284.2873         2.1405
  35.527-0.269      6        35.4841        -0.2855       284.2780         2.1409
  35.527-0.269      7        35.4994        -0.3036       284.3011         2.1463
  35.527-0.269      8        35.4966        -0.2870       284.2851         2.1514
  35.527-0.269      9        35.5232        -0.2727       284.2845         2.1816
  35.527-0.269     10        35.6022        -0.2268       284.2798         2.2728
  35.527-0.269     11        35.6040        -0.2024       284.2589         2.2856
  35.545-0.162      1        35.5589        -0.1539       284.1950         2.2676
  35.549+0.049      1        35.5395         0.0244       284.0274         2.3317
  35.549+0.049      2        35.5562         0.0147       284.0437         2.3421
  35.549+0.049      3        35.5765         0.0093       284.0578         2.3577
  35.549+0.049      4        35.5477         0.0611       283.9985         2.3558
  35.549+0.049      5        35.5668         0.0340       284.0313         2.3604
  35.549+0.049      6        35.5785         0.0208       284.0484         2.3647
  35.549+0.049      7        35.5635         0.0480       284.0174         2.3639
  35.551+0.072      1        35.5362         0.0664       283.9886         2.3479
  35.551+0.072      2        35.5477         0.0611       283.9985         2.3558
  35.551+0.072      3        35.5635         0.0480       284.0174         2.3639
  35.551+0.072      4        35.5489         0.0892       283.9740         2.3696
  35.551+0.072      5        35.5660         0.0556       284.0117         2.3695
  35.551+0.072      6        35.5624         0.0778       283.9903         2.3764
  35.551+0.072      7        35.5643         0.0870       283.9830         2.3823
  35.551+0.072      8        35.5761         0.0676       284.0057         2.3840
  35.551+0.072      9        35.5711         0.0768       283.9952         2.3837
  35.565+0.153      1        35.5679         0.1545       283.9245         2.4164
  35.571-0.897      1        35.5658        -0.8918       284.8552         1.9367
   35.58-1.005      1        35.5492        -1.0162       284.9583         1.8651
   35.58-1.005      2        35.5707        -1.0111       284.9635         1.8866
  35.584+0.001      1        35.4435        -0.0085       284.0129         2.2312
  35.584+0.001      2        35.4983        -0.0197       284.0478         2.2750
  35.584+0.001      3        35.5173        -0.0320       284.0675         2.2862
  35.584+0.001      4        35.5784        -0.0309       284.0944         2.3411
  35.584+0.001      5        35.5889        -0.0209       284.0903         2.3550
  35.584+0.001      6        35.5767         0.0095       284.0576         2.3580
  35.584+0.001      7        35.5785         0.0208       284.0484         2.3647
  35.584+0.001      8        35.6021        -0.0195       284.0950         2.3673
  35.584+0.001      9        35.5624         0.0778       283.9903         2.3764
  35.584+0.001     10        35.5779         0.0486       284.0234         2.3769
  35.584+0.001     11        35.5764         0.0677       284.0057         2.3843
  35.584+0.001     12        35.5713         0.0769       283.9952         2.3840
  35.584+0.001     13        35.5888         0.0600       284.0182         2.3918
  35.584+0.001     14        35.6711        -0.0451       284.1495         2.4171
  35.606-0.244      1        35.6080        -0.2434       284.2972         2.2704
  35.606-0.244      2        35.6022        -0.2268       284.2798         2.2728
  35.606-0.244      3        35.6040        -0.2024       284.2589         2.2856
  35.608+0.111      1        35.5835         0.1158       283.9661         2.4125
  35.608+0.111      2        35.5986         0.1231       283.9665         2.4293
  35.608+0.111      3        35.6097         0.1113       283.9821         2.4338
   35.61-0.951      1        35.5821        -0.9652       284.9279         1.9177
   35.61-0.951      2        35.6122        -0.9508       284.9288         1.9510
   35.61-0.951      3        35.6203        -0.9587       284.9395         1.9547
   35.61-0.951      4        35.6251        -0.9625       284.9451         1.9572
   35.61-0.951      5        35.6456        -0.9776       284.9680         1.9685
   35.61-0.951      6        35.6524        -0.9815       284.9746         1.9728
   35.61-0.951      7        35.6567        -0.9679       284.9644         1.9829
   35.623-0.08      1        35.5784        -0.0309       284.0944         2.3411
   35.623-0.08      2        35.5889        -0.0209       284.0903         2.3550
   35.623-0.08      3        35.5767         0.0095       284.0576         2.3580
   35.623-0.08      4        35.5785         0.0208       284.0484         2.3647
   35.623-0.08      5        35.6021        -0.0195       284.0950         2.3673
   35.623-0.08      6        35.6680        -0.0515       284.1537         2.4113
   35.623-0.08      7        35.6711        -0.0451       284.1495         2.4171
  35.645-0.246      1        35.6488        -0.2468       284.3188         2.3052
  35.667+0.188      1        35.6599         0.1712       283.9516         2.5058
  35.679-0.175      1        35.6646        -0.1591       284.2480         2.3593
  35.679-0.175      2        35.6817        -0.1755       284.2704         2.3670
  35.679-0.175      3        35.7264        -0.1484       284.2666         2.4191
  35.681+0.187      1        35.6748         0.1751       283.9550         2.5208
  35.684-0.938      1        35.6593        -0.9262       284.9285         2.0042
  35.684-0.938      2        35.6750        -0.9178       284.9281         2.0220
  35.684-0.938      3        35.6810        -0.9110       284.9248         2.0305
  35.684-0.938      4        35.6923        -0.8959       284.9165         2.0474
  35.684-0.938      5        35.7004        -0.9090       284.9320         2.0487
  35.684-0.938      6        35.7093        -0.9197       284.9455         2.0517
  35.684-0.938      7        35.7009        -0.8922       284.9172         2.0567
  35.684-0.938      8        35.7199        -0.9262       284.9562         2.0581
   35.72+0.198      1        35.7105         0.1978       283.9511         2.5630
   35.72+0.198      2        35.7210         0.1987       283.9550         2.5727
  35.732-0.873      1        35.6569        -0.9678       284.9644         1.9830
  35.732-0.873      2        35.6443        -0.9382       284.9323         1.9854
  35.732-0.873      3        35.6417        -0.9238       284.9183         1.9897
  35.732-0.873      4        35.6790        -0.9833       284.9882         1.9956
  35.732-0.873      5        35.6659        -0.9560       284.9580         1.9965
  35.732-0.873      6        35.6588        -0.9253       284.9274         2.0042
  35.732-0.873      7        35.6499        -0.9148       284.9140         2.0011
  35.732-0.873      8        35.6644        -0.9388       284.9421         2.0030
  35.732-0.873      9        35.6430        -0.8908       284.8895         2.0059
  35.732-0.873     10        35.6867        -0.9719       284.9816         2.0077
  35.732-0.873     11        35.6997        -0.9817       284.9964         2.0147
  35.732-0.873     12        35.6750        -0.9178       284.9281         2.0220
  35.732-0.873     13        35.6786        -0.9343       284.9445         2.0177
  35.732-0.873     14        35.6645        -0.9064       284.9132         2.0178
  35.732-0.873     15        35.6649        -0.8864       284.8956         2.0274
  35.732-0.873     16        35.6974        -0.9478       284.9651         2.0282
  35.732-0.873     17        35.6810        -0.9110       284.9249         2.0305
  35.732-0.873     18        35.6555        -0.8523       284.8610         2.0346
  35.732-0.873     19        35.7162        -0.9628       284.9870         2.0381
  35.732-0.873     20        35.6982        -0.9267       284.9467         2.0386
  35.732-0.873     21        35.6832        -0.8834       284.9013         2.0451
  35.732-0.873     22        35.6655        -0.8487       284.8623         2.0451
  35.732-0.873     23        35.6924        -0.8955       284.9163         2.0477
  35.732-0.873     24        35.7004        -0.9090       284.9320         2.0487
  35.732-0.873     25        35.6620        -0.8344       284.8480         2.0485
  35.732-0.873     26        35.7216        -0.9468       284.9753         2.0502
  35.732-0.873     27        35.7093        -0.9197       284.9455         2.0517
  35.732-0.873     28        35.7197        -0.9270       284.9568         2.0576
  35.732-0.873     29        35.7008        -0.8921       284.9171         2.0567
  35.732-0.873     30        35.6979        -0.8848       284.9093         2.0574
  35.732-0.873     31        35.6955        -0.8738       284.8984         2.0604
  35.732-0.873     32        35.6749        -0.8405       284.8593         2.0572
  35.732-0.873     33        35.6830        -0.8543       284.8753         2.0581
  35.732-0.873     34        35.6739        -0.8242       284.8443         2.0638
  35.732-0.873     35        35.7150        -0.9075       284.9373         2.0623
  35.732-0.873     36        35.7208        -0.9159       284.9475         2.0636
  35.732-0.873     37        35.7045        -0.8698       284.8989         2.0701
  35.732-0.873     38        35.7102        -0.8615       284.8942         2.0790
  35.732-0.873     39        35.7046        -0.8512       284.8824         2.0788
  35.732-0.873     40        35.6975        -0.8407       284.8698         2.0772
  35.732-0.873     41        35.7464        -0.9268       284.9688         2.0814
  35.732-0.873     42        35.6928        -0.8238       284.8526         2.0807
  35.732-0.873     43        35.7142        -0.8551       284.8903         2.0855
  35.732-0.873     44        35.7075        -0.8271       284.8623         2.0924
  35.732-0.873     45        35.7128        -0.8391       284.8754         2.0915
  35.732-0.873     46        35.7226        -0.8427       284.8830         2.0986
  35.732-0.873     47        35.7249        -0.8302       284.8730         2.1064
  35.732-0.873     48        35.7312        -0.8323       284.8778         2.1110
  35.732-0.873     49        35.7603        -0.8720       284.9264         2.1187
  35.732-0.873     50        35.7356        -0.8217       284.8704         2.1198
  35.732-0.873     51        35.7923        -0.8797       284.9479         2.1438
  35.732-0.873     52        35.8075        -0.8836       284.9583         2.1554
  35.732-0.873     53        35.8154        -0.8924       284.9698         2.1585
  35.732-0.873     54        35.8078        -0.8542       284.9323         2.1692
  35.732-0.873     55        35.8411        -0.9176       285.0040         2.1698
  35.732-0.873     56        35.8309        -0.8891       284.9739         2.1738
  35.732-0.873     57        35.8275        -0.8626       284.9487         2.1829
  35.732-0.873     58        35.8226        -0.8527       284.9377         2.1830
  35.732-0.873     59        35.8354        -0.8680       284.9572         2.1874
  35.732-0.873     60        35.8272        -0.8442       284.9323         2.1910
  35.732-0.873     61        35.8309        -0.8388       284.9292         2.1967
  35.732-0.873     62        35.8135        -0.8027       284.8890         2.1978
  35.732-0.873     63        35.8255        -0.8115       284.9024         2.2045
  35.745+0.147      1        35.7365         0.1418       284.0128         2.5606
  35.745+0.147      2        35.7472         0.1561       284.0050         2.5766
  35.745+0.147      3        35.7626         0.1561       284.0121         2.5903
  35.745+0.147      4        35.7545         0.1723       283.9939         2.5905
  35.745+0.147      5        35.7859         0.1822       283.9995         2.6229
  35.745+0.147      6        35.7980         0.1599       284.0248         2.6235
  35.782+0.245      1        35.7831         0.2461       283.9413         2.6496
  35.782+0.245      2        35.7975         0.2378       283.9552         2.6586
  35.782+0.245      3        35.8090         0.2400       283.9585         2.6699
  35.786-0.139      1        35.7965        -0.1346       284.2864         2.4878
  35.794+0.231      1        35.7833         0.2456       283.9418         2.6496
  35.794+0.231      2        35.7975         0.2378       283.9552         2.6586
  35.802-0.631      1        35.8023        -0.6325       284.7324         2.2656
  35.806+0.161      1        35.8083         0.1522       284.0364         2.6292
  35.817-0.194      1        35.7927        -0.1746       284.3203         2.4661
  35.817-0.194      2        35.8256        -0.2032       284.3608         2.4824
   35.83-0.207      1        35.8302        -0.2265       284.3837         2.4758
  35.839-0.228      1        35.8388        -0.2278       284.3887         2.4829
  35.839-0.228      2        35.8256        -0.2032       284.3608         2.4824
  35.839-0.228      3        35.8455        -0.2344       284.3977         2.4858
  35.839-0.228      4        35.8620        -0.2312       284.4024         2.5020
   35.853+0.26      1        35.8524         0.2620       283.9587         2.7185
  35.953-0.103      1        35.9521        -0.0970       284.3240         2.6433
   36.01-0.197      1        36.0129        -0.1974       284.4412         2.6517
  36.018-0.807      1        36.0189        -0.8060       284.9859         2.3790
  36.077+0.674      1        36.0796         0.6784       283.6914         3.1107
  36.296+0.315      1        36.2913         0.2984       284.1268         3.1257
  36.346-0.086      1        36.3544        -0.1020       284.5124         2.9990
  36.346-0.086      2        36.3473        -0.0843       284.4934         3.0008
  36.346-0.086      3        36.3457        -0.0749       284.4843         3.0037
  36.381-0.136      1        36.3838        -0.1362       284.5563         3.0095
  36.408+0.937      1        36.4110         0.9492       283.6014         3.5291
  36.409-0.144      1        36.4065        -0.1864       284.6114         3.0068
  36.409-0.144      2        36.3839        -0.1364       284.5565         3.0095
  36.409-0.144      3        36.4178        -0.1826       284.6132         3.0186
  36.409-0.144      4        36.4127        -0.1659       284.5960         3.0217
  36.409-0.144      5        36.4252        -0.1615       284.5978         3.0348
  36.409-0.144      6        36.4338        -0.1683       284.6078         3.0393
  36.409-0.144      7        36.4379        -0.1509       284.5942         3.0510
  36.409-0.144      8        36.4508        -0.1669       284.6143         3.0552
   36.436+0.61      1        36.4474         0.6097       283.9207         3.4066
  36.456+0.859      1        36.4571         0.8597       283.7023         3.5293
   36.472-0.14      1        36.4684        -0.1498       284.6071         3.0786
   36.472-0.14      2        36.4892        -0.1516       284.6182         3.0963
  36.542-0.101      1        36.5468        -0.1013       284.5998         3.1704
   36.57-0.118      1        36.5600        -0.1160       284.6190         3.1755
   36.59-0.059      1        36.5844        -0.0830       284.6007         3.2123
   36.59-0.059      2        36.5986        -0.0712       284.5967         3.2303
   36.59-0.059      3        36.6084        -0.0645       284.5952         3.2421
  36.641-0.108      1        36.6399        -0.1103       284.6505         3.2492
  36.641-0.108      2        36.6626        -0.0826       284.6361         3.2820
  36.653-0.111      1        36.6503        -0.1279       284.6709         3.2504
  36.657+0.627      1        36.6573         0.6282       284.0002         3.6019
  36.664-0.021      1        36.6657        -0.0198       284.5815         3.3135
