-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
   36.436+0.61      2        36.4394         0.6207       283.9072         3.4045
   36.436+0.61      3        36.4490         0.6051       283.9255         3.4059
  36.456+0.859      1        36.4576         0.8600       283.7022         3.5299
   36.472-0.14      1        36.4676        -0.1492       284.6063         3.0782
   36.472-0.14      2        36.4753        -0.1597       284.6191         3.0802
   36.472-0.14      3        36.4746        -0.1249       284.5878         3.0955
   36.472-0.14      4        36.4890        -0.1507       284.6173         3.0965
   36.512-0.13      1        36.5068        -0.1189       284.5972         3.1269
   36.59-0.059      1        36.5834        -0.0831       284.6003         3.2114
   36.59-0.059      2        36.6074        -0.0631       284.5935         3.2418
  36.637-0.023      1        36.6296        -0.0377       284.5810         3.2731
  36.641-0.108      1        36.6396        -0.1111       284.6510         3.2486
  36.641-0.108      2        36.6654        -0.1110       284.6627         3.2715
  36.653-0.111      1        36.6653        -0.1110       284.6627         3.2715
  36.657+0.627      1        36.6573         0.6282       284.0001         3.6018
  36.665-0.114      1        36.6654        -0.1110       284.6627         3.2715
  36.671-0.131      1        36.6654        -0.1110       284.6627         3.2715
    36.72-0.14      1        36.7260        -0.1589       284.7331         3.3036
  36.744-0.157      1        36.7346        -0.1847       284.7600         3.2994
  36.756-0.146      1        36.7533        -0.1583       284.7450         3.3281
  36.802-0.207      1        36.7898        -0.2033       284.8019         3.3400
  36.832+0.014      1        36.8325         0.0148       284.6270         3.4777
  36.864-0.125      1        36.8607        -0.1246       284.7642         3.4390
  36.886-0.114      1        36.8844        -0.1134       284.7651         3.4652
  36.895-0.399      1        36.8886        -0.4162       285.0367         3.3306
   36.899-0.41      1        36.8986        -0.4091       285.0350         3.3427
  36.901-0.131      1        36.8974        -0.1489       284.8026         3.4606
  36.956+0.915      1        36.9618         0.9221       283.8772         4.0068
  37.029-0.424      1        37.0430        -0.4237       285.1142         3.4644
  37.163+0.083      1        37.1738         0.1002       284.7072         3.8203
  37.213-0.024      1        37.2132        -0.0442       284.8540         3.7894
  37.264+0.006      1        37.2316         0.0136       284.8108         3.8321
  37.264+0.006      2        37.2712        -0.0367       284.8738         3.8443
  37.264+0.006      3        37.2616         0.0082       284.8294         3.8564
  37.264+0.006      4        37.2892        -0.0379       284.8831         3.8598
  37.264+0.006      5        37.3020        -0.0057       284.8604         3.8859
  37.264+0.006      6        37.2983         0.0021       284.8516         3.8862
  37.269+0.081      1        37.2667         0.0823       284.7656         3.8947
  37.269+0.081      2        37.2757         0.0754       284.7760         3.8996
   37.35-0.255      1        37.3504        -0.2250       285.0780         3.8287
   37.35-0.255      2        37.3558        -0.2308       285.0856         3.8309
   37.35-0.255      3        37.3654        -0.2358       285.0944         3.8371
   37.35-0.255      4        37.3764        -0.2474       285.1098         3.8416
   37.35-0.255      5        37.3653        -0.2243       285.0842         3.8423
   37.35-0.255      6        37.3749        -0.2371       285.0999         3.8450
   37.35-0.255      7        37.3726        -0.2315       285.0939         3.8454
   37.35-0.255      8        37.3813        -0.2312       285.0977         3.8533
   37.35-0.255      9        37.3993        -0.2637       285.1349         3.8545
  37.416+0.173      1        37.4368         0.1646       284.7702         4.0836
  37.416-0.727      1        37.3946        -0.7423       285.5592         3.6313
  37.416-0.727      2        37.4090        -0.7408       285.5645         3.6449
  37.416-0.727      3        37.4192        -0.7346       285.5636         3.6568
  37.416-0.727      4        37.4315        -0.7426       285.5764         3.6640
  37.416-0.727      5        37.4459        -0.7395       285.5802         3.6782
  37.416-0.727      6        37.4523        -0.7401       285.5837         3.6836
  37.438+0.141      1        37.4315         0.0889       284.8353         4.0444
  37.487-0.811      1        37.4852        -0.8012       285.6532         3.6849
  37.487-0.811      2        37.4945        -0.7885       285.6461         3.6990
  37.487-0.811      3        37.5045        -0.8054       285.6658         3.7001
  37.492+0.152      1        37.4929         0.1518       284.8073         4.1277
   37.558+0.15      1        37.5580         0.1505       284.8384         4.1850
  37.558+0.186      1        37.5542         0.2013       284.7913         4.2049
  37.562-0.137      1        37.4691        -0.1035       285.0241         3.9899
  37.562-0.137      2        37.4794        -0.1048       285.0299         3.9984
  37.562-0.137      3        37.4592        -0.0602       284.9810         4.0008
  37.562-0.137      4        37.5464        -0.1118       285.0669         4.0548
  37.562-0.137      5        37.5622        -0.1054       285.0684         4.0717
  37.562-0.137      6        37.5936        -0.1233       285.0988         4.0915
  37.562-0.137      7        37.6017        -0.1249       285.1040         4.0979
  37.642+0.103      1        37.6426         0.1242       284.9006         4.2483
  37.642+0.103      2        37.6493         0.1184       284.9088         4.2516
  37.642+0.103      3        37.6574         0.1262       284.9056         4.2623
  37.668+0.165      1        37.6425         0.1244       284.9004         4.2482
  37.668+0.165      2        37.6525         0.1405       284.8906         4.2645
  37.668+0.165      3        37.6497         0.1462       284.8842         4.2646
  37.668+0.165      4        37.6358         0.1837       284.8444         4.2694
  37.668+0.165      5        37.6338         0.1902       284.8377         4.2705
  37.668+0.165      6        37.6670         0.1351       284.9020         4.2749
  37.668+0.165      7        37.6606         0.1446       284.8906         4.2736
  37.668+0.165      8        37.6720         0.1437       284.8966         4.2833
  37.668+0.165      9        37.6689         0.1523       284.8876         4.2845
  37.668+0.165     10        37.6758         0.1562       284.8872         4.2924
  37.668+0.165     11        37.6987         0.1530       284.9006         4.3113
  37.668+0.165     12        37.7033         0.1595       284.8969         4.3184
  37.668+0.165     13        37.7057         0.1808       284.8790         4.3303
  37.668+0.165     14        37.7100         0.1738       284.8872         4.3308
  37.682-0.495      1        37.6712        -0.5172       285.4855         3.9803
  37.692-0.832      1        37.7181        -0.8398       285.7945         3.8743
  37.692-0.832      2        37.7137        -0.8231       285.7775         3.8780
  37.697+0.135      1        37.6884         0.1384       284.9089         4.2955
  37.714-0.851      1        37.7143        -0.8517       285.8034         3.8654
  37.723+0.013      1        37.7079         0.0178       285.0254         4.2577
  37.723+0.013      2        37.7233         0.0130       285.0367         4.2692
  37.723-0.212      1        37.7042        -0.2614       285.2726         4.1267
  37.754+0.194      1        37.7574         0.1967       284.8885         4.3834
  37.767-0.236      1        37.7560        -0.2308       285.2691         4.1868
   37.78-0.265      1        37.7563        -0.2309       285.2693         4.1869
   37.841-0.09      1        37.8256        -0.0990       285.1835         4.3089
   37.841-0.09      2        37.8306        -0.1035       285.1898         4.3113
   37.841-0.09      3        37.8850        -0.0643       285.1798         4.3776
  37.846-0.392      1        37.8101        -0.3779       285.4251         4.1676
  37.846-0.392      2        37.8187        -0.3810       285.4318         4.1738
  37.846-0.392      3        37.8260        -0.3710       285.4262         4.1848
  37.846-0.392      4        37.8510        -0.3715       285.4381         4.2068
  37.846-0.392      5        37.8596        -0.3845       285.4536         4.2085
  37.846-0.392      6        37.8739        -0.3988       285.4730         4.2147
  37.884-0.149      1        37.8615        -0.1458       285.2417         4.3194
  37.921-0.832      1        37.9208        -0.8327       285.8812         4.0577
  38.043+0.081      1        38.0256         0.0690       285.1254         4.5636
  38.043+0.081      2        38.0349         0.0692       285.1295         4.5720
  38.054+0.698      1        38.0667         0.7050       284.5766         4.8908
  38.174-0.196      1        38.1727        -0.2160       285.4472         4.5640
    38.21+0.84      1        38.1798         0.7914       284.5513         5.0309
    38.21+0.84      2        38.1794         0.7957       284.5473         5.0325
    38.21+0.84      3        38.2111         0.8091       284.5498         5.0668
    38.21+0.84      4        38.2154         0.8086       284.5523         5.0704
    38.21+0.84      5        38.2116         0.8172       284.5428         5.0709
    38.21+0.84      6        38.2295         0.8240       284.5449         5.0900
    38.21+0.84      7        38.2240         0.8351       284.5325         5.0901
    38.21+0.84      8        38.2173         0.8651       284.5026         5.0979
    38.21+0.84      9        38.2350         0.8526       284.5220         5.1079
    38.21+0.84     10        38.2275         0.8638       284.5085         5.1064
  38.244+0.723      1        38.2315         0.7273       284.6322         5.0476
  38.244+0.723      2        38.2445         0.7220       284.6429         5.0567
  38.244+0.723      3        38.2411         0.7318       284.6327         5.0582
  38.324-0.816      1        38.3212        -0.8253       286.0587         4.4169
  38.341-0.802      1        38.3154        -0.8258       286.0564         4.4116
  38.341-0.802      2        38.3245        -0.8163       286.0521         4.4240
  38.341-0.802      3        38.3443        -0.8081       286.0539         4.4453
  38.341-0.802      4        38.3413        -0.8009       286.0462         4.4460
  38.341-0.802      5        38.3831        -0.8114       286.0747         4.4783
  38.345-0.945      1        38.3548        -0.9516       286.1867         4.3889
  38.355-0.933      1        38.3560        -0.9321       286.1699         4.3988
   38.356-0.96      1        38.3548        -0.9516       286.1867         4.3889
   38.356-0.96      2        38.3773        -0.9638       286.2079         4.4033
  38.362-0.903      1        38.3581        -0.8962       286.1388         4.4172
  38.363-0.919      1        38.3560        -0.9321       286.1699         4.3988
  38.363-0.919      2        38.3591        -0.9171       286.1580         4.4085
  38.363-0.919      3        38.3608        -0.9106       286.1529         4.4130
  38.376-0.029      1        38.3777        -0.0122       285.3595         4.8396
  38.376-0.029      2        38.3811        -0.0153       285.3638         4.8412
  38.383-0.148      1        38.3624        -0.1813       285.5033         4.7486
  38.383-0.148      2        38.3524        -0.1482       285.4693         4.7548
  38.383-0.148      3        38.3637        -0.1682       285.4923         4.7558
  38.383-0.148      4        38.3489        -0.1356       285.4564         4.7575
  38.383-0.148      5        38.3685        -0.1454       285.4741         4.7704
  38.383-0.148      6        38.3924        -0.1964       285.5306         4.7683
  38.383-0.148      7        38.3688        -0.1498       285.4782         4.7687
  38.383-0.148      8        38.3611        -0.1280       285.4552         4.7718
  38.383-0.148      9        38.3695        -0.1331       285.4636         4.7770
  38.383-0.148     10        38.3622        -0.1204       285.4489         4.7763
  38.383-0.148     11        38.3763        -0.1422       285.4748         4.7788
  38.383-0.148     12        38.3833        -0.1473       285.4826         4.7827
  38.383-0.148     13        38.3835        -0.1313       285.4684         4.7902
  38.459+0.093      1        38.4597         0.0920       285.3041         4.9602
  38.459+0.093      2        38.4756         0.0951       285.3087         4.9758
  38.557-0.027      1        38.5570        -0.0273       285.4553         4.9920
  38.564-0.011      1        38.5586        -0.0347       285.4626         4.9901
  38.566-0.037      1        38.5566        -0.0500       285.4754         4.9813
   38.652+0.44      1        38.6390         0.4361       285.0792         5.2770
  38.673+0.966      1        38.6690         0.9620       284.6231         5.5440
  38.684+0.451      1        38.6946         0.4529       285.0898         5.3341
  38.686-0.224      1        38.6915        -0.2230       285.6918         5.0221
  38.772+0.157      1        38.7574         0.1490       285.3900         5.2510
  38.772+0.157      2        38.7723         0.1560       285.3907         5.2674
  38.772+0.157      3        38.7896         0.1742       285.3823         5.2911
   38.78+0.792      1        38.7799         0.7926       284.8254         5.5653
  38.825+0.789      1        38.7966         0.7632       284.8594         5.5667
  38.825+0.789      2        38.8124         0.7953       284.8379         5.5954
  38.825+0.789      3        38.8258         0.7935       284.8457         5.6065
  38.825+0.789      4        38.8174         0.8145       284.8231         5.6087
  38.825+0.789      5        38.8297         0.7931       284.8479         5.6098
  38.825+0.789      6        38.8286         0.8133       284.8293         5.6180
  38.825+0.789      7        38.8207         0.8190       284.8205         5.6136
  38.825+0.789      8        38.8367         0.7923       284.8518         5.6156
  38.825+0.789      9        38.8252         0.8183       284.8233         5.6173
  38.825+0.789     10        38.8459         0.7912       284.8570         5.6233
  38.825+0.789     11        38.8372         0.8113       284.8350         5.6247
  38.825+0.789     12        38.8321         0.8249       284.8206         5.6264
  38.825+0.789     13        38.8401         0.8171       284.8312         5.6300
  38.825+0.789     14        38.8408         0.8237       284.8256         5.6336
  38.825+0.789     15        38.8447         0.8110       284.8387         5.6313
  38.825+0.789     16        38.8455         0.8158       284.8348         5.6342
  38.827-0.472      1        38.8412        -0.4569       285.9694         5.0479
  38.833-0.562      1        38.8333        -0.5652       286.0623         4.9912
  38.837-0.578      1        38.8326        -0.5655       286.0623         4.9904
  38.837-0.578      2        38.8400        -0.5542       286.0556         5.0023
   38.842-0.55      1        38.8362        -0.5639       286.0625         4.9944
  38.849-0.556      1        38.8413        -0.5711       286.0713         4.9956
   38.85-0.427      1        38.8412        -0.4569       285.9694         5.0479
   38.85-0.427      2        38.8478        -0.4285       285.9471         5.0668
   38.85-0.427      3        38.8618        -0.4234       285.9489         5.0815
   38.85-0.427      4        38.8792        -0.4378       285.9699         5.0904
   38.85-0.427      5        38.8973        -0.4517       285.9905         5.1002
   38.85-0.427      6        38.8870        -0.4282       285.9648         5.1017
   38.85-0.427      7        38.9058        -0.4613       286.0030         5.1033
   38.85-0.427      8        38.9115        -0.4561       286.0010         5.1107
   38.85-0.427      9        38.9105        -0.4170       285.9657         5.1277
  38.854-0.501      1        38.8326        -0.5655       286.0623         4.9904
  38.854-0.501      2        38.8400        -0.5542       286.0556         5.0023
  38.854-0.501      3        38.8568        -0.5229       286.0355         5.0315
  38.854-0.501      4        38.8552        -0.5104       286.0235         5.0359
  38.854-0.501      5        38.8675        -0.4862       286.0076         5.0578
  38.864-0.488      1        38.8552        -0.5104       286.0235         5.0359
  38.864-0.488      2        38.8412        -0.4569       285.9694         5.0479
  38.864-0.488      3        38.8675        -0.4862       286.0076         5.0578
  38.864-0.488      4        38.8831        -0.4505       285.9830         5.0880
  38.864-0.488      5        38.8792        -0.4378       285.9699         5.0904
  38.864-0.488      6        38.8973        -0.4517       285.9905         5.1002
  38.864-0.488      7        38.8870        -0.4284       285.9650         5.1017
  38.864-0.488      8        38.9058        -0.4613       286.0030         5.1033
  38.864-0.488      9        38.9115        -0.4561       286.0010         5.1107
  38.864-0.488     10        38.9279        -0.4789       286.0289         5.1148
  38.939-0.365      1        38.7015        -0.4675       285.9145         4.9189
  38.939-0.365      2        38.6936        -0.4518       285.8969         4.9190
  38.939-0.365      3        38.7267        -0.5096       285.9637         4.9220
  38.939-0.365      4        38.7550        -0.5269       285.9921         4.9393
  38.939-0.365      5        38.7435        -0.4865       285.9508         4.9475
  38.939-0.365      6        38.7570        -0.4698       285.9422         4.9672
  38.939-0.365      7        38.8326        -0.5655       286.0623         4.9904
  38.939-0.365      8        38.8400        -0.5542       286.0556         5.0023
  38.939-0.365      9        38.8568        -0.5229       286.0355         5.0315
  38.939-0.365     10        38.8412        -0.4569       285.9694         5.0479
  38.939-0.365     11        38.8675        -0.4862       286.0076         5.0578
  38.939-0.365     12        38.8478        -0.4285       285.9471         5.0668
  38.939-0.365     13        38.8618        -0.4234       285.9489         5.0815
  38.939-0.365     14        38.8792        -0.4378       285.9699         5.0904
  38.939-0.365     15        38.8973        -0.4517       285.9905         5.1002
  38.939-0.365     16        38.9058        -0.4613       286.0030         5.1033
  38.939-0.365     17        38.9115        -0.4561       286.0010         5.1107
  38.939-0.365     18        38.9366        -0.4583       286.0145         5.1320
  38.939-0.365     19        38.9266        -0.4267       285.9818         5.1377
  38.939-0.365     20        38.9214        -0.4177       285.9713         5.1371
  38.939-0.365     21        38.9482        -0.4484       286.0111         5.1469
  38.939-0.365     22        38.9204        -0.3950       285.9506         5.1466
  38.939-0.365     23        38.9172        -0.3889       285.9437         5.1466
  38.939-0.365     24        38.9577        -0.4632       286.0286         5.1485
  38.939-0.365     25        38.9604        -0.4666       286.0329         5.1493
  38.939-0.365     26        38.9468        -0.4405       286.0034         5.1493
  38.939-0.365     27        38.9285        -0.3970       285.9561         5.1529
  38.939-0.365     28        38.9673        -0.4624       286.0323         5.1574
  38.939-0.365     29        38.9327        -0.3965       285.9576         5.1569
  38.939-0.365     30        38.9154        -0.3529       285.9108         5.1615
  38.939-0.365     31        38.9710        -0.4576       286.0298         5.1629
  38.939-0.365     32        38.9987        -0.5068       286.0864         5.1650
  38.939-0.365     33        38.9214        -0.3515       285.9122         5.1675
  38.939-0.365     34        38.9375        -0.3815       285.9464         5.1680
  38.939-0.365     35        38.9327        -0.3601       285.9251         5.1736
  38.939-0.365     36        38.9279        -0.3482       285.9123         5.1747
  38.939-0.365     37        38.9404        -0.3500       285.9197         5.1850
  38.939-0.365     38        38.8723        -0.1798       285.7364         5.2026
  38.939-0.365     39        39.0471        -0.5157       286.1167         5.2039
  38.939-0.365     40        38.9580        -0.2758       285.8615         5.2347
  38.939-0.365     41        38.9152        -0.1929       285.7678         5.2346
  38.939-0.365     42        38.9684        -0.2703       285.8614         5.2465
  38.939-0.365     43        38.9744        -0.2637       285.8582         5.2548
  38.939-0.365     44        38.9801        -0.2716       285.8680         5.2563
  38.939-0.365     45        38.9721        -0.2550       285.8494         5.2568
  38.939-0.365     46        38.9754        -0.2518       285.8481         5.2612
  38.939-0.365     47        39.1427        -0.3495       286.0124         5.3651
  38.954-0.263      1        38.9744        -0.2637       285.8583         5.2548
  38.962-0.543      1        38.9346        -0.5293       286.0770         5.0977
  38.962-0.543      2        38.9744        -0.5387       286.1037         5.1287
  38.962+0.784      1        38.9610         0.7733       284.9259         5.7175
  38.971-0.682      1        38.9729        -0.6787       286.2278         5.0632
  38.975-0.286      1        38.9737        -0.2861       285.8779         5.2439
  38.977-0.505      1        38.9846        -0.5436       286.1127         5.1356
  38.977-0.618      1        38.9417        -0.6424       286.1811         5.0521
  38.977-0.618      2        38.9501        -0.6312       286.1750         5.0647
  38.977-0.618      3        38.9574        -0.5870       286.1389         5.0914
  38.977-0.618      4        39.0029        -0.6044       286.1754         5.1239
  38.984-0.258      1        38.9755        -0.2518       285.8481         5.2613
  39.032-0.904      1        39.0170        -0.9074       286.4521         4.9974
  39.032-0.904      2        39.0318        -0.9031       286.4551         5.0125
  39.046-0.877      1        39.0169        -0.9074       286.4521         4.9973
  39.046-0.877      2        39.0166        -0.8930       286.4391         5.0036
  39.046-0.877      3        39.0318        -0.9031       286.4551         5.0125
  39.046-0.877      4        39.0274        -0.8848       286.4368         5.0170
  39.046-0.877      5        39.0466        -0.8841       286.4450         5.0344
  39.278-0.198      1        39.2849        -0.1975       285.9422         5.5612
  39.286-0.025      1        39.2765        -0.0500       285.8066         5.6213
  39.286-0.025      2        39.2735        -0.0437       285.7995         5.6215
  39.302-0.198      1        39.2850        -0.1975       285.9422         5.5612
  39.328-0.321      1        39.3142        -0.3228       286.0676         5.5297
  39.328-0.321      2        39.3090        -0.3095       286.0533         5.5312
  39.328-0.321      3        39.3180        -0.3213       286.0679         5.5338
  39.328-0.321      4        39.3361        -0.3216       286.0765         5.5497
  39.328-0.321      5        39.3633        -0.3308       286.0973         5.5696
   39.33-0.903      1        39.3234        -0.9096       286.5954         5.2686
   39.33-0.903      2        39.3438        -0.9092       286.6045         5.2868
   39.33-0.903      3        39.3472        -0.8982       286.5962         5.2949
   39.347-0.25      1        39.3194        -0.2440       285.9996         5.5705
   39.347-0.25      2        39.3443        -0.2321       286.0004         5.5981
  39.372-0.939      1        39.3636        -0.9403       286.6413         5.2901
  39.372-0.939      2        39.3809        -0.9346       286.6442         5.3081
  39.374-0.181      1        39.3721        -0.1792       285.9660         5.6470
    39.389-0.9      1        39.3920        -0.9027       286.6209         5.3326
  39.411-0.939      1        39.4099        -0.9390       286.6616         5.3318
  39.415-0.962      1        39.4169        -0.9649       286.6879         5.3262
   39.452-0.97      1        39.4519        -0.9724       286.7107         5.3537
   39.452-0.97      2        39.4564        -0.9667       286.7077         5.3604
  39.466-0.289      1        39.4682        -0.2826       286.1026         5.6850
  39.466-0.289      2        39.4758        -0.2901       286.1128         5.6883
  39.466-0.289      3        39.4849        -0.2872       286.1144         5.6978
  39.467-0.997      1        39.4646        -1.0153       286.7549         5.3453
  39.467-0.997      2        39.4576        -0.9900       286.7290         5.3508
  39.467-0.997      3        39.4826        -1.0173       286.7649         5.3604
  39.467-0.997      4        39.4862        -1.0195       286.7686         5.3626
  39.467-0.997      5        39.4814        -0.9980       286.7472         5.3682
  39.467-0.997      6        39.4951        -0.9934       286.7494         5.3825
  39.467-0.997      7        39.5210        -0.9023       286.6801         5.4474
  39.523-0.904      1        39.5210        -0.9023       286.6801         5.4474
  39.583-0.185      1        39.5833        -0.1855       286.0690         5.8318
  39.583-0.185      2        39.5870        -0.1707       286.0574         5.8419
  39.889-0.149      1        39.8717        -0.1559       286.1756         6.1016
  39.889-0.149      2        39.8647        -0.1428       286.1606         6.1015
  39.889-0.149      3        39.8764        -0.1686       286.1890         6.1000
  39.896-0.079      1        39.8987        -0.0750       286.1157         6.1627
   40.273-0.18      1        40.2752        -0.1935       286.3955         6.4429
  40.283-0.216      1        40.2826        -0.2186       286.4213         6.4379
  40.286-0.282      1        40.2847        -0.2797       286.4769         6.4117
  40.338-0.289      1        40.3334        -0.3040       286.5212         6.4437
   40.361-0.06      1        40.3626        -0.0588       286.3155         6.5823
  40.429-0.018      1        40.4241        -0.0330       286.3208         6.6488
  40.429-0.018      2        40.4219        -0.0232       286.3110         6.6513
  40.429-0.018      3        40.4368        -0.0447       286.3372         6.6547
  40.429-0.018      4        40.4344        -0.0333       286.3259         6.6579
  40.429-0.018      5        40.4282        -0.0000       286.2932         6.6676
  40.606-0.097      1        40.5968        -0.0921       286.4536         6.7751
  40.606-0.097      2        40.6004        -0.0954       286.4581         6.7767
  40.665+0.153      1        40.6629         0.1571       286.2612         6.9483
  40.787-0.124      1        40.7878        -0.1241       286.5706         6.9301
  40.909+0.809      1        40.9065         0.8187       285.7811         7.4681
  41.003-0.097      1        40.9937        -0.1122       286.6553         7.1184
  41.005-0.232      1        41.0344        -0.2305       286.7800         7.1001
  41.005-0.232      2        41.0314        -0.2247       286.7734         7.1001
  41.005-0.232      3        41.0409        -0.2381       286.7898         7.1024
  41.005-0.232      4        41.0509        -0.2472       286.8026         7.1071
  41.047-0.289      1        41.0465        -0.2681       286.8192         7.0935
  41.047-0.289      2        41.0611        -0.2753       286.8325         7.1032
  41.049-0.138      1        40.9842        -0.2068       286.7355         7.0664
  41.049-0.138      2        40.9897        -0.1861       286.7195         7.0808
  41.049-0.138      3        40.9854        -0.1718       286.7047         7.0836
  41.049-0.138      4        40.9892        -0.1656       286.7009         7.0898
  41.049-0.138      5        40.9816        -0.1534       286.6865         7.0887
  41.049-0.138      6        41.0089        -0.1979       286.7390         7.0924
  41.049-0.138      7        41.0235        -0.1086       286.6659         7.1464
  41.049-0.138      8        41.0604        -0.1690       286.7370         7.1515
  41.049-0.138      9        41.0839        -0.1836       286.7610         7.1656
  41.049-0.138     10        41.0843        -0.1618       286.7417         7.1760
  41.049-0.138     11        41.0785        -0.1472       286.7259         7.1775
  41.049-0.138     12        41.0628        -0.1205       286.6947         7.1759
  41.049-0.138     13        41.0944        -0.1798       286.7624         7.1767
  41.049-0.138     14        41.0562        -0.0963       286.6699         7.1812
  41.049-0.138     15        41.0521        -0.0898       286.6623         7.1805
  41.049-0.138     16        41.0969        -0.1743       286.7587         7.1814
  41.049-0.138     17        41.0772        -0.1355       286.7148         7.1818
  41.049-0.138     18        41.0757        -0.1236       286.7035         7.1859
  41.049-0.138     19        41.0698        -0.1163       286.6942         7.1841
  41.049-0.138     20        41.0948        -0.1638       286.7483         7.1844
  41.049-0.138     21        41.0851        -0.1446       286.7267         7.1846
  41.049-0.138     22        41.0680        -0.1088       286.6866         7.1859
  41.049-0.138     23        41.0792        -0.1214       286.7031         7.1901
  41.049-0.138     24        41.1011        -0.1608       286.7486         7.1913
  41.049-0.138     25        41.1109        -0.1713       286.7624         7.1952
  41.049-0.138     26        41.1249        -0.1658       286.7641         7.2102
  41.049-0.138     27        41.0950        -0.1028       286.6938         7.2127
  41.051-0.248      1        41.0510        -0.2472       286.8026         7.1071
  41.065-0.234      1        41.0314        -0.2247       286.7734         7.1001
  41.065-0.234      2        41.0409        -0.2381       286.7898         7.1024
  41.065-0.234      3        41.0510        -0.2472       286.8026         7.1071
  41.065-0.234      4        41.0659        -0.2423       286.8052         7.1227
  41.065-0.234      5        41.0767        -0.2385       286.8067         7.1339
  41.065-0.234      6        41.0891        -0.2381       286.8121         7.1451
  41.065-0.234      7        41.1003        -0.2360       286.8155         7.1561
  41.065-0.234      8        41.1029        -0.2284       286.8098         7.1619
  41.065-0.234      9        41.0843        -0.1618       286.7417         7.1760
  41.065-0.234     10        41.1260        -0.2363       286.8276         7.1788
  41.065-0.234     11        41.1232        -0.2201       286.8119         7.1838
  41.065-0.234     12        41.0757        -0.1236       286.7035         7.1859
  41.065-0.234     13        41.1257        -0.2025       286.7973         7.1941
  41.065-0.234     14        41.1342        -0.1932       286.7928         7.2059
  41.065-0.234     15        41.1494        -0.2068       286.8121         7.2131
  41.065-0.234     16        41.1060        -0.1206       286.7148         7.2142
  41.065-0.234     17        41.1549        -0.2003       286.8089         7.2210
  41.065-0.234     18        41.1584        -0.1939       286.8047         7.2270
  41.065-0.234     19        41.1506        -0.1785       286.7873         7.2272
  41.065-0.234     20        41.1611        -0.1848       286.7978         7.2336
  41.065-0.234     21        41.1210        -0.1070       286.7096         7.2338
  41.065-0.234     22        41.2287        -0.2060       286.8482         7.2839
  41.065-0.234     23        41.2263        -0.1971       286.8391         7.2858
  41.065-0.234     24        41.2158        -0.1689       286.8090         7.2895
  41.065-0.234     25        41.2375        -0.1928       286.8405         7.2978
  41.089-0.274      1        41.0663        -0.2426       286.8056         7.1228
  41.089-0.274      2        41.0768        -0.2386       286.8069         7.1340
  41.089-0.274      3        41.0891        -0.2381       286.8121         7.1451
  41.089-0.274      4        41.1003        -0.2360       286.8155         7.1561
  41.089-0.274      5        41.1108        -0.2446       286.8280         7.1614
  41.089-0.274      6        41.1029        -0.2284       286.8098         7.1619
  41.089-0.274      7        41.1137        -0.2287       286.8151         7.1713
  41.089-0.274      8        41.1260        -0.2363       286.8276         7.1788
  41.089-0.274      9        41.1232        -0.2201       286.8119         7.1838
  41.111-0.052      1        41.1197        -0.0648       286.6712         7.2520
  41.133-0.239      1        41.1108        -0.2446       286.8280         7.1614
  41.133-0.239      2        41.1030        -0.2287       286.8102         7.1619
  41.133-0.239      3        41.1183        -0.2440       286.8309         7.1684
  41.133-0.239      4        41.1144        -0.2372       286.8231         7.1680
  41.133-0.239      5        41.1137        -0.2287       286.8151         7.1713
  41.133-0.239      6        41.1260        -0.2363       286.8276         7.1788
  41.133-0.239      7        41.1233        -0.2201       286.8119         7.1838
  41.133-0.239      8        41.1325        -0.2308       286.8257         7.1871
  41.133-0.239      9        41.1296        -0.2135       286.8089         7.1924
  41.133-0.239     10        41.1494        -0.2068       286.8121         7.2131
  41.133-0.239     11        41.1552        -0.2002       286.8089         7.2213
    41.146-0.1      1        41.1331        -0.1346       286.7399         7.2319
  41.155-0.219      1        41.1494        -0.2068       286.8121         7.2131
  41.155-0.219      2        41.1549        -0.2003       286.8089         7.2210
  41.155-0.219      3        41.1584        -0.1939       286.8047         7.2270
  41.155-0.219      4        41.1610        -0.1848       286.7978         7.2336
   41.178+0.05      1        41.1776         0.0459       286.5989         7.3544
   41.181-0.26      1        41.1305        -0.2580       286.8492         7.1728
   41.181-0.26      2        41.1372        -0.2645       286.8581         7.1757
   41.181-0.26      3        41.1474        -0.2592       286.8581         7.1873
   41.181-0.26      4        41.1456        -0.2531       286.8517         7.1884
   41.181-0.26      5        41.1562        -0.2617       286.8644         7.1939
   41.181-0.26      6        41.1799        -0.2649       286.8783         7.2134
   41.181-0.26      7        41.1639        -0.2372       286.8461         7.2120
   41.181-0.26      8        41.1831        -0.2439       286.8609         7.2260
  41.182-0.161      1        41.1397        -0.2178       286.8175         7.1994
  41.182-0.161      2        41.1232        -0.1843       286.7798         7.2002
  41.182-0.161      3        41.1342        -0.1932       286.7928         7.2059
  41.182-0.161      4        41.1607        -0.2335       286.8412         7.2109
  41.182-0.161      5        41.1513        -0.2157       286.8209         7.2107
  41.182-0.161      6        41.1367        -0.1861       286.7876         7.2113
  41.182-0.161      7        41.1799        -0.2649       286.8783         7.2134
  41.182-0.161      8        41.1494        -0.2068       286.8121         7.2131
  41.182-0.161      9        41.1623        -0.2229       286.8325         7.2171
  41.182-0.161     10        41.1445        -0.1885       286.7935         7.2172
  41.182-0.161     11        41.1549        -0.2003       286.8089         7.2210
