-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
 318.688-0.783      3       318.6970        -0.7721       225.3375       -59.6071
   318.7-0.237      1       318.7222        -0.3129       224.9521       -59.1912
   318.7-0.237      2       318.6663        -0.2576       224.8049       -59.1688
   318.7-0.237      3       318.6948        -0.2345       224.8327       -59.1350
   318.7-0.237      4       318.7526        -0.2389       224.9361       -59.1115
   318.7-0.237      5       318.7254        -0.2224       224.8742       -59.1099
   318.7-0.237      6       318.6696        -0.1771       224.7368       -59.0963
   318.7-0.791      1       318.7013        -0.7909       225.3626       -59.6216
   318.7-0.791      2       318.7191        -0.7973       225.3995       -59.6188
   318.7-0.791      3       318.7310        -0.7709       225.3952       -59.5899
   318.7-0.791      4       318.7226        -0.7519       225.3627       -59.5772
 318.703+0.673      1       318.6628         0.6606       223.9749       -58.3577
 318.703+0.673      2       318.6565         0.6664       223.9591       -58.3554
 318.703+0.673      3       318.6795         0.6562       224.0070       -58.3540
 318.703+0.673      4       318.6626         0.6731       223.9635       -58.3467
 318.703+0.673      5       318.6976         0.6548       224.0389       -58.3468
 318.703+0.673      6       318.6891         0.6607       224.0193       -58.3455
 318.703+0.673      7       318.7328         0.6543       224.0988       -58.3311
 318.703+0.673      8       318.7286         0.6582       224.0883       -58.3295
 318.703+0.673      9       318.7114         0.6665       224.0518       -58.3301
 318.703+0.673     10       318.6734         0.6876       223.9690       -58.3289
 318.703+0.673     11       318.7211         0.6629       224.0713       -58.3288
 318.703+0.673     12       318.7009         0.6750       224.0267       -58.3274
 318.703+0.673     13       318.6946         0.6796       224.0121       -58.3262
 318.703+0.673     14       318.6789         0.6892       223.9770       -58.3249
 318.703+0.673     15       318.6860         0.6875       223.9906       -58.3232
 318.703+0.673     16       318.6736         0.6940       223.9638       -58.3231
 318.703+0.673     17       318.7286         0.6727       224.0754       -58.3166
 318.703+0.673     18       318.6963         0.6937       224.0025       -58.3129
 318.717-0.794      1       318.7191        -0.7973       225.3995       -59.6188
 318.718-0.312      1       318.7222        -0.3129       224.9521       -59.1912
 318.727-0.687      1       318.7253        -0.7014       225.3197       -59.5315
 318.727-0.687      2       318.7321        -0.7045       225.3345       -59.5310
 318.727-0.687      3       318.7268        -0.6962       225.3175       -59.5263
 318.727-0.687      4       318.7181        -0.6869       225.2936       -59.5222
 318.727-0.687      5       318.7277        -0.6869       225.3102       -59.5176
 318.727-0.687      6       318.7183        -0.6762       225.2838       -59.5127
 318.727-0.687      7       318.7066        -0.6692       225.2571       -59.5122
 318.727-0.687      8       318.7282        -0.6775       225.3022       -59.5092
  318.727-0.74      1       318.7226        -0.7519       225.3627       -59.5772
  318.727-0.74      2       318.7295        -0.7341       225.3578       -59.5582
 318.731-0.721      1       318.7253        -0.7014       225.3197       -59.5315
 318.731-0.721      2       318.7321        -0.7045       225.3345       -59.5310
 318.734+0.651      1       318.7363         0.6107       224.1430       -58.3681
 318.734+0.651      2       318.7461         0.6068       224.1631       -58.3670
 318.734+0.651      3       318.7649         0.6154       224.1873       -58.3508
 318.734+0.651      4       318.6976         0.6548       224.0389       -58.3468
 318.734+0.651      5       318.7372         0.6362       224.1221       -58.3451
 318.734+0.651      6       318.7694         0.6301       224.1819       -58.3356
 318.734+0.651      7       318.7414         0.6484       224.1184       -58.3324
 318.734+0.651      8       318.7328         0.6543       224.0988       -58.3311
 318.734+0.651      9       318.7286         0.6582       224.0883       -58.3295
 318.734+0.651     10       318.7114         0.6665       224.0518       -58.3301
 318.734+0.651     11       318.7211         0.6629       224.0713       -58.3288
 318.734+0.651     12       318.7286         0.6727       224.0754       -58.3166
 318.734+0.651     13       318.7705         0.6547       224.1622       -58.3133
 318.734+0.651     14       318.7817         0.6522       224.1832       -58.3103
  318.749-0.24      1       318.7526        -0.2389       224.9361       -59.1115
  318.749-0.24      2       318.7544        -0.2290       224.9301       -59.1020
 318.763-0.448      1       318.7694        -0.4611       225.1707       -59.2992
 318.763-0.448      2       318.7629        -0.4494       225.1486       -59.2920
 318.763-0.448      3       318.7673        -0.4380       225.1456       -59.2800
 318.778-0.175      1       318.6948        -0.2345       224.8327       -59.1350
 318.778-0.175      2       318.7526        -0.2389       224.9361       -59.1115
 318.778-0.175      3       318.7254        -0.2224       224.8742       -59.1099
 318.778-0.175      4       318.6696        -0.1771       224.7368       -59.0963
 318.778-0.175      5       318.7675        -0.1719       224.9000       -59.0455
 318.778-0.175      6       318.7831        -0.1733       224.9281       -59.0394
 318.778-0.175      7       318.7754        -0.1516       224.8949       -59.0239
 318.778-0.175      8       318.7830        -0.1467       224.9035       -59.0159
 318.778-0.175      9       318.7790        -0.1358       224.8867       -59.0082
 318.785-0.397      1       318.7710        -0.3927       225.1100       -59.2383
 318.785-0.397      2       318.7753        -0.3797       225.1053       -59.2248
 318.785-0.397      3       318.7640        -0.3742       225.0807       -59.2254
 318.875-0.272      1       318.8665        -0.2870       225.1758       -59.0999
 318.875-0.272      2       318.8465        -0.2761       225.1315       -59.0998
 318.875-0.272      3       318.8463        -0.2720       225.1274       -59.0963
 318.875-0.272      4       318.8810        -0.2664       225.1816       -59.0749
 318.875-0.272      5       318.8924        -0.2468       225.1829       -59.0523
 318.895-0.244      1       318.8924        -0.2468       225.1829       -59.0523
 318.916-0.284      1       318.8901        -0.2567       225.1881       -59.0621
 318.916-0.284      2       318.9318        -0.2653       225.2674       -59.0498
 318.926+0.702      1       318.9322         0.6959       224.3980       -58.2018
 318.926+0.702      2       318.9247         0.7082       224.3745       -58.1944
  318.93-0.242      1       318.9289        -0.2400       225.2390       -59.0289
  318.93-0.242      2       318.9369        -0.2418       225.2544       -59.0266
 318.935-0.188      1       318.9083        -0.1746       225.1434       -58.9812
 318.935-0.188      2       318.9477        -0.1952       225.2296       -58.9805
 318.935-0.188      3       318.9149        -0.1635       225.1444       -58.9683
 318.937-0.043      1       318.9399        -0.0457       225.0787       -58.8528
 318.938-0.242      1       318.9289        -0.2400       225.2390       -59.0289
 318.938-0.242      2       318.9369        -0.2418       225.2544       -59.0266
 318.953-0.124      1       318.9687        -0.1066       225.1837       -58.8926
 318.957-0.199      1       318.9477        -0.1952       225.2296       -58.9805
 318.997-0.224      1       318.9977        -0.2237       225.3413       -58.9817
     319+0.164      1       319.0013         0.1646       224.9907       -58.6385
     319+0.164      2       318.9956         0.1786       224.9684       -58.6288
 319.044-0.348      1       319.0376        -0.3947       225.5688       -59.1127
 319.044-0.348      2       318.9972        -0.3626       225.4698       -59.1039
 319.044-0.348      3       319.0120        -0.3692       225.5012       -59.1026
 319.044-0.348      4       319.0043        -0.3563       225.4759       -59.0950
 319.044-0.348      5       319.0600        -0.3731       225.5867       -59.0829
 319.044-0.348      6       319.0574        -0.3533       225.5638       -59.0668
 319.044-0.348      7       319.0636        -0.3476       225.5690       -59.0589
 319.044-0.348      8       319.0771        -0.3516       225.5958       -59.0559
 319.044-0.348      9       319.0685        -0.3459       225.5758       -59.0550
 319.044-0.348     10       319.0734        -0.3457       225.5840       -59.0525
 319.044-0.348     11       319.0643        -0.3383       225.5615       -59.0503
 319.044-0.348     12       319.0795        -0.3451       225.5938       -59.0490
 319.044-0.348     13       319.0796        -0.3340       225.5836       -59.0392
 319.044-0.348     14       319.0721        -0.3266       225.5639       -59.0364
 319.044-0.348     15       319.0669        -0.3142       225.5434       -59.0280
 319.068+0.453      1       319.0892         0.4607       224.8712       -58.3360
 319.071-0.374      1       319.0829        -0.4351       225.6840       -59.1262
 319.071-0.374      2       319.0430        -0.4057       225.5883       -59.1197
 319.071-0.374      3       319.0905        -0.4254       225.6879       -59.1141
 319.071-0.374      4       319.0996        -0.4129       225.6917       -59.0987
 319.071-0.374      5       319.0873        -0.3939       225.6528       -59.0881
 319.071-0.374      6       319.1075        -0.4002       225.6932       -59.0838
 319.071-0.374      7       319.1006        -0.3910       225.6727       -59.0791
 319.071-0.374      8       319.0934        -0.3875       225.6573       -59.0795
 319.071-0.374      9       319.0805        -0.3774       225.6258       -59.0768
 319.071-0.374     10       319.0766        -0.3715       225.6135       -59.0736
 319.071-0.374     11       319.1132        -0.3861       225.6896       -59.0688
 319.071-0.374     12       319.1035        -0.3811       225.6684       -59.0690
 319.071-0.374     13       319.1021        -0.3705       225.6561       -59.0604
 319.071-0.374     14       319.0636        -0.3476       225.5690       -59.0589
 319.071-0.374     15       319.0685        -0.3459       225.5758       -59.0550
 319.071-0.374     16       319.1065        -0.3668       225.6601       -59.0550
 319.071-0.374     17       319.0734        -0.3457       225.5840       -59.0525
 319.071-0.374     18       319.0643        -0.3383       225.5615       -59.0503
 319.071-0.374     19       319.0956        -0.3555       225.6310       -59.0504
 319.071-0.374     20       319.0795        -0.3451       225.5938       -59.0490
 319.071-0.374     21       319.1117        -0.3587       225.6615       -59.0454
 319.071-0.374     22       319.1089        -0.3540       225.6523       -59.0427
 319.071-0.374     23       319.1268        -0.3624       225.6905       -59.0414
 319.071-0.374     24       319.0898        -0.3428       225.6092       -59.0420
 319.071-0.374     25       319.0795        -0.3343       225.5837       -59.0396
 319.092-0.406      1       319.0719        -0.4499       225.6791       -59.1446
 319.092-0.406      2       319.0335        -0.4191       225.5847       -59.1360
 319.092-0.406      3       319.0828        -0.4353       225.6841       -59.1264
 319.092-0.406      4       319.0430        -0.4057       225.5883       -59.1197
 319.092-0.406      5       319.1039        -0.4350       225.7199       -59.1160
 319.092-0.406      6       319.0996        -0.4129       225.6917       -59.0987
 319.092-0.406      7       319.1103        -0.4134       225.7105       -59.0940
 319.092-0.406      8       319.0873        -0.3939       225.6528       -59.0881
 319.092-0.406      9       319.1075        -0.4002       225.6932       -59.0838
 319.092-0.406     10       319.1006        -0.3910       225.6727       -59.0791
 319.092-0.406     11       319.0934        -0.3875       225.6573       -59.0795
 319.092-0.406     12       319.0805        -0.3774       225.6258       -59.0768
 319.092-0.406     13       319.0766        -0.3715       225.6135       -59.0736
 319.092-0.406     14       319.1131        -0.3864       225.6898       -59.0690
 319.092-0.406     15       319.1033        -0.3811       225.6682       -59.0691
 319.094-0.491      1       319.0956        -0.4913       225.7586       -59.1693
 319.108+0.766      1       319.1085         0.7649       224.6321       -58.0584
 319.117-0.444      1       319.1197        -0.4600       225.7703       -59.1303
 319.117-0.444      2       319.1203        -0.4533       225.7649       -59.1241
 319.119-0.388      1       319.1275        -0.4082       225.7348       -59.0812
 319.119-0.388      2       319.1273        -0.4012       225.7279       -59.0751
 319.119-0.388      3       319.1132        -0.3861       225.6897       -59.0688
 319.121-0.334      1       319.1065        -0.3668       225.6601       -59.0550
 319.121-0.334      2       319.0956        -0.3555       225.6310       -59.0504
 319.121-0.334      3       319.1117        -0.3587       225.6615       -59.0454
 319.121-0.334      4       319.1341        -0.3693       225.7095       -59.0440
 319.121-0.334      5       319.1089        -0.3540       225.6523       -59.0427
 319.121-0.334      6       319.0898        -0.3428       225.6092       -59.0420
 319.121-0.334      7       319.1359        -0.3597       225.7036       -59.0346
 319.121-0.334      8       319.1364        -0.3532       225.6983       -59.0287
 319.121-0.334      9       319.0973        -0.3317       225.6117       -59.0287
 319.121-0.334     10       319.1516        -0.3554       225.7262       -59.0233
 319.121-0.334     11       319.1417        -0.3445       225.6992       -59.0185
 319.121-0.334     12       319.0977        -0.3165       225.5981       -59.0151
 319.121-0.334     13       319.0948        -0.3097       225.5867       -59.0106
 319.121-0.334     14       319.1441        -0.3316       225.6912       -59.0060
 319.121-0.334     15       319.1615        -0.3238       225.7134       -58.9908
 319.121-0.334     16       319.1735        -0.3270       225.7369       -58.9878
   319.127-0.3      1       319.1165        -0.2898       225.6052       -58.9828
 319.149-0.424      1       319.1521        -0.4292       225.7965       -59.0877
 319.149-0.424      2       319.1634        -0.4203       225.8073       -59.0744
 319.149-0.424      3       319.1557        -0.4130       225.7875       -59.0717
 319.161-0.465      1       319.1521        -0.4292       225.7965       -59.0877
 319.161-0.465      2       319.1634        -0.4203       225.8073       -59.0744
 319.161-0.465      3       319.1557        -0.4130       225.7875       -59.0717
 319.161-0.465      4       319.1798        -0.4081       225.8238       -59.0558
 319.177-0.366      1       319.1521        -0.4292       225.7965       -59.0877
 319.177-0.366      2       319.1634        -0.4203       225.8073       -59.0744
 319.177-0.366      3       319.1557        -0.4130       225.7875       -59.0717
 319.177-0.366      4       319.1132        -0.3861       225.6896       -59.0688
 319.177-0.366      5       319.1798        -0.4081       225.8238       -59.0558
 319.177-0.366      6       319.1900        -0.3971       225.8308       -59.0412
 319.177-0.366      7       319.1902        -0.3748       225.8101       -59.0216
  319.19-0.295      1       319.1993        -0.3850       225.8351       -59.0261
  319.19-0.295      2       319.1364        -0.3532       225.6983       -59.0287
  319.19-0.295      3       319.1563        -0.3606       225.7390       -59.0256
  319.19-0.295      4       319.1516        -0.3554       225.7262       -59.0233
  319.19-0.295      5       319.1902        -0.3748       225.8101       -59.0216
  319.19-0.295      6       319.2043        -0.3791       225.8381       -59.0186
  319.19-0.295      7       319.1417        -0.3445       225.6992       -59.0185
  319.19-0.295      8       319.2121        -0.3800       225.8521       -59.0155
  319.19-0.295      9       319.2076        -0.3685       225.8337       -59.0077
  319.19-0.295     10       319.1441        -0.3316       225.6912       -59.0060
  319.19-0.295     11       319.1926        -0.3520       225.7929       -59.0005
  319.19-0.295     12       319.2023        -0.3551       225.8122       -58.9985
  319.19-0.295     13       319.2075        -0.3504       225.8165       -58.9919
  319.19-0.295     14       319.1615        -0.3238       225.7134       -58.9908
  319.19-0.295     15       319.1735        -0.3270       225.7369       -58.9878
  319.19-0.295     16       319.1631        -0.3119       225.7051       -58.9796
  319.19-0.295     17       319.2308        -0.3466       225.8526       -58.9773
  319.19-0.295     18       319.2272        -0.3383       225.8386       -58.9718
  319.19-0.295     19       319.1458        -0.2829       225.6485       -58.9626
  319.19-0.295     20       319.1595        -0.2886       225.6771       -58.9609
  319.19-0.295     21       319.2423        -0.3314       225.8578       -58.9584
  319.19-0.295     22       319.1660        -0.2892       225.6886       -58.9583
  319.19-0.295     23       319.1748        -0.2906       225.7049       -58.9553
  319.19-0.295     24       319.1494        -0.2780       225.6500       -58.9565
  319.19-0.295     25       319.1759        -0.2773       225.6943       -58.9431
  319.19-0.295     26       319.2380        -0.3011       225.8220       -58.9340
  319.19-0.295     27       319.1913        -0.2758       225.7191       -58.9344
  319.19-0.295     28       319.2148        -0.2736       225.7570       -58.9211
  319.19-0.295     29       319.1820        -0.2556       225.6845       -58.9212
  319.19-0.295     30       319.2221        -0.2718       225.7677       -58.9160
  319.19-0.295     31       319.2077        -0.2620       225.7340       -58.9144
  319.19-0.295     32       319.2786        -0.2984       225.8882       -58.9119
  319.19-0.295     33       319.2042        -0.2531       225.7198       -58.9083
  319.19-0.295     34       319.2195        -0.2638       225.7557       -58.9102
  319.19-0.295     35       319.2130        -0.2553       225.7367       -58.9060
  319.19-0.295     36       319.2335        -0.2655       225.7811       -58.9050
  319.19-0.295     37       319.2114        -0.2468       225.7262       -58.8993
  319.19-0.295     38       319.2222        -0.2502       225.7475       -58.8971
  319.19-0.295     39       319.2853        -0.2732       225.8759       -58.8866
 319.201-0.408      1       319.1259        -0.4171       225.7404       -59.0897
 319.201-0.408      2       319.1521        -0.4292       225.7965       -59.0877
 319.201-0.408      3       319.1269        -0.4082       225.7338       -59.0814
 319.201-0.408      4       319.1634        -0.4203       225.8073       -59.0744
 319.201-0.408      5       319.1557        -0.4130       225.7875       -59.0717
 319.201-0.408      6       319.1132        -0.3862       225.6898       -59.0688
 319.201-0.408      7       319.1708        -0.4048       225.8053       -59.0572
 319.201-0.408      8       319.1798        -0.4081       225.8238       -59.0558
 319.201-0.408      9       319.1900        -0.3971       225.8308       -59.0412
 319.201-0.408     10       319.1799        -0.3858       225.8030       -59.0362
 319.201-0.408     11       319.1902        -0.3748       225.8101       -59.0216
 319.201-0.408     12       319.1660        -0.2892       225.6887       -58.9583
 319.206-0.224      1       319.1836        -0.2706       225.7012       -58.9335
 319.206-0.224      2       319.1640        -0.2538       225.6523       -58.9283
 319.206-0.224      3       319.1553        -0.2483       225.6323       -58.9277
 319.206-0.224      4       319.1991        -0.2713       225.7281       -58.9267
 319.206-0.224      5       319.2148        -0.2736       225.7570       -58.9211
 319.206-0.224      6       319.1820        -0.2556       225.6845       -58.9212
 319.206-0.224      7       319.1690        -0.2453       225.6527       -58.9184
 319.206-0.224      8       319.2221        -0.2718       225.7677       -58.9160
 319.206-0.224      9       319.2077        -0.2620       225.7340       -58.9144
 319.206-0.224     10       319.2042        -0.2531       225.7198       -58.9083
 319.206-0.224     11       319.2195        -0.2638       225.7557       -58.9102
 319.206-0.224     12       319.1728        -0.2381       225.6524       -58.9103
 319.206-0.224     13       319.1511        -0.2273       225.6055       -58.9113
 319.206-0.224     14       319.2130        -0.2553       225.7367       -58.9060
 319.206-0.224     15       319.2335        -0.2649       225.7805       -58.9044
 319.206-0.224     16       319.2114        -0.2468       225.7262       -58.8993
 319.206-0.224     17       319.2222        -0.2502       225.7475       -58.8971
 319.206-0.224     18       319.2388        -0.2377       225.7640       -58.8781
 319.206-0.224     19       319.2298        -0.2232       225.7352       -58.8698
 319.206-0.224     20       319.2481        -0.2282       225.7708       -58.8653
 319.206-0.224     21       319.2513        -0.2182       225.7669       -58.8550
 319.206-0.224     22       319.2347        -0.1996       225.7215       -58.8467
 319.206-0.224     23       319.2537        -0.2053       225.7590       -58.8425
 319.206-0.224     24       319.2472        -0.2014       225.7443       -58.8423
  319.216-0.37      1       319.2064        -0.3903       225.8522       -59.0274
  319.216-0.37      2       319.1993        -0.3850       225.8351       -59.0261
  319.216-0.37      3       319.1904        -0.3749       225.8106       -59.0216
  319.216-0.37      4       319.2043        -0.3791       225.8381       -59.0186
  319.216-0.37      5       319.2121        -0.3800       225.8521       -59.0155
  319.216-0.37      6       319.2076        -0.3685       225.8337       -59.0077
  319.216-0.37      7       319.2024        -0.3551       225.8124       -58.9985
  319.216-0.37      8       319.2075        -0.3504       225.8165       -58.9919
  319.216-0.37      9       319.2308        -0.3466       225.8526       -58.9773
  319.216-0.37     10       319.2272        -0.3383       225.8386       -58.9718
 319.217+0.834      1       319.2175         0.8301       224.7561       -57.9497
 319.217+0.834      2       319.2131         0.8440       224.7363       -57.9395
  319.22+0.883      1       319.2206         0.8830       224.7144       -57.9015
 319.235-0.007      1       319.2056        -0.0266       225.5114       -58.7091
 319.235-0.007      2       319.2180        -0.0215       225.5278       -58.6987
 319.235-0.007      3       319.2507        -0.0302       225.5909       -58.6906
 319.235-0.007      4       319.2524        -0.0083       225.5736       -58.6706
 319.235-0.007      5       319.2322         0.0129       225.5199       -58.6618
 319.235-0.007      6       319.2458         0.0163       225.5396       -58.6522
 319.235-0.007      7       319.2378         0.0204       225.5225       -58.6524
 319.235-0.007      8       319.2152         0.0399       225.4664       -58.6462
 319.249-0.248      1       319.1530        -0.3144       225.6901       -58.9867
 319.249-0.248      2       319.2152        -0.3441       225.8238       -58.9826
 319.249-0.248      3       319.1640        -0.3170       225.7112       -58.9837
 319.249-0.248      4       319.1841        -0.3260       225.7540       -58.9819
 319.249-0.248      5       319.1631        -0.3119       225.7051       -58.9796
 319.249-0.248      6       319.2308        -0.3466       225.8526       -58.9773
 319.249-0.248      7       319.2138        -0.3325       225.8104       -58.9731
 319.249-0.248      8       319.1823        -0.3157       225.7413       -58.9737
 319.249-0.248      9       319.2272        -0.3383       225.8386       -58.9718
 319.249-0.248     10       319.2048        -0.3218       225.7851       -58.9682
 319.249-0.248     11       319.1632        -0.3008       225.6947       -58.9698
 319.249-0.248     12       319.2398        -0.3395       225.8613       -58.9667
 319.249-0.248     13       319.2506        -0.3432       225.8829       -58.9647
 319.249-0.248     14       319.2223        -0.3280       225.8206       -58.9651
 319.249-0.248     15       319.1595        -0.2886       225.6771       -58.9609
 319.249-0.248     16       319.2154        -0.3186       225.8001       -58.9602
 319.249-0.248     17       319.2423        -0.3314       225.8578       -58.9584
 319.249-0.248     18       319.1660        -0.2892       225.6886       -58.9583
 319.249-0.248     19       319.1748        -0.2906       225.7049       -58.9553
 319.249-0.248     20       319.2655        -0.3332       225.8989       -58.9487
 319.249-0.248     21       319.2495        -0.3270       225.8659       -58.9511
 319.249-0.248     22       319.1674        -0.2762       225.6789       -58.9463
 319.249-0.248     23       319.1759        -0.2773       225.6943       -58.9431
 319.249-0.248     24       319.2886        -0.3342       225.9389       -58.9384
 319.249-0.248     25       319.2805        -0.3267       225.9181       -58.9357
 319.249-0.248     26       319.2687        -0.3185       225.8903       -58.9343
 319.249-0.248     27       319.2380        -0.3011       225.8220       -58.9340
 319.249-0.248     28       319.1829        -0.2696       225.6990       -58.9331
 319.249-0.248     29       319.2964        -0.3305       225.9486       -58.9314
 319.249-0.248     30       319.2181        -0.2891       225.7770       -58.9332
 319.249-0.248     31       319.1913        -0.2758       225.7191       -58.9344
 319.249-0.248     32       319.2832        -0.3194       225.9158       -58.9281
 319.249-0.248     33       319.3044        -0.3288       225.9605       -58.9260
 319.249-0.248     34       319.2721        -0.3085       225.8868       -58.9240
 319.249-0.248     35       319.1991        -0.2713       225.7281       -58.9267
 319.249-0.248     36       319.3046        -0.3221       225.9547       -58.9201
 319.249-0.248     37       319.2148        -0.2736       225.7570       -58.9211
 319.249-0.248     38       319.1820        -0.2556       225.6845       -58.9212
 319.249-0.248     39       319.2960        -0.3119       225.9304       -58.9153
 319.249-0.248     40       319.2221        -0.2718       225.7677       -58.9160
 319.249-0.248     41       319.2077        -0.2620       225.7340       -58.9144
 319.249-0.248     42       319.2789        -0.2981       225.8885       -58.9115
 319.249-0.248     43       319.2042        -0.2531       225.7198       -58.9083
 319.249-0.248     44       319.2195        -0.2638       225.7557       -58.9102
 319.249-0.248     45       319.2130        -0.2553       225.7367       -58.9060
 319.249-0.248     46       319.2335        -0.2655       225.7811       -58.9050
 319.249-0.248     47       319.2114        -0.2468       225.7262       -58.8993
 319.249-0.248     48       319.2845        -0.2838       225.8846       -58.8963
 319.249-0.248     49       319.2222        -0.2502       225.7475       -58.8971
 319.249-0.248     50       319.3037        -0.2895       225.9224       -58.8919
 319.249-0.248     51       319.2853        -0.2732       225.8759       -58.8866
 319.249-0.248     52       319.2872        -0.2672       225.8735       -58.8805
 319.249-0.248     53       319.2388        -0.2377       225.7640       -58.8781
 319.249-0.248     54       319.2739        -0.2509       225.8358       -58.8727
 319.249-0.248     55       319.2890        -0.2568       225.8668       -58.8705
 319.249-0.248     56       319.2537        -0.2333       225.7851       -58.8670
 319.249-0.248     57       319.2481        -0.2282       225.7708       -58.8653
 319.249-0.248     58       319.2644        -0.2350       225.8048       -58.8634
 319.249-0.248     59       319.2817        -0.2414       225.8401       -58.8606
 319.249-0.248     60       319.2983        -0.2443       225.8709       -58.8550
 319.249-0.248     61       319.2513        -0.2182       225.7669       -58.8550
 319.251+0.875      1       319.2553         0.8612       224.7912       -57.9044
 319.263+0.851      1       319.2730         0.8518       224.8289       -57.9044
 319.263+0.851      2       319.2658         0.8620       224.8079       -57.8988
 319.267+0.868      1       319.2658         0.8620       224.8079       -57.8988
 319.267+0.868      2       319.2704         0.8736       224.8054       -57.8864
 319.286-0.304      1       319.2687        -0.3185       225.8903       -58.9343
 319.286-0.304      2       319.2964        -0.3305       225.9486       -58.9314
 319.286-0.304      3       319.2721        -0.3085       225.8868       -58.9240
 319.286-0.304      4       319.3046        -0.3221       225.9547       -58.9201
 319.286-0.304      5       319.2960        -0.3119       225.9304       -58.9153
 319.286-0.304      6       319.2789        -0.2981       225.8885       -58.9115
 319.286-0.304      7       319.2845        -0.2838       225.8846       -58.8963
 319.286-0.304      8       319.2853        -0.2732       225.8759       -58.8866
 319.286-0.304      9       319.2872        -0.2672       225.8735       -58.8805
 319.303+0.042      1       319.3220         0.0098       225.6741       -58.6212
 319.303+0.042      2       319.3017         0.0216       225.6289       -58.6206
 319.303+0.042      3       319.3274         0.0180       225.6755       -58.6114
 319.303+0.042      4       319.2914         0.0503       225.5851       -58.6005
 319.303+0.042      5       319.3035         0.0512       225.6046       -58.5938
 319.303+0.042      6       319.3131         0.0659       225.6073       -58.5763
 319.328+0.914      1       319.3316         0.9121       224.8726       -57.8236
 319.328+0.914      2       319.3394         0.9146       224.8834       -57.8177
 319.328+0.914      3       319.3194         0.9273       224.8390       -57.8159
 319.334+0.828      1       319.3198         0.8268       224.9289       -57.9044
 319.334+0.828      2       319.3303         0.8251       224.9477       -57.9009
 319.334+0.828      3       319.3372         0.8288       224.9558       -57.8944
 319.334+0.828      4       319.3241         0.8481       224.9170       -57.8836
 319.346+0.872      1       319.3482         0.8662       224.9409       -57.8562
 319.346+0.872      2       319.3383         0.8762       224.9156       -57.8521
 319.374+0.897      1       319.3852         0.8628       225.0050       -57.8417
 319.374+0.897      2       319.3977         0.8565       225.0315       -57.8414
 319.374+0.897      3       319.3905         0.8860       224.9933       -57.8188
 319.374+0.897      4       319.3734         0.9015       224.9513       -57.8132
 319.391-0.344      1       319.3794        -0.3877       226.1431       -58.9409
 319.391-0.344      2       319.3695        -0.3732       226.1126       -58.9330
 319.391-0.344      3       319.3843        -0.3788       226.1430       -58.9307
 319.391-0.344      4       319.3499        -0.3412       226.0492       -58.9147
 319.391-0.344      5       319.3570        -0.3345       226.0548       -58.9054
 319.391-0.344      6       319.4269        -0.3710       226.2076       -58.9031
 319.391-0.344      7       319.3785        -0.2994       226.0582       -58.8643
 319.402+0.863      1       319.3679         0.8516       224.9865       -57.8598
 319.402+0.863      2       319.3720         0.8583       224.9872       -57.8519
 319.402+0.863      3       319.4033         0.8463       225.0497       -57.8477
 319.402+0.863      4       319.3852         0.8628       225.0050       -57.8417
 319.402+0.863      5       319.4106         0.8514       225.0573       -57.8397
 319.402+0.863      6       319.3977         0.8565       225.0315       -57.8414
 319.402+0.863      7       319.4169         0.8499       225.0691       -57.8380
 319.402+0.863      8       319.3942         0.8650       225.0181       -57.8355
 319.402+0.863      9       319.3905         0.8860       224.9933       -57.8188
  319.406-0.04      1       319.3443         0.0073       225.7140       -58.6126
  319.406-0.04      2       319.3975        -0.0211       225.8295       -58.6118
  319.406-0.04      3       319.3858        -0.0086       225.7983       -58.6065
  319.406-0.04      4       319.4096        -0.0183       225.8474       -58.6034
  319.406-0.04      5       319.3997        -0.0113       225.8242       -58.6021
  319.406-0.04      6       319.3631         0.0136       225.7396       -58.5980
  319.406-0.04      7       319.3932         0.0001       225.8027       -58.5953
  319.406-0.04      8       319.4142        -0.0063       225.8440       -58.5907
  319.406-0.04      9       319.4525        -0.0215       225.9223       -58.5854
  319.406-0.04     10       319.4627        -0.0234       225.9412       -58.5821
  319.406-0.04     11       319.3578         0.0439       225.7027       -58.5741
  319.406-0.04     12       319.3584         0.0512       225.6969       -58.5673
  319.406-0.04     13       319.4895         0.0436       225.9238       -58.5106
 319.412+0.042      1       319.3705        -0.0397       225.8015       -58.6411
 319.412+0.042      2       319.3977        -0.0211       225.8300       -58.6116
 319.412+0.042      3       319.3443         0.0073       225.7140       -58.6126
 319.412+0.042      4       319.3858        -0.0086       225.7983       -58.6065
 319.412+0.042      5       319.4096        -0.0183       225.8474       -58.6034
 319.412+0.042      6       319.3997        -0.0113       225.8242       -58.6021
 319.412+0.042      7       319.3631         0.0136       225.7396       -58.5980
 319.412+0.042      8       319.3932         0.0001       225.8027       -58.5953
 319.412+0.042      9       319.4142        -0.0063       225.8440       -58.5907
 319.412+0.042     10       319.4525        -0.0215       225.9223       -58.5854
 319.412+0.042     11       319.4627        -0.0234       225.9412       -58.5821
 319.412+0.042     12       319.3578         0.0439       225.7027       -58.5741
 319.412+0.042     13       319.3584         0.0512       225.6969       -58.5673
 319.412+0.042     14       319.4895         0.0436       225.9238       -58.5106
 319.412+0.042     15       319.4474         0.1474       225.7571       -58.4401
  319.42+0.824      1       319.4033         0.8463       225.0497       -57.8477
