-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  326.865+0.11      1       326.8588         0.0743       236.9981       -54.3816
  326.865+0.11      2       326.8711         0.0713       237.0179       -54.3763
  326.865+0.11      3       326.8603         0.0867       236.9870       -54.3709
  326.865-0.01      1       326.8568        -0.0217       237.0977       -54.4581
  326.865-0.01      2       326.8638        -0.0065       237.0910       -54.4419
  326.865-0.01      3       326.8567         0.0107       237.0631       -54.4328
  326.865-0.01      4       326.9005        -0.0211       237.1559       -54.4305
  326.865-0.01      5       326.8787         0.0093       237.0942       -54.4203
  326.865-0.01      6       326.8886         0.0044       237.1127       -54.4180
  326.869-0.14      1       326.8603        -0.1268       237.2149       -54.5383
  326.869-0.14      2       326.8709        -0.1220       237.2241       -54.5279
  326.869-0.14      3       326.8616        -0.1001       237.1881       -54.5166
  326.869-0.14      4       326.9188        -0.1430       237.3112       -54.5146
  326.869-0.14      5       326.8875        -0.1165       237.2406       -54.5133
  326.87+0.071      1       326.8757         0.0457       237.0513       -54.3936
  326.87+0.071      2       326.8513         0.0796       236.9824       -54.3821
  326.87+0.071      3       326.8588         0.0743       236.9981       -54.3816
  326.87+0.071      4       326.8716         0.0707       237.0192       -54.3765
  326.87+0.071      5       326.8603         0.0867       236.9870       -54.3709
  326.87+0.071      6       326.9088         0.0630       237.0774       -54.3595
  326.87+0.071      7       326.8556         0.1381       236.9259       -54.3335
  326.87+0.071      8       326.9358         0.0898       237.0852       -54.3217
  326.872+0.41      1       326.8743         0.4113       236.6626       -54.1071
  326.872+0.41      2       326.8803         0.4112       236.6707       -54.1035
  326.875+0.70      1       326.8834         0.7104       236.3623       -53.8655
  326.877-0.21      1       326.8834        -0.2673       237.3972       -54.6338
  326.877-0.21      2       326.8872        -0.2591       237.3935       -54.6251
  326.877-0.21      3       326.8703        -0.2239       237.3328       -54.6081
  326.877-0.21      4       326.8905        -0.2350       237.3720       -54.6041
  326.877-0.21      5       326.8766        -0.2149       237.3316       -54.5971
  326.877-0.21      6       326.8937        -0.2157       237.3554       -54.5870
  326.877-0.21      7       326.9037        -0.2132       237.3663       -54.5788
  326.877-0.21      8       326.9206        -0.1896       237.3637       -54.5499
  326.877-0.21      9       326.9011        -0.1637       237.3095       -54.5418
  326.881-0.10      1       326.8876        -0.1164       237.2407       -54.5132
  326.881-0.10      2       326.8829        -0.1052       237.2223       -54.5073
  326.881-0.10      3       326.8821        -0.0902       237.2051       -54.4961
  326.883-0.04      1       326.8562        -0.0570       237.1347       -54.4862
  326.886+0.30      1       326.8590         0.3033       236.7558       -54.2015
  326.886+0.30      2       326.8888         0.2944       236.8051       -54.1901
  326.886+0.30      3       326.9044         0.2868       236.8341       -54.1865
  326.886+0.30      4       326.8826         0.3109       236.7795       -54.1810
  326.886+0.30      5       326.9228         0.3130       236.8312       -54.1545
   326.89-0.35      1       326.8641        -0.3772       237.4899       -54.7316
   326.89-0.35      2       326.8555        -0.3567       237.4561       -54.7211
   326.89-0.35      3       326.8694        -0.3556       237.4737       -54.7115
   326.89-0.35      4       326.9012        -0.3492       237.5096       -54.6866
   326.89-0.35      5       326.9015        -0.3315       237.4911       -54.6726
   326.89-0.35      6       326.8945        -0.3228       237.4721       -54.6702
   326.89-0.35      7       326.8850        -0.3166       237.4525       -54.6713
   326.89-0.35      8       326.9187        -0.3361       237.5191       -54.6655
   326.89-0.35      9       326.9420        -0.3516       237.5674       -54.6629
  326.891+0.54      1       326.8938         0.5408       236.5530       -53.9930
  326.898+0.15      1       326.8970         0.1530       236.9659       -54.2962
  326.898-0.09      1       326.9063        -0.0896       237.2371       -54.4806
   326.9+0.568      1       326.9013         0.5685       236.5342       -53.9665
  326.902+0.83      1       326.9015         0.8404       236.2517       -53.7517
  326.908+0.45      1       326.9085         0.4572       236.6604       -54.0498
  326.91+0.561      1       326.9108         0.5624       236.5532       -53.9655
  326.912-0.09      1       326.8876        -0.1164       237.2406       -54.5132
  326.912-0.09      2       326.8829        -0.1052       237.2223       -54.5073
  326.912-0.09      3       326.8834        -0.0902       237.2069       -54.4953
  326.912-0.09      4       326.9371        -0.1195       237.3106       -54.4848
  326.912-0.09      5       326.9063        -0.0896       237.2371       -54.4805
  326.912-0.09      6       326.9534        -0.0886       237.2994       -54.4505
  326.912-0.09      7       326.9159        -0.0382       237.1951       -54.4343
  326.912-0.09      8       326.9759        -0.0818       237.3224       -54.4311
  326.912-0.09      9       326.9207        -0.0219       237.1840       -54.4185
  326.912-0.09     10       326.9805        -0.0655       237.3111       -54.4155
  326.912-0.09     11       326.9350        -0.0294       237.2113       -54.4156
  326.914-0.01      1       326.9695        -0.0419       237.2711       -54.4039
  326.914-0.01      2       326.9057         0.0158       237.1236       -54.3984
  326.914-0.01      3       326.9725        -0.0317       237.2643       -54.3940
  326.914-0.01      4       326.9555        -0.0123       237.2206       -54.3894
  326.914-0.01      5       326.9618        -0.0136       237.2304       -54.3865
  326.914-0.01      6       326.9868        -0.0309       237.2825       -54.3845
  326.914-0.01      7       326.9639        -0.0017       237.2206       -54.3759
  326.914-0.01      8       326.9969        -0.0145       237.2786       -54.3654
  326.914-0.01      9       326.9794         0.0033       237.2360       -54.3624
  326.917-0.03      1       326.9159        -0.0382       237.1951       -54.4343
  326.918-0.17      1       326.9206        -0.1896       237.3637       -54.5499
  326.918-0.17      2       326.9364        -0.1746       237.3689       -54.5283
  326.92+0.789      1       326.9267         0.7873       236.3404       -53.7782
  326.923+0.45      1       326.9226         0.4538       236.6827       -54.0438
  326.924+0.71      1       326.9234         0.7158       236.4103       -53.8367
  326.926+0.73      1       326.9271         0.7371       236.3930       -53.8176
  326.928+0.42      1       326.9316         0.3999       236.7516       -54.0807
  326.933-0.29      1       326.6866        -0.3910       237.2643       -54.8532
  326.933-0.29      2       326.8770        -0.5149       237.6569       -54.8309
  326.933-0.29      3       326.7860        -0.4161       237.4263       -54.8108
  326.933-0.29      4       326.9187        -0.5117       237.7097       -54.8023
  326.933-0.29      5       326.9287        -0.5036       237.7144       -54.7897
  326.933-0.29      6       326.7734        -0.3234       237.3091       -54.7462
  326.933-0.29      7       326.7556        -0.3096       237.2700       -54.7465
  326.933-0.29      8       326.7806        -0.2412       237.2302       -54.6775
  326.933-0.29      9       327.0256        -0.4226       237.7569       -54.6658
  326.933-0.29     10       326.7900        -0.2231       237.2235       -54.6574
  326.933-0.29     11       327.0365        -0.4108       237.7588       -54.6498
  326.933-0.29     12       326.8749        -0.2788       237.3981       -54.6481
  326.933-0.29     13       326.9189        -0.3046       237.4853       -54.6407
  326.933-0.29     14       326.9012        -0.2925       237.4485       -54.6424
  326.933-0.29     15       326.9329        -0.3131       237.5135       -54.6386
  326.933-0.29     16       326.8863        -0.2749       237.4093       -54.6379
  326.933-0.29     17       326.8834        -0.2673       237.3972       -54.6338
  326.933-0.29     18       327.0407        -0.3876       237.7392       -54.6291
  326.933-0.29     19       326.9443        -0.3062       237.5214       -54.6261
  326.933-0.29     20       326.8872        -0.2591       237.3935       -54.6251
  326.933-0.29     21       327.0340        -0.3706       237.7119       -54.6201
  326.933-0.29     22       326.8703        -0.2239       237.3328       -54.6081
  326.933-0.29     23       327.1214        -0.4246       237.8879       -54.6071
  326.933-0.29     24       327.0070        -0.3315       237.6331       -54.6065
  326.933-0.29     25       326.8766        -0.2149       237.3316       -54.5971
  326.933-0.29     26       327.0086        -0.3159       237.6185       -54.5934
  326.933-0.29     27       326.7756        -0.1267       237.1005       -54.5909
  326.933-0.29     28       326.7920        -0.1341       237.1306       -54.5865
  326.933-0.29     29       326.7879        -0.1218       237.1117       -54.5794
  326.933-0.29     30       326.9418        -0.2454       237.4523       -54.5802
  326.933-0.29     31       327.0908        -0.3584       237.7749       -54.5749
  326.933-0.29     32       326.8098        -0.1269       237.1469       -54.5698
  326.933-0.29     33       327.0110        -0.2891       237.5927       -54.5710
  326.933-0.29     34       326.7901        -0.1065       237.0984       -54.5660
  326.933-0.29     35       327.0483        -0.3116       237.6671       -54.5652
  326.933-0.29     36       326.8072        -0.1088       237.1240       -54.5572
  326.933-0.29     37       327.0433        -0.2909       237.6381       -54.5522
  326.933-0.29     38       326.8224        -0.0982       237.1331       -54.5394
  326.933-0.29     39       327.0997        -0.3214       237.7467       -54.5405
  326.933-0.29     40       327.0630        -0.2873       237.6605       -54.5370
  326.933-0.29     41       327.0688        -0.2884       237.6696       -54.5342
  326.933-0.29     42       327.1296        -0.3324       237.7987       -54.5303
  326.933-0.29     43       327.0929        -0.3030       237.7177       -54.5304
  326.933-0.29     44       327.1667        -0.3544       237.8723       -54.5241
  326.933-0.29     45       327.1444        -0.3338       237.8200       -54.5221
  326.933-0.29     46       326.9435        -0.1675       237.3709       -54.5183
  326.933-0.29     47       326.8442        -0.0847       237.1481       -54.5154
  326.933-0.29     48       326.8876        -0.1164       237.2407       -54.5132
  326.933-0.29     49       327.1627        -0.3366       237.8476       -54.5128
  326.933-0.29     50       326.8829        -0.1052       237.2223       -54.5073
  326.933-0.29     51       327.1144        -0.2918       237.7345       -54.5083
  326.933-0.29     52       326.9593        -0.1626       237.3868       -54.5046
  326.933-0.29     53       326.8834        -0.0902       237.2069       -54.4953
  326.933-0.29     54       326.8650        -0.0713       237.1618       -54.4919
  326.933-0.29     55       327.1010        -0.2628       237.6851       -54.4941
  326.933-0.29     56       327.0943        -0.2537       237.6663       -54.4913
  326.933-0.29     57       326.8410        -0.0466       237.1031       -54.4874
  326.933-0.29     58       326.8562        -0.0571       237.1347       -54.4863
  326.933-0.29     59       327.0513        -0.2126       237.5642       -54.4861
  326.933-0.29     60       326.9371        -0.1195       237.3106       -54.4848
  326.933-0.29     61       326.9063        -0.0896       237.2371       -54.4805
  326.933-0.29     62       327.1292        -0.2683       237.7288       -54.4807
  326.933-0.29     63       327.1200        -0.2576       237.7048       -54.4781
  326.933-0.29     64       326.9814        -0.1464       237.3992       -54.4781
  326.933-0.29     65       327.1476        -0.2689       237.7540       -54.4696
  326.933-0.29     66       326.9615        -0.1185       237.3424       -54.4688
  326.933-0.29     67       327.0196        -0.1607       237.4657       -54.4655
  326.933-0.29     68       327.1515        -0.2622       237.7522       -54.4619
  326.933-0.29     69       327.0503        -0.1777       237.5253       -54.4595
  326.933-0.29     70       327.1499        -0.2572       237.7445       -54.4590
  326.933-0.29     71       327.1411        -0.2495       237.7245       -54.4586
  326.933-0.29     72       327.1570        -0.2554       237.7520       -54.4532
  326.933-0.29     73       326.9534        -0.0886       237.2994       -54.4505
  326.933-0.29     74       327.1639        -0.2499       237.7554       -54.4446
  326.933-0.29     75       327.1568        -0.2333       237.7280       -54.4361
  326.933-0.29     76       326.9005        -0.0211       237.1559       -54.4305
  326.933-0.29     77       326.9866        -0.0881       237.3434       -54.4293
  326.933-0.29     78       326.9759        -0.0818       237.3224       -54.4311
  326.933-0.29     79       327.1619        -0.2243       237.7251       -54.4259
  326.933-0.29     80       326.9151        -0.0211       237.1757       -54.4215
  326.933-0.29     81       326.9205        -0.0216       237.1834       -54.4185
  326.933-0.29     82       326.9883        -0.0713       237.3278       -54.4152
  326.933-0.29     83       326.9801        -0.0661       237.3111       -54.4162
  326.933-0.29     84       326.9349        -0.0296       237.2114       -54.4158
  326.933-0.29     85       327.0055        -0.0801       237.3604       -54.4113
  326.933-0.29     86       327.1911        -0.2292       237.7694       -54.4114
  326.935+0.77      1       326.9325         0.7813       236.3544       -53.7794
  326.935-0.11      1       326.9397        -0.1288       237.3242       -54.4904
  326.938+0.56      1       326.9046         0.5362       236.5723       -53.9900
  326.938+0.56      2       326.9554         0.4983       236.6801       -53.9886
  326.938+0.56      3       326.9245         0.5237       236.6121       -53.9876
  326.938+0.56      4       326.9593         0.5182       236.6644       -53.9706
  326.938+0.56      5       326.9308         0.5388       236.6048       -53.9718
  326.938+0.56      6       326.9110         0.5614       236.5545       -53.9662
  326.938+0.56      7       326.9013         0.5685       236.5341       -53.9665
  326.938+0.56      8       326.9305         0.5495       236.5930       -53.9636
  326.938+0.56      9       326.9377         0.5607       236.5910       -53.9503
  326.938+0.56     10       326.9289         0.5687       236.5709       -53.9494
  326.938+0.56     11       326.9368         0.5737       236.5762       -53.9406
  326.938+0.56     12       326.9581         0.5670       236.6117       -53.9328
  326.938+0.56     13       326.9459         0.5785       236.5834       -53.9312
  326.938+0.56     14       326.9541         0.5798       236.5931       -53.9252
  326.938+0.56     15       326.9614         0.5772       236.6056       -53.9227
  326.938+0.56     16       326.9566         0.5905       236.5852       -53.9152
  326.938+0.56     17       326.9458         0.6042       236.5565       -53.9110
  326.938+0.56     18       326.9786         0.5859       236.6194       -53.9053
  326.938+0.56     19       326.9842         0.5969       236.6154       -53.8932
  326.938+0.56     20       327.0123         0.5779       236.6728       -53.8908
  326.938+0.56     21       326.9555         0.6480       236.5237       -53.8705
   326.944+0.1      1       326.9422         0.0451       237.1415       -54.3527
   326.944+0.1      2       326.9243         0.0635       237.0978       -54.3495
   326.944+0.1      3       326.9361         0.0624       237.1148       -54.3430
   326.944+0.1      4       326.9485         0.0641       237.1297       -54.3339
   326.944+0.1      5       326.9539         0.0624       237.1387       -54.3319
   326.944+0.1      6       326.9502         0.0783       237.1168       -54.3218
   326.944+0.1      7       326.9358         0.0898       237.0852       -54.3217
   326.944+0.1      8       326.9594         0.0789       237.1286       -54.3156
   326.944+0.1      9       326.9571         0.0864       237.1175       -54.3111
   326.944+0.1     10       326.9723         0.0873       237.1369       -54.3010
   326.944+0.1     11       326.9812         0.0995       237.1359       -54.2859
   326.944+0.1     12       326.9665         0.1196       237.0949       -54.2793
   326.944+0.1     13       326.9828         0.1138       237.1229       -54.2737
   326.944+0.1     14       326.9802         0.1286       237.1035       -54.2637
  326.95-0.164      1       326.9418        -0.2454       237.4523       -54.5802
  326.95-0.164      2       326.9364        -0.1746       237.3689       -54.5283
  326.95-0.164      3       326.9435        -0.1675       237.3709       -54.5183
  326.95-0.164      4       326.8876        -0.1164       237.2407       -54.5132
  326.95-0.164      5       326.8829        -0.1052       237.2223       -54.5073
  326.95-0.164      6       326.9593        -0.1626       237.3868       -54.5046
  326.95-0.164      7       326.9644        -0.1406       237.3700       -54.4843
  326.95-0.164      8       326.9371        -0.1195       237.3106       -54.4848
  326.95-0.164      9       326.9063        -0.0896       237.2371       -54.4805
  326.95-0.164     10       326.9814        -0.1464       237.3992       -54.4781
  326.95-0.164     11       326.9615        -0.1185       237.3424       -54.4688
  326.95-0.164     12       327.0196        -0.1607       237.4657       -54.4655
  326.95-0.164     13       326.9534        -0.0886       237.2994       -54.4505
  326.95-0.164     14       326.9864        -0.0882       237.3435       -54.4296
  326.95-0.164     15       326.9759        -0.0819       237.3224       -54.4312
  326.951+0.32      1       326.9433         0.3211       236.8502       -54.1355
  326.951+0.32      2       326.9525         0.3268       236.8566       -54.1253
  326.954+0.04      1       326.9606         0.0024       237.2117       -54.3747
  326.954-0.01      1       326.9556        -0.0407       237.2511       -54.4116
  326.956+0.49      1       326.9554         0.4983       236.6801       -53.9886
  326.956-0.59      1       326.9001        -0.6296       237.8133       -54.9057
  326.956-0.59      2       326.9027        -0.6183       237.8045       -54.8953
  326.956-0.59      3       326.8952        -0.6118       237.7872       -54.8949
  326.956-0.59      4       326.9241        -0.6270       237.8429       -54.8886
  326.956-0.59      5       326.8985        -0.5990       237.7777       -54.8829
  326.956-0.59      6       326.9727        -0.6462       237.9296       -54.8729
  326.956-0.59      7       326.9548        -0.5751       237.8276       -54.8289
  326.959+0.46      1       326.9607         0.4514       236.7363       -54.0222
  326.959-0.37      1       326.9761        -0.3755       237.6391       -54.6602
  326.962+0.45      1       326.9543         0.4427       236.7369       -54.0330
  326.962+0.45      2       326.9603         0.4638       236.7227       -54.0127
  326.97-0.033      1       326.9534        -0.0886       237.2994       -54.4505
  326.97-0.033      2       326.9159        -0.0382       237.1951       -54.4343
  326.97-0.033      3       326.9005        -0.0211       237.1559       -54.4305
  326.97-0.033      4       326.9866        -0.0881       237.3434       -54.4293
  326.97-0.033      5       326.9759        -0.0818       237.3224       -54.4311
  326.97-0.033      6       326.9151        -0.0211       237.1757       -54.4215
  326.97-0.033      7       326.9205        -0.0216       237.1834       -54.4185
  326.97-0.033      8       327.0137        -0.0943       237.3867       -54.4173
  326.97-0.033      9       326.9883        -0.0713       237.3278       -54.4152
  326.97-0.033     10       326.9801        -0.0661       237.3111       -54.4162
  326.97-0.033     11       326.9349        -0.0296       237.2114       -54.4158
  326.97-0.033     12       327.0056        -0.0801       237.3604       -54.4113
  326.97-0.033     13       326.9368        -0.0161       237.1995       -54.4041
  326.97-0.033     14       326.9917        -0.0593       237.3195       -54.4037
  326.97-0.033     15       326.9695        -0.0419       237.2711       -54.4039
  326.97-0.033     16       326.9335        -0.0075       237.1858       -54.3994
  326.97-0.033     17       327.0012        -0.0552       237.3279       -54.3945
  326.97-0.033     18       326.9725        -0.0317       237.2643       -54.3940
  326.97-0.033     19       326.9401        -0.0007       237.1874       -54.3899
  326.97-0.033     20       326.9555        -0.0123       237.2206       -54.3894
  326.97-0.033     21       326.9618        -0.0136       237.2304       -54.3865
  326.97-0.033     22       326.9868        -0.0309       237.2825       -54.3845
  326.97-0.033     23       326.9740        -0.0210       237.2547       -54.3848
  326.97-0.033     24       326.9961        -0.0350       237.2994       -54.3819
  326.97-0.033     25       327.0035        -0.0370       237.3115       -54.3789
  326.97-0.033     26       326.9639        -0.0017       237.2206       -54.3759
  326.97-0.033     27       327.0256        -0.0453       237.3500       -54.3715
  326.97-0.033     28       327.0108        -0.0328       237.3169       -54.3710
  326.97-0.033     29       327.0203        -0.0373       237.3343       -54.3686
  326.97-0.033     30       326.9867        -0.0101       237.2601       -54.3683
  326.97-0.033     31       326.9969        -0.0145       237.2786       -54.3654
  326.97-0.033     32       327.0069        -0.0203       237.2982       -54.3638
  326.97-0.033     33       326.9794         0.0033       237.2360       -54.3624
  326.97-0.033     34       327.0234        -0.0307       237.3314       -54.3616
  326.97-0.033     35       326.9961         0.0024       237.2594       -54.3527
  326.97-0.033     36       327.0231        -0.0165       237.3158       -54.3506
  326.97-0.033     37       326.9704         0.0277       237.1979       -54.3489
  326.97-0.033     38       327.0100        -0.0012       237.2820       -54.3468
  326.97-0.033     39       326.9922         0.0141       237.2417       -54.3460
  326.97-0.033     40       326.9787         0.0427       237.1930       -54.3320
  326.97-0.033     41       327.0239         0.0069       237.2919       -54.3318
  326.97-0.033     42       326.9539         0.0624       237.1387       -54.3320
  326.97-0.033     43       326.9763         0.0486       237.1835       -54.3288
  326.97-0.033     44       327.0458         0.0186       237.3088       -54.3090
  326.97-0.033     45       326.9719         0.0870       237.1367       -54.3015
  326.97-0.033     46       327.0708         0.0171       237.3438       -54.2946
  326.97-0.033     47       327.0519         0.0374       237.2970       -54.2905
  326.97-0.033     48       326.9814         0.0994       237.1362       -54.2858
  326.97-0.033     49       327.0343         0.0664       237.2423       -54.2788
  326.98+0.049      1       326.9704         0.0277       237.1979       -54.3489
  326.98+0.049      2       326.9787         0.0427       237.1930       -54.3320
  326.98+0.049      3       326.9763         0.0486       237.1835       -54.3288
  326.984+0.07      1       326.9485         0.0641       237.1297       -54.3339
  326.984+0.07      2       326.9787         0.0427       237.1930       -54.3320
  326.984+0.07      3       326.9539         0.0624       237.1387       -54.3319
  326.984+0.07      4       326.9763         0.0486       237.1835       -54.3288
  326.984+0.07      5       326.9594         0.0789       237.1286       -54.3156
  326.984+0.07      6       326.9575         0.0859       237.1186       -54.3113
  326.984+0.07      7       326.9812         0.0995       237.1359       -54.2859
  326.984-0.08      1       326.9534        -0.0886       237.2995       -54.4505
  326.984-0.08      2       326.9866        -0.0881       237.3434       -54.4293
  326.984-0.08      3       326.9759        -0.0818       237.3224       -54.4311
  326.984-0.08      4       327.0137        -0.0943       237.3867       -54.4173
  326.984-0.08      5       326.9883        -0.0713       237.3278       -54.4152
  326.984-0.08      6       326.9801        -0.0661       237.3111       -54.4162
  326.984-0.08      7       327.0056        -0.0801       237.3604       -54.4113
  326.984-0.08      8       326.9917        -0.0593       237.3195       -54.4037
  326.989-0.22      1       326.9888        -0.2014       237.4682       -54.5165
  326.989-0.22      2       326.9764        -0.1923       237.4418       -54.5171
  326.989-0.22      3       326.9963        -0.1952       237.4717       -54.5070
  326.989-0.22      4       326.9882        -0.1854       237.4501       -54.5044
  326.992+0.00      1       326.9794         0.0033       237.2360       -54.3623
  326.993-0.05      1       326.9941        -0.0699       237.3341       -54.4105
  326.995-0.18      1       327.0032        -0.1753       237.4595       -54.4872
  326.997-0.08      1       327.0047        -0.0796       237.3587       -54.4114
  327.004-0.07      1       327.0056        -0.0801       237.3604       -54.4113
  327.01-0.032      1       327.0108        -0.0328       237.3169       -54.3710
  327.015+0.05      1       327.0344         0.0665       237.2424       -54.2786
  327.018-0.10      1       326.9928        -0.1000       237.3647       -54.4348
  327.018-0.10      2       327.0101        -0.1116       237.4003       -54.4331
  327.018-0.10      3       326.9866        -0.0880       237.3434       -54.4293
  327.018-0.10      4       327.0320        -0.1094       237.4274       -54.4177
  327.018-0.10      5       327.0137        -0.0943       237.3867       -54.4173
  327.018-0.10      6       327.0056        -0.0801       237.3604       -54.4113
  327.018-0.10      7       327.0154        -0.0775       237.3708       -54.4031
  327.018-0.10      8       327.0160        -0.0634       237.3565       -54.3917
  327.019+0.00      1       327.0231        -0.0165       237.3158       -54.3507
  327.019+0.00      2       327.0460         0.0190       237.3086       -54.3086
  327.019-0.03      1       327.0244        -0.0538       237.3576       -54.3789
  327.021-0.16      1       327.0033        -0.1752       237.4596       -54.4870
  327.021-0.16      2       327.0196        -0.1607       237.4657       -54.4655
  327.021-0.16      3       327.0382        -0.1733       237.5044       -54.4637
  327.021-0.16      4       327.0503        -0.1777       237.5253       -54.4595
  327.021-0.16      5       327.0702        -0.1531       237.5256       -54.4279
  327.021-0.16      6       327.0889        -0.1609       237.5590       -54.4223
  327.021-0.16      7       327.0691        -0.1443       237.5146       -54.4217
  327.021-0.16      8       327.0317        -0.1100       237.4277       -54.4183
  327.025-0.04      1       326.9766        -0.0820       237.3236       -54.4308
  327.025-0.04      2       326.9917        -0.0593       237.3195       -54.4037
  327.025-0.04      3       326.9868        -0.0309       237.2825       -54.3845
  327.027-0.29      1       327.0110        -0.2891       237.5927       -54.5710
  327.027-0.29      2       327.0412        -0.3081       237.6539       -54.5669
  327.027-0.29      3       327.0433        -0.2909       237.6381       -54.5522
  327.027-0.29      4       327.0385        -0.2779       237.6175       -54.5451
  327.03-0.244      1       327.0021        -0.2461       237.5342       -54.5431
  327.03-0.244      2       327.0435        -0.2358       237.5788       -54.5091
   327.03-0.44      1       327.0256        -0.4226       237.7569       -54.6658
   327.03-0.44      2       327.0476        -0.4310       237.7957       -54.6586
   327.03-0.44      3       327.0483        -0.4250       237.7900       -54.6534
  327.034-0.11      1       327.0100        -0.1115       237.4001       -54.4331
  327.034-0.11      2       327.0320        -0.1094       237.4274       -54.4177
  327.039-0.00      1       327.0231        -0.0165       237.3158       -54.3506
  327.039-0.00      2       327.0242         0.0067       237.2925       -54.3318
  327.039-0.00      3       327.0459         0.0188       237.3087       -54.3088
  327.043-0.29      1       327.0433        -0.2909       237.6381       -54.5522
  327.043-0.30      1       327.0412        -0.3082       237.6539       -54.5669
  327.044+0.01      1       327.0458         0.0186       237.3088       -54.3090
  327.049-0.30      1       327.0412        -0.3081       237.6539       -54.5669
  327.049-0.30      2       327.0483        -0.3116       237.6671       -54.5652
  327.049-0.30      3       327.0434        -0.2911       237.6384       -54.5522
  327.05-0.112      1       327.0484        -0.1025       237.4419       -54.4020
  327.064+0.04      1       327.0519         0.0378       237.2964       -54.2902
  327.069-0.28      1       327.0086        -0.3159       237.6185       -54.5934
  327.069-0.28      2       327.0688        -0.2884       237.6696       -54.5342
  327.069-0.28      3       327.1296        -0.3324       237.7987       -54.5303
  327.069-0.28      4       327.0929        -0.3030       237.7177       -54.5304
  327.069-0.28      5       327.1144        -0.2918       237.7345       -54.5083
  327.069-0.28      6       327.1287        -0.2689       237.7287       -54.4815
  327.074-0.01      1       327.0763        -0.0137       237.3842       -54.3152
  327.074-0.01      2       327.0789         0.0100       237.3623       -54.2951
  327.074-0.01      3       327.0884         0.0058       237.3796       -54.2924
  327.083-0.17      1       327.0887        -0.1612       237.5591       -54.4227
  327.086+0.00      1       327.0791         0.0099       237.3627       -54.2951
  327.088+0.06      1       327.0736         0.0625       237.2991       -54.2574
  327.088+0.06      2       327.0837         0.0721       237.3024       -54.2436
   327.09-0.16      1       327.0889        -0.1609       237.5590       -54.4223
  327.099-0.16      1       327.0890        -0.1610       237.5593       -54.4223
  327.101-0.27      1       327.1008        -0.2632       237.6852       -54.4946
  327.105-0.19      1       327.0809        -0.1615       237.5489       -54.4278
  327.105-0.19      2       327.0889        -0.1609       237.5590       -54.4223
  327.105-0.19      3       327.1271        -0.1894       237.6408       -54.4206
  327.112-0.29      1       327.1296        -0.3324       237.7987       -54.5303
  327.112-0.29      2       327.1292        -0.2683       237.7288       -54.4807
  327.112-0.29      3       327.1476        -0.2689       237.7540       -54.4696
  327.112-0.29      4       327.1515        -0.2622       237.7522       -54.4619
  327.112-0.29      5       327.1499        -0.2572       237.7445       -54.4590
  327.112-0.29      6       327.1639        -0.2499       237.7554       -54.4446
   327.12-0.32      1       327.1296        -0.3324       237.7987       -54.5303
  327.127-0.42      1       327.1214        -0.4246       237.8879       -54.6071
  327.127-0.42      2       327.1160        -0.4132       237.8682       -54.6016
  327.127-0.42      3       327.1393        -0.4236       237.9107       -54.5950
  327.127-0.42      4       327.1170        -0.4055       237.8610       -54.5950
  327.127-0.61      1       327.1309        -0.6620       238.1598       -54.7852
  327.127-0.61      2       327.0958        -0.6258       238.0730       -54.7795
  327.127-0.61      3       327.1486        -0.6595       238.1808       -54.7721
  327.127-0.61      4       327.1452        -0.6365       238.1511       -54.7565
  327.127-0.61      5       327.1637        -0.6411       238.1809       -54.7483
  327.129-0.46      1       327.1303        -0.4612       237.9395       -54.6299
  327.138-0.22      1       327.1408        -0.2474       237.7217       -54.4571
  327.143-0.33      1       327.1296        -0.3324       237.7987       -54.5303
  327.143-0.33      2       327.1444        -0.3338       237.8200       -54.5221
  327.146-0.68      1       327.1330        -0.7106       238.2159       -54.8216
  327.146-0.68      2       327.1431        -0.6934       238.2107       -54.8018
  327.146-0.68      3       327.1166        -0.6687       238.1480       -54.7995
  327.146-0.68      4       327.1572        -0.6880       238.2237       -54.7888
  327.146-0.68      5       327.1309        -0.6620       238.1598       -54.7852
  327.146-0.68      6       327.1486        -0.6595       238.1808       -54.7721
  327.146-0.68      7       327.1877        -0.6887       238.2654       -54.7700
  327.146-0.68      8       327.1842        -0.6714       238.2417       -54.7588
  327.146-0.68      9       327.1452        -0.6365       238.1511       -54.7565
  327.146-0.68     10       327.1637        -0.6411       238.1809       -54.7483
  327.155-0.35      1       327.1659        -0.3544       237.8712       -54.5246
  327.162-0.33      1       327.1663        -0.3626       237.8807       -54.5307
   327.167-0.3      1       327.1666        -0.2993       237.8124       -54.4813
  327.184-0.53      1       327.1729        -0.5302       238.0718       -54.6566
  327.184-0.53      2       327.1752        -0.4932       238.0347       -54.6265
  327.207+0.25      1       327.1875         0.2446       237.2576       -54.0439
  327.207+0.25      2       327.1681         0.2636       237.2116       -54.0412
  327.207+0.25      3       327.1859         0.2511       237.2485       -54.0399
  327.207+0.25      4       327.1787         0.2583       237.2314       -54.0387
  327.207+0.25      5       327.2262         0.2260       237.3289       -54.0344
  327.207+0.25      6       327.2075         0.2443       237.2846       -54.0317
  327.207+0.25      7       327.2171         0.2405       237.3014       -54.0287
  327.207+0.25      8       327.2360         0.2327       237.3348       -54.0231
  327.207+0.25      9       327.2152         0.2609       237.2773       -54.0140
